codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00068,00069,00001,00005,00009,00066,00072,00070,00071
06,001,SAN FERNANDO,02233,057808,0,0,24,4,1,0,212,31,1,6,0,1
06,001,SAN FERNANDO,02233,057809,0,0,15,15,1,5,170,58,0,1,2,2
06,001,SAN FERNANDO,02233,057810,0,0,16,13,1,6,178,52,0,3,0,5
06,001,SAN FERNANDO,02233,057811,0,0,26,11,0,3,196,39,1,3,1,3
06,001,SAN FERNANDO,02233,057812,0,0,0,19,5,6,153,61,0,3,1,6
06,001,SAN FERNANDO,02233,057813,0,0,0,13,1,7,181,39,0,2,0,2
06,001,SAN FERNANDO,02233,057814,0,0,2,9,2,12,164,43,1,8,1,2
06,001,SAN FERNANDO,02233,057815,0,0,21,3,0,3,194,45,1,1,1,3
06,001,SAN FERNANDO,02233,057816,0,0,7,7,0,7,183,47,2,4,0,3
06,001,SAN FERNANDO,02233,057817,0,0,0,9,0,2,162,10,4,2,1,2
06,001,SAN FERNANDO,02233,057818,0,0,23,7,1,7,179,44,2,0,1,1
06,001,SAN FERNANDO,02233,057819,0,0,12,9,4,6,199,30,1,4,0,6
06,001,SAN FERNANDO,02233,057820,0,0,24,12,1,4,163,51,5,1,0,2
06,001,SAN FERNANDO,02234,057821,0,0,20,9,3,8,162,66,0,8,2,4
06,001,SAN FERNANDO,02234,057822,0,0,0,13,3,7,177,59,0,4,1,3
06,001,SAN FERNANDO,02234,057823,0,0,15,11,1,6,178,47,3,7,1,2
06,001,SAN FERNANDO,02234,057824,0,0,29,8,2,8,181,46,2,4,1,0
06,001,SAN FERNANDO,02234,057825,0,0,0,7,0,6,178,63,3,3,0,4
06,001,SAN FERNANDO,02234,057826,0,0,12,11,0,3,195,49,0,1,2,5
06,001,SAN FERNANDO,02234,057827,0,0,0,16,0,10,148,68,1,4,0,2
06,001,SAN FERNANDO,02234,057828,0,0,0,4,1,5,161,63,0,2,0,1
06,001,SAN FERNANDO,02234,057829,0,0,14,8,3,3,160,64,4,0,0,0
06,001,SAN FERNANDO,02234,057830,0,0,0,13,1,3,181,40,0,5,2,1
06,001,SAN FERNANDO,02234,057831,0,0,4,10,1,8,55,66,0,6,1,0
06,001,SAN FERNANDO,02234,057832,0,0,17,8,0,8,171,63,2,10,1,5
06,001,SAN FERNANDO,02234,057833,0,0,0,0,0,0,0,0,0,0,0,0
06,001,SAN FERNANDO,02234,057834,0,0,0,5,0,2,164,0,0,6,3,1
06,001,SAN FERNANDO,02234,057835,0,0,1,5,1,6,137,74,1,8,0,6
06,001,SAN FERNANDO,02234,057836,0,0,1,12,3,6,173,58,1,4,3,3
06,001,SAN FERNANDO,02234,057837,0,0,0,12,1,5,167,61,1,6,1,4
06,001,SAN FERNANDO,02234,057838,0,0,12,5,1,9,181,45,0,4,0,0
06,001,SAN FERNANDO,02234,057839,0,0,0,3,1,0,171,66,0,5,0,1
06,001,SAN FERNANDO,02234,057840,0,0,0,14,2,11,166,44,2,8,2,4
06,001,SAN FERNANDO,02234,057841,0,0,0,10,2,7,162,55,2,7,0,2
06,001,SAN FERNANDO,02234,057842,0,0,5,10,1,11,161,46,0,6,0,1
06,001,SAN FERNANDO,02234,057843,0,0,0,8,3,6,162,65,1,2,2,2
06,001,SAN FERNANDO,02234,057844,0,0,20,7,1,9,155,63,1,5,1,4
06,001,SAN FERNANDO,02234,057845,0,0,28,14,2,3,177,60,1,3,3,3
06,001,SAN FERNANDO,02234,057846,0,0,25,14,0,2,167,57,0,0,0,2
06,001,SAN FERNANDO,02234,057847,0,0,0,12,2,10,173,51,1,3,1,1
06,001,SAN FERNANDO,02234,057848,0,0,21,15,1,8,170,48,0,3,1,4
06,001,SAN FERNANDO,02234,057849,0,0,12,14,1,11,173,44,2,5,0,2
06,001,SAN FERNANDO,02234,057850,0,0,0,10,1,8,181,54,0,5,0,3
06,001,SAN FERNANDO,02234,057851,0,0,23,0,3,0,168,55,1,5,0,1
06,002,PRIMERO DE MAYO,02235,057852,0,0,16,6,1,6,190,52,0,3,1,0
06,002,PRIMERO DE MAYO,02235,057853,0,0,0,0,0,0,0,0,0,0,0,0
06,002,PRIMERO DE MAYO,02235,057854,0,0,18,3,2,9,146,84,2,2,0,1
06,002,PRIMERO DE MAYO,02235,057855,0,0,6,6,0,6,178,53,2,4,1,1
06,002,PRIMERO DE MAYO,02235,057856,0,0,16,4,0,9,178,45,1,3,0,2
06,002,PRIMERO DE MAYO,02235,057857,0,0,6,6,1,5,195,51,3,2,1,3
06,002,PRIMERO DE MAYO,02235,057858,0,0,14,5,1,2,190,52,1,3,0,6
06,002,PRIMERO DE MAYO,02235,057859,0,0,27,6,0,9,168,74,0,1,3,2
06,002,PRIMERO DE MAYO,02235,057860,0,0,19,1,0,0,193,53,0,2,0,4
06,002,PRIMERO DE MAYO,02235,057861,0,0,1,4,1,7,174,64,1,6,0,3
06,002,PRIMERO DE MAYO,02235,057862,0,0,15,1,1,3,155,87,0,0,1,1
06,002,PRIMERO DE MAYO,02236,057863,0,0,15,5,5,6,194,49,0,0,0,0
06,002,PRIMERO DE MAYO,02236,057864,0,0,23,0,0,5,190,50,1,0,0,5
06,002,PRIMERO DE MAYO,02236,057865,0,0,15,5,0,2,181,71,0,1,0,0
06,002,PRIMERO DE MAYO,02236,057866,0,0,13,3,1,8,179,59,1,2,0,2
06,002,PRIMERO DE MAYO,02236,057867,0,0,9,4,0,9,150,75,3,7,0,0
06,002,PRIMERO DE MAYO,02236,057868,0,0,0,2,2,6,193,52,0,0,2,1
06,002,PRIMERO DE MAYO,02236,057869,0,0,26,9,0,6,193,57,2,2,0,3
06,002,PRIMERO DE MAYO,02236,057870,0,0,8,7,0,5,191,43,0,4,0,5
06,002,PRIMERO DE MAYO,02236,057871,0,0,13,8,5,7,158,62,0,1,0,2
06,002,PRIMERO DE MAYO,02236,057872,0,0,10,7,2,4,169,57,0,2,0,2
06,002,PRIMERO DE MAYO,02236,057873,0,0,2,3,0,2,178,63,1,2,0,1
06,002,PRIMERO DE MAYO,02236,057874,0,0,6,5,1,8,154,49,1,3,0,1
06,002,PRIMERO DE MAYO,02236,057875,0,0,20,4,1,8,152,66,1,2,0,3
06,002,PRIMERO DE MAYO,02236,057876,0,0,11,8,3,5,169,65,0,2,0,4
06,002,PRIMERO DE MAYO,02236,057877,0,0,12,6,5,5,167,87,0,1,0,3
06,002,PRIMERO DE MAYO,02236,057878,0,0,23,5,2,6,176,51,0,0,0,6
06,002,PRIMERO DE MAYO,02236,057879,0,0,0,0,0,0,0,0,0,0,0,0
06,002,PRIMERO DE MAYO,02236,057880,0,0,0,8,2,4,141,91,0,5,1,2
06,002,PRIMERO DE MAYO,02237,057881,0,0,5,0,0,4,100,31,0,0,0,0
06,002,PRIMERO DE MAYO,02238,057882,0,0,0,0,0,0,1,1,0,0,0,0
06,002,PRIMERO DE MAYO,02239,057883,0,0,10,1,0,3,182,21,0,0,0,0
06,002,PRIMERO DE MAYO,02239,057884,0,0,0,3,2,2,188,36,1,2,0,2
06,003,LIBERTAD,02240,057885,0,0,17,2,0,5,209,41,2,3,0,2
06,003,LIBERTAD,02240,057886,0,0,15,3,1,9,198,60,1,3,2,0
06,003,LIBERTAD,02240,057887,0,0,0,0,1,0,214,0,0,0,1,2
06,003,LIBERTAD,02240,057888,0,0,0,3,0,7,226,34,1,2,0,0
06,003,LIBERTAD,02240,057889,0,0,14,6,1,5,195,66,1,4,0,2
06,003,LIBERTAD,02240,057890,0,0,11,3,0,7,204,57,0,4,0,1
06,003,LIBERTAD,02240,057891,0,0,14,10,1,8,184,46,1,6,1,0
06,003,LIBERTAD,02240,057892,0,0,18,2,1,8,160,73,1,4,0,0
06,003,LIBERTAD,02240,057893,0,0,12,3,1,3,197,52,0,0,1,2
06,003,LIBERTAD,02240,057894,0,0,21,5,0,6,186,52,1,1,1,1
06,003,LIBERTAD,02240,057895,0,0,12,0,2,6,195,55,0,8,0,3
06,003,LIBERTAD,02240,057896,0,0,2,4,0,5,193,54,0,4,0,3
06,003,LIBERTAD,02240,057897,0,0,0,6,1,5,182,76,3,6,1,1
06,003,LIBERTAD,02240,057898,0,0,21,4,0,6,178,56,1,4,0,1
06,003,LIBERTAD,02240,057899,0,0,13,5,1,6,187,55,1,4,1,1
06,003,LIBERTAD,02240,057900,0,0,0,5,0,0,202,35,1,6,1,2
06,003,LIBERTAD,02240,057901,0,0,0,4,0,7,187,60,0,4,2,2
06,003,LIBERTAD,02240,057902,0,0,37,5,1,5,160,61,2,6,0,0
06,003,LIBERTAD,02240,057903,0,0,0,2,0,5,207,50,0,3,1,1
06,003,LIBERTAD,02240,057904,0,0,18,3,1,3,177,60,0,1,2,0
06,003,LIBERTAD,02240,057905,0,0,26,5,1,7,156,56,1,6,1,0
06,003,LIBERTAD,02240,057906,0,0,27,0,0,0,68,46,138,2,1,2
06,003,LIBERTAD,02240,057907,0,0,0,8,0,4,188,59,1,0,0,1
06,003,LIBERTAD,02240,057908,0,0,15,4,3,4,195,43,1,3,0,0
06,003,LIBERTAD,02240,057909,0,0,2,2,1,0,199,47,4,0,0,0
06,003,LIBERTAD,02240,057910,0,0,31,7,2,4,229,62,2,5,0,2
06,003,LIBERTAD,02241,057911,0,0,7,2,0,2,136,69,0,4,1,1
06,003,LIBERTAD,02241,057912,0,0,10,6,1,4,149,65,0,1,0,0
06,003,LIBERTAD,02241,057913,0,0,9,1,0,4,152,46,0,3,2,1
06,003,LIBERTAD,02241,057914,0,0,0,2,1,2,125,64,2,1,0,0
06,003,LIBERTAD,02242,057915,0,0,5,0,0,1,212,17,3,0,0,1
06,003,LIBERTAD,02242,057916,0,0,7,5,0,1,225,14,0,0,1,1
06,003,LIBERTAD,02242,057917,0,0,0,3,0,2,212,19,2,0,0,0
06,003,LIBERTAD,02243,057918,0,0,0,0,0,0,2,1,0,1,0,0
06,003,LIBERTAD,02244,057919,0,0,0,0,0,0,0,1,0,0,0,0
06,004,GENERAL DONOVAN,02245,057920,0,0,0,0,0,0,238,2,1,0,0,0
06,004,GENERAL DONOVAN,02245,057921,0,0,0,2,0,1,231,31,0,0,0,0
06,004,GENERAL DONOVAN,02245,057922,0,0,12,0,0,0,231,28,0,0,1,0
06,004,GENERAL DONOVAN,02246,057923,0,0,13,2,0,5,216,53,0,1,0,2
06,004,GENERAL DONOVAN,02246,057924,0,0,18,2,0,4,172,56,1,1,0,0
06,004,GENERAL DONOVAN,02246,057925,0,0,18,2,0,3,185,52,2,0,1,0
06,004,GENERAL DONOVAN,02246,057926,0,0,17,4,1,0,208,36,0,2,2,0
06,004,GENERAL DONOVAN,02246,057927,0,0,8,3,0,10,148,79,0,0,0,3
06,004,GENERAL DONOVAN,02246,057928,0,0,13,7,0,6,163,58,0,3,0,0
06,004,GENERAL DONOVAN,02246,057929,0,0,25,6,0,5,191,45,0,5,0,0
06,004,GENERAL DONOVAN,02246,057930,0,0,8,6,0,4,169,68,1,0,0,0
06,004,GENERAL DONOVAN,02246,057931,0,0,0,0,0,0,0,0,0,0,0,0
06,004,GENERAL DONOVAN,02246,057932,0,0,6,7,0,3,160,58,2,0,0,2
06,004,GENERAL DONOVAN,02246,057933,0,0,5,1,0,3,189,60,1,2,0,1
06,004,GENERAL DONOVAN,02246,057934,0,0,0,0,0,0,0,0,0,0,0,0
06,004,GENERAL DONOVAN,02246,057935,0,0,1,1,1,6,173,39,0,2,0,0
06,004,GENERAL DONOVAN,02246,057936,0,0,14,1,0,4,183,62,7,2,0,2
06,004,GENERAL DONOVAN,02246,057937,0,0,22,4,1,7,194,42,0,2,1,7
06,005,SARGENTO CABRAL ,02247,057938,0,0,16,4,0,2,205,23,0,1,1,2
06,005,SARGENTO CABRAL ,02247,057939,0,0,6,3,0,1,217,30,0,0,1,0
06,005,SARGENTO CABRAL ,02247,057940,0,0,6,3,0,2,214,45,0,2,0,2
06,005,SARGENTO CABRAL ,02247,057941,0,0,10,6,0,3,190,39,0,0,2,0
06,005,SARGENTO CABRAL ,02247,057942,0,0,0,1,1,1,226,30,0,4,1,1
06,005,SARGENTO CABRAL ,02247,057943,0,0,15,3,0,2,209,41,1,0,1,0
06,005,SARGENTO CABRAL ,02247,057944,0,0,4,6,2,4,217,33,3,1,1,0
06,005,SARGENTO CABRAL ,02247,057945,0,0,14,3,0,3,207,39,0,0,1,0
06,005,SARGENTO CABRAL ,02247,057946,0,0,0,0,0,0,0,0,0,0,0,0
06,005,SARGENTO CABRAL ,02247,057947,0,0,0,0,0,0,196,43,0,0,0,1
06,005,SARGENTO CABRAL ,02248,057948,0,0,7,5,0,2,162,81,0,1,2,0
06,005,SARGENTO CABRAL ,02249,057949,0,0,6,4,0,8,165,41,0,0,1,0
06,007,BERMEJO,02250,057950,0,0,7,1,1,8,176,32,2,4,1,0
06,007,BERMEJO,02250,057951,0,0,13,0,1,0,197,23,1,3,0,0
06,007,BERMEJO,02250,057952,0,0,5,0,0,2,207,21,1,0,0,1
06,007,BERMEJO,02250,057953,0,0,8,0,0,1,217,21,0,0,0,0
06,007,BERMEJO,02250,057954,0,0,6,3,0,1,193,21,1,2,0,1
06,007,BERMEJO,02250,057955,0,0,9,3,2,0,186,39,0,2,0,0
06,007,BERMEJO,02251,057956,0,0,23,0,0,1,159,6,0,1,0,0
06,007,BERMEJO,02251,057957,0,0,1,0,0,0,183,15,0,0,3,0
06,007,BERMEJO,02252,057958,0,0,0,1,0,0,143,5,1,0,0,0
06,007,BERMEJO,02253,057959,0,0,18,4,0,8,187,43,0,0,0,0
06,007,BERMEJO,02253,057960,0,0,0,0,0,4,186,57,3,2,1,1
06,007,BERMEJO,02253,057961,0,0,1,12,0,8,170,63,1,3,0,1
06,007,BERMEJO,02253,057962,0,0,16,6,0,4,187,43,3,0,0,0
06,007,BERMEJO,02253,057963,0,0,10,3,1,2,202,43,1,5,0,0
06,007,BERMEJO,02253,057964,0,0,5,4,1,6,192,49,4,1,0,4
06,007,BERMEJO,02253,057965,0,0,9,4,0,9,193,30,1,3,0,1
06,007,BERMEJO,02253,057966,0,0,0,8,0,0,193,0,3,0,0,0
06,007,BERMEJO,02253,057967,0,0,11,5,0,5,191,49,1,2,0,2
06,007,BERMEJO,02253,057968,0,0,10,0,0,0,175,58,1,0,0,0
06,007,BERMEJO,02253,057969,0,0,11,2,0,5,205,41,0,0,0,1
06,007,BERMEJO,02253,057970,0,0,20,6,0,9,161,49,1,1,0,0
06,007,BERMEJO,02253,057971,0,0,12,3,0,4,191,43,0,1,0,0
06,007,BERMEJO,02253,057972,0,0,11,0,0,0,169,49,0,0,0,2
06,007,BERMEJO,02253,057973,0,0,14,0,0,6,208,41,0,2,0,1
06,007,BERMEJO,02253,057974,0,0,12,4,0,7,194,58,0,1,0,0
06,007,BERMEJO,02253,057975,0,0,1,3,0,6,197,45,0,3,0,0
06,007,BERMEJO,02253,057976,0,0,8,4,1,2,199,42,1,1,0,1
06,007,BERMEJO,02254,057977,0,0,4,5,0,4,224,35,2,0,1,0
06,007,BERMEJO,02254,057978,0,0,0,1,1,7,181,56,3,3,2,1
06,007,BERMEJO,02254,057979,0,0,0,2,0,5,226,36,3,2,0,2
06,007,BERMEJO,02254,057980,0,0,17,1,0,5,190,46,4,3,0,1
06,007,BERMEJO,02254,057981,0,0,9,4,0,6,201,44,3,0,2,1
06,007,BERMEJO,02254,057982,0,0,19,0,0,3,233,26,6,1,0,0
06,007,BERMEJO,02254,057983,0,0,0,2,0,5,195,66,0,1,2,2
06,007,BERMEJO,02254,057984,0,0,20,2,0,0,205,42,7,3,0,0
06,007,BERMEJO,02254,057985,0,0,18,4,0,5,201,48,2,3,0,1
06,007,BERMEJO,02254,057986,0,0,0,3,1,3,202,44,2,2,2,0
06,007,BERMEJO,02254,057987,0,0,0,0,0,0,0,0,0,0,0,0
06,007,BERMEJO,02254,057988,0,0,9,0,0,2,215,51,2,0,0,2
06,007,BERMEJO,02254,057989,0,0,23,3,4,3,171,49,0,3,0,1
06,007,BERMEJO,02254,057990,0,0,0,0,1,0,216,32,0,2,0,2
06,007,BERMEJO,02254,057991,0,0,0,4,0,3,179,57,3,6,2,1
06,007,BERMEJO,02254,057992,0,0,0,3,0,2,202,43,0,2,1,1
06,007,BERMEJO,02254,057993,0,0,36,1,1,10,184,33,3,3,0,1
06,007,BERMEJO,02254,057994,0,0,7,0,0,4,204,42,0,0,0,1
06,007,BERMEJO,02254,057995,0,0,27,2,0,0,204,47,1,0,0,1
06,007,BERMEJO,02254,057996,0,0,10,3,0,8,188,42,4,3,0,1
06,007,BERMEJO,02254,057997,0,0,19,0,0,0,167,43,1,0,0,0
06,007,BERMEJO,02254,057998,0,0,0,0,0,0,212,32,0,0,0,0
06,007,BERMEJO,02254,057999,0,0,0,0,0,0,204,39,0,2,0,1
06,007,BERMEJO,02254,058000,0,0,0,2,3,1,184,57,7,3,0,1
06,007,BERMEJO,02254,058001,0,0,3,5,3,4,209,38,1,0,0,1
06,007,BERMEJO,02254,058002,0,0,0,0,0,0,0,0,0,0,0,0
06,007,BERMEJO,02255,058003,0,0,13,9,0,0,208,26,0,0,0,0
06,007,BERMEJO,02256,058004,0,0,8,0,2,0,158,14,1,1,0,0
06,007,BERMEJO,02257,058005,0,0,6,6,0,0,160,46,0,2,0,0
06,007,BERMEJO,02257,058006,0,0,0,6,0,0,200,28,2,0,0,0
06,007,BERMEJO,02258,058007,0,0,0,7,0,0,219,13,0,0,0,0
06,007,BERMEJO,02258,058008,0,0,8,0,0,0,186,8,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02259,058009,0,0,11,0,1,0,205,40,0,0,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02259,058010,0,0,10,0,0,0,179,61,0,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02259,058011,0,0,6,2,0,1,198,44,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02260,058012,0,0,9,0,0,1,157,42,0,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02260,058013,0,0,11,0,0,1,147,52,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02260,058014,0,0,8,5,0,0,154,41,0,1,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02261,058015,0,0,13,1,0,2,181,68,0,1,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02261,058016,0,0,1,0,1,0,175,78,1,1,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02261,058017,0,0,13,0,0,0,156,77,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02261,058018,0,0,10,0,0,0,135,84,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02261,058019,0,0,3,2,0,1,164,90,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02261,058020,0,0,11,0,0,4,147,84,0,3,1,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02262,058021,0,0,2,0,0,9,186,7,3,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02262,058022,0,0,3,0,0,0,182,22,1,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02262,058023,0,0,0,0,0,0,194,14,2,1,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02262,058024,0,0,0,0,0,4,178,17,1,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02262,058025,0,0,0,0,1,2,197,18,2,0,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058026,0,0,13,6,2,5,209,38,1,5,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058027,0,0,0,0,0,6,189,0,1,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058028,0,0,8,0,3,9,163,71,1,3,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058029,0,0,0,4,1,4,146,92,2,1,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058030,0,0,35,0,0,0,169,67,3,0,1,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058031,0,0,0,2,1,8,201,51,1,3,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058032,0,0,16,2,1,7,181,40,1,0,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058033,0,0,13,5,0,5,193,43,0,5,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058034,0,0,2,5,0,9,196,48,0,2,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058035,0,0,2,9,1,0,200,42,2,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058036,0,0,19,5,0,9,166,66,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058037,0,0,0,0,0,0,0,0,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058038,0,0,9,5,0,9,195,50,0,3,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058039,0,0,2,9,1,6,180,53,1,3,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058040,0,0,5,7,2,11,181,47,0,1,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058041,0,0,14,6,0,6,167,70,2,4,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058042,0,0,4,3,0,4,158,69,2,6,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058043,0,0,15,1,1,18,164,73,1,3,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058044,0,0,7,3,0,14,145,79,1,1,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058045,0,0,1,6,0,8,158,64,3,2,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058046,0,0,0,5,2,5,197,46,1,0,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058047,0,0,28,4,0,0,172,58,1,2,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058048,0,0,8,4,0,8,180,41,0,3,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058049,0,0,15,6,1,7,167,61,1,3,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058050,0,0,11,4,0,9,196,50,0,3,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058051,0,0,9,3,0,13,186,46,3,3,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058052,0,0,22,4,0,8,167,69,1,2,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058053,0,0,13,3,1,5,164,68,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058054,0,0,13,5,0,5,180,51,0,5,2,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058055,0,0,0,0,0,0,161,39,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058056,0,0,0,6,0,7,178,50,1,5,2,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058057,0,0,2,9,0,7,168,50,2,3,2,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058058,0,0,0,3,0,4,185,51,2,3,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058059,0,0,21,0,1,9,180,46,1,2,0,4
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058060,0,0,0,10,0,6,159,72,0,1,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058061,0,0,18,5,1,19,172,56,1,2,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058062,0,0,0,0,0,8,171,58,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058063,0,0,13,4,0,6,184,69,0,1,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058064,0,0,9,2,0,4,174,72,1,3,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058065,0,0,19,3,0,3,212,34,1,1,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058066,0,0,2,2,0,10,182,43,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058067,0,0,0,2,1,9,194,45,0,1,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058068,0,0,2,5,1,5,135,98,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058069,0,0,4,8,0,8,178,61,3,2,1,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058070,0,0,17,2,1,44,183,52,1,3,1,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058071,0,0,3,0,0,0,175,67,1,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058072,0,0,16,10,0,5,170,49,2,2,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058073,0,0,1,4,1,19,161,56,0,1,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058074,0,0,0,3,0,5,154,88,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058075,0,0,14,5,0,3,194,47,0,6,1,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058076,0,0,1,2,1,4,176,57,1,5,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058077,0,0,1,2,0,9,167,65,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058078,0,0,14,1,1,8,170,71,0,3,1,5
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058079,0,0,25,0,0,0,209,43,0,1,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058080,0,0,13,6,0,7,159,71,0,0,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058081,0,0,13,2,0,5,173,73,0,2,0,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058082,0,0,15,1,0,6,205,42,0,2,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058083,0,0,16,3,1,8,188,44,1,3,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058084,0,0,43,0,0,0,140,76,0,1,0,3
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058085,0,0,8,3,2,5,172,72,0,3,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058086,0,0,1,0,0,13,170,53,1,0,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058087,0,0,2,6,0,11,180,45,3,2,0,5
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058088,0,0,1,2,0,12,173,54,2,4,2,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058089,0,0,0,2,1,6,197,54,2,3,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058090,0,0,8,1,0,7,190,57,2,4,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058091,0,0,0,0,1,2,197,60,5,2,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058092,0,0,0,9,0,8,133,83,0,2,1,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058093,0,0,19,7,0,8,179,63,0,3,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058094,0,0,9,3,0,6,210,41,3,2,0,2
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058095,0,0,8,6,0,6,158,72,0,5,0,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058096,0,0,0,5,1,6,161,72,0,2,1,0
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058097,0,0,10,3,4,12,182,69,0,5,0,1
06,008,LIBERTADOR GRAL. SAN MARTÍN,02263,058098,0,0,12,10,1,0,179,64,0,3,0,2
