codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00037,00050,00024,00036
10,001,General Belgrano,0010A,000398,315,23,2,99,110,13,15
10,001,General Belgrano,0010A,000399,320,17,6,87,109,25,15
10,001,General Belgrano,0010A,000400,318,16,2,97,108,19,13
10,001,General Belgrano,0010A,000401,316,19,2,104,100,12,8
10,001,General Belgrano,0010A,000402,317,17,4,106,112,17,10
10,001,General Belgrano,0010A,000403,314,16,3,85,135,18,9
10,001,General Belgrano,0010A,000404,316,14,1,90,120,13,18
10,001,General Belgrano,0010A,000405,315,34,4,88,101,20,10
10,001,General Belgrano,0010A,000406,319,25,3,86,109,21,18
10,001,General Belgrano,0010A,000407,317,16,0,85,129,17,14
10,001,General Belgrano,0010A,000408,320,24,5,101,123,14,12
10,001,General Belgrano,0010A,000409,316,29,8,82,107,18,14
10,001,General Belgrano,0010A,000410,320,14,6,84,119,25,18
10,001,General Belgrano,0010A,000411,317,15,0,69,143,17,8
10,001,General Belgrano,0010A,000412,316,16,2,72,138,23,10
10,001,General Belgrano,0010A,000413,320,27,4,75,130,20,20
10,001,General Belgrano,0010A,000414,318,19,2,82,133,13,14
10,001,General Belgrano,0010A,000415,318,23,5,92,105,19,19
10,001,General Belgrano,0010A,000416,324,14,4,92,128,17,17
10,001,General Belgrano,0010B,000417,320,33,3,96,98,18,10
10,001,General Belgrano,0010B,000418,319,31,2,106,95,10,14
10,001,General Belgrano,0010B,000419,320,23,1,92,88,22,27
10,001,General Belgrano,0010B,000420,320,20,2,95,108,20,10
10,001,General Belgrano,0010B,000421,318,21,1,104,113,13,14
10,001,General Belgrano,0010B,000422,318,20,5,102,102,15,13
10,001,General Belgrano,0010B,000423,317,14,5,83,138,18,7
10,001,General Belgrano,0010B,000424,320,15,4,109,110,11,23
10,001,General Belgrano,0010B,000425,318,23,1,116,85,19,24
10,001,General Belgrano,0010B,000426,319,20,1,82,120,24,11
10,001,General Belgrano,0010B,000427,322,26,2,83,116,16,15
10,001,General Belgrano,0010B,000428,317,59,1,55,114,18,19
10,001,General Belgrano,0010B,000429,321,22,2,106,96,22,13
10,001,General Belgrano,0010B,000430,319,26,4,82,124,20,10
10,001,General Belgrano,0010B,000431,321,19,2,127,78,18,11
10,001,General Belgrano,0010B,000432,320,15,2,100,116,16,17
10,001,General Belgrano,0010B,000433,317,19,0,97,121,19,13
10,001,General Belgrano,0010B,000434,318,32,7,114,76,21,11
10,001,General Belgrano,0010B,000435,317,31,3,102,100,12,10
10,001,General Belgrano,0010B,000436,319,13,1,100,130,18,9
10,001,General Belgrano,0010B,000437,318,37,2,115,99,14,7
10,001,General Belgrano,0010B,000438,319,21,1,100,114,13,13
