codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0002,0003,0005,0014,0038,0041,0042,0048,0057,0128,0139,0141,0142,0144,0145,0147,0148,0161,0507,0564,0565,0566
04,Capital,001,0004A,3673,384,1,3,1,18,88,1,3,1,3,3,0,0,4,1,1,0,3,2,2,12,10,8,108,13,16
04,Capital,001,0004A,3674,383,4,8,0,18,58,3,15,4,3,3,2,10,2,6,4,1,3,0,6,4,7,3,108,11,10
04,Capital,001,0004A,3675,383,4,7,2,6,78,0,6,2,7,4,2,8,0,1,2,14,1,3,2,3,5,2,90,11,11
04,Capital,001,0004A,3676,383,9,9,0,11,67,5,4,4,5,2,5,2,2,4,5,2,1,0,4,5,7,0,108,13,7
04,Capital,001,0004A,3677,383,4,8,0,18,89,1,3,4,8,0,1,1,0,7,2,0,2,1,9,7,12,3,89,18,7
04,Capital,001,0004A,3678,383,10,3,2,6,67,3,7,2,2,1,1,2,0,4,2,2,1,1,21,7,4,4,113,9,21
04,Capital,001,0004A,3679,383,1,9,1,8,85,1,8,5,5,0,1,3,0,6,1,3,1,1,23,7,5,2,87,14,15
04,Capital,001,0004B,0109,390,6,3,2,10,119,3,2,1,1,0,3,2,2,1,2,4,0,0,1,4,4,1,89,11,4
04,Capital,001,0004B,0110,390,4,7,0,17,106,2,4,5,0,1,2,4,3,4,1,2,1,0,8,3,5,1,78,12,10
04,Capital,001,0004B,0111,390,4,4,0,6,113,0,3,2,4,2,3,1,2,6,3,1,1,1,1,6,1,2,101,9,4
04,Capital,001,0004B,0112,390,2,2,3,16,98,1,1,3,4,1,2,8,2,0,1,1,1,1,10,5,8,1,81,14,5
04,Capital,001,0004B,0113,390,5,7,1,12,117,9,4,4,2,1,2,0,4,1,0,1,0,1,1,10,3,3,80,7,2
04,Capital,001,0004B,0114,390,6,4,1,0,103,1,1,4,2,6,10,2,3,2,1,2,1,1,8,10,3,2,87,11,8
04,Capital,001,0004B,0115,390,6,1,0,10,118,1,5,3,4,4,1,2,1,4,1,2,1,1,0,7,4,3,90,10,3
04,Capital,001,0004B,0116,390,4,9,3,11,118,0,3,2,5,2,1,1,3,0,6,4,1,1,5,5,5,2,77,16,9
04,Capital,001,0004B,0117,389,0,6,0,11,110,4,3,1,6,0,2,1,1,16,1,2,2,0,2,3,5,3,91,10,4
04,Capital,001,0004B,0118,389,2,7,2,27,116,6,2,7,5,2,4,0,1,2,0,0,1,2,0,3,3,4,68,10,6
04,Capital,001,0004B,0119,389,7,5,2,16,115,0,4,4,4,0,12,3,2,4,0,3,1,0,2,6,6,2,80,9,5
04,Capital,001,0004B,0120,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0004B,0121,389,6,6,0,8,92,3,2,3,4,0,1,3,1,2,2,7,0,3,0,12,4,2,95,15,9
04,Capital,001,0004B,0122,389,3,7,3,12,94,2,2,6,5,13,1,2,3,2,1,3,2,3,4,5,4,4,70,8,11
04,Capital,001,0004B,0123,389,3,3,1,25,105,9,3,0,7,1,4,1,2,1,0,0,2,0,1,5,6,1,86,18,4
04,Capital,001,0004B,0124,389,2,3,1,10,109,3,3,4,12,9,0,5,0,0,2,1,1,2,1,5,2,5,77,14,2
04,Capital,001,0004B,0125,389,7,5,0,8,102,9,4,3,4,6,1,1,0,5,3,5,0,1,8,7,7,4,58,13,3
04,Capital,001,0004B,0126,389,2,4,1,4,126,1,8,4,3,2,1,0,1,6,2,6,0,2,7,12,2,3,79,13,11
04,Capital,001,0004B,0127,389,8,2,0,14,113,9,2,2,4,1,1,5,2,1,2,3,0,0,2,8,6,2,66,14,6
04,Capital,001,0004B,0128,389,3,10,0,12,113,2,3,3,9,7,1,1,2,0,1,1,0,2,4,3,5,5,69,7,5
04,Capital,001,0004B,3680,379,6,5,1,15,86,2,4,3,12,1,2,1,3,1,0,3,5,0,1,3,3,2,86,6,4
04,Capital,001,0004B,3681,379,7,7,1,7,107,5,1,2,3,8,1,0,2,3,0,1,0,0,3,8,4,5,85,11,5
04,Capital,001,0004B,3682,379,1,1,3,5,114,0,0,5,2,5,1,6,1,6,1,1,2,0,7,5,4,2,85,13,6
04,Capital,001,0004B,3683,379,5,5,5,8,90,2,1,3,4,1,3,7,2,7,1,5,1,1,1,2,4,1,76,2,12
04,Capital,001,0004B,3684,379,4,1,0,14,96,4,3,3,6,0,0,1,0,0,0,2,1,3,0,10,6,2,81,18,2
04,Capital,001,0004B,3685,379,11,7,0,15,95,0,4,3,10,4,3,0,5,0,1,0,0,0,0,9,1,2,82,6,5
04,Capital,001,0004B,3686,379,5,7,1,13,111,0,3,1,2,1,4,1,0,0,2,8,3,0,2,8,2,3,74,16,11
04,Capital,001,0004B,3687,379,7,3,2,13,79,0,7,4,4,6,0,6,3,5,3,1,3,1,4,7,2,1,85,11,11
04,Capital,001,0004B,3688,379,7,6,1,23,103,2,4,1,1,2,5,1,1,1,3,2,1,2,0,4,6,3,60,10,6
04,Capital,001,0004B,3689,379,6,2,2,4,84,2,3,6,8,4,5,2,2,9,4,3,1,0,1,3,2,2,97,11,7
04,Capital,001,0004B,3690,379,5,6,1,7,118,0,1,0,5,5,2,1,1,4,3,3,2,0,2,8,2,3,88,8,9
04,Capital,001,0004B,3691,379,3,7,0,8,94,1,3,6,3,8,1,0,3,9,3,0,1,0,1,1,4,4,99,12,9
04,Capital,001,0004B,3692,379,0,8,0,4,81,5,2,2,5,3,4,7,3,2,4,2,0,2,2,2,10,3,91,7,5
04,Capital,001,0004B,3693,379,3,6,1,12,84,6,2,1,1,6,7,2,2,0,3,2,1,1,4,3,2,2,100,8,5
04,Capital,001,0004B,3694,379,2,9,2,8,100,9,3,4,2,1,0,1,1,4,11,2,2,1,4,6,2,2,79,11,9
04,Capital,001,0004B,3695,379,11,7,0,40,80,0,7,2,5,1,0,1,0,3,3,4,5,0,8,6,2,7,91,8,9
04,Capital,001,0004B,3696,378,1,6,1,16,83,2,4,2,4,0,1,1,2,1,3,2,0,1,5,5,3,4,87,14,16
04,Capital,001,0004B,3697,378,6,8,1,12,100,2,4,5,2,0,0,1,3,1,0,0,2,0,1,2,16,2,85,10,3
04,Capital,001,0004C,0129,325,1,10,1,18,85,2,5,4,6,3,4,2,2,1,1,4,2,2,1,4,3,2,80,5,6
04,Capital,001,0004C,0130,325,6,2,4,14,81,3,0,3,13,4,4,5,2,2,2,0,2,4,3,9,5,1,63,14,5
04,Capital,001,0004C,0131,325,2,2,2,26,74,5,3,3,5,2,2,0,2,1,2,2,4,3,1,5,10,3,75,8,6
04,Capital,001,0004C,0132,325,3,3,2,15,81,2,1,6,5,3,8,1,1,2,2,4,2,4,1,6,4,3,67,13,3
04,Capital,001,0004C,0133,325,3,6,2,17,77,3,8,6,1,2,1,0,1,0,1,4,0,0,12,6,1,4,66,10,11
04,Capital,001,0004C,3698,328,4,8,3,12,86,2,1,4,10,1,7,2,0,2,6,4,2,0,0,6,2,0,82,10,1
04,Capital,001,0004C,3699,328,0,0,1,8,83,4,3,0,12,15,3,2,0,4,5,3,1,3,1,7,5,1,64,10,4
04,Capital,001,0004C,3700,328,2,5,2,8,69,2,3,5,4,8,0,10,1,3,4,2,0,0,0,10,7,1,70,10,9
04,Capital,001,0004C,3701,328,4,6,0,19,54,4,7,3,1,2,16,2,0,14,0,3,1,1,1,9,5,0,75,10,5
04,Capital,001,0004C,3702,328,0,2,4,12,63,0,3,2,5,1,5,8,0,0,5,0,1,1,4,13,5,0,80,8,6
04,Capital,001,0004D,0134,202,1,3,0,17,59,1,1,1,0,0,1,0,1,0,0,0,1,2,0,4,4,1,49,1,5
04,Capital,001,0004D,0135,202,1,4,3,6,44,0,2,0,6,1,0,0,1,2,0,3,1,0,1,4,4,2,44,11,3
04,Capital,001,0004D,3703,223,2,7,0,7,73,2,0,0,0,2,2,3,0,1,3,0,1,1,0,0,6,1,47,3,5
04,Capital,001,0004D,3704,223,1,5,0,5,57,6,2,0,3,6,1,3,0,1,2,2,0,0,0,0,6,2,58,2,0
04,Capital,001,0004E,0136,292,0,0,0,21,38,2,1,3,7,2,11,8,0,0,1,10,2,0,0,2,18,1,70,8,5
04,Capital,001,0004E,3705,319,6,7,1,9,24,2,3,2,6,3,1,0,0,3,4,7,0,0,12,5,5,0,92,3,9
04,Capital,001,0004F,0137,281,2,3,0,50,17,8,5,0,9,9,3,3,1,5,2,5,0,0,19,1,11,0,40,0,4
04,Capital,001,0004F,0138,281,1,3,3,56,26,1,4,2,12,10,1,3,0,2,6,6,0,1,18,1,3,0,66,3,4
04,Capital,001,0004F,3706,260,5,6,0,20,14,16,2,1,4,3,2,3,2,3,8,10,2,1,7,0,12,1,50,1,4
04,Capital,001,0004F,3707,259,0,0,1,37,16,14,5,2,12,4,5,3,0,3,3,3,3,1,6,0,0,3,45,3,6
04,Capital,001,0005 ,0139,373,1,4,1,13,59,1,3,1,9,11,3,6,0,3,0,1,0,2,11,2,7,1,100,7,4
04,Capital,001,0005 ,0140,373,0,8,0,17,76,8,1,3,6,2,3,7,0,3,0,6,3,1,6,4,4,0,92,10,4
04,Capital,001,0005 ,0141,373,0,0,3,23,74,6,4,2,3,1,1,12,3,4,7,2,1,0,0,4,5,0,91,5,7
04,Capital,001,0005 ,0142,373,5,4,0,12,82,0,7,0,13,2,2,5,1,4,10,4,1,1,4,4,4,1,82,12,5
04,Capital,001,0005 ,0143,373,0,0,0,27,71,1,7,7,4,1,10,2,1,0,1,3,1,1,7,6,6,2,83,9,1
04,Capital,001,0005 ,0144,373,15,0,1,27,74,6,2,1,3,1,5,0,0,1,1,2,0,2,4,4,6,0,82,13,5
04,Capital,001,0005 ,0145,373,2,4,1,23,75,7,1,3,6,1,1,5,2,1,0,2,1,0,5,8,1,4,92,13,2
04,Capital,001,0005 ,0146,373,0,0,0,38,73,0,1,4,1,0,1,3,1,1,0,4,4,0,13,4,5,0,86,5,6
04,Capital,001,0005 ,0147,373,5,7,1,13,79,2,7,8,4,3,3,2,1,7,1,13,3,1,7,2,7,1,82,7,6
04,Capital,001,0005 ,0148,372,2,16,0,31,79,1,3,1,4,1,3,3,1,8,1,2,1,1,4,2,4,2,75,9,11
04,Capital,001,0005 ,0149,372,2,9,1,23,93,8,2,3,5,1,4,2,0,1,0,0,2,1,1,5,3,6,86,9,9
04,Capital,001,0005 ,0150,372,5,5,1,22,69,1,2,2,0,3,4,2,0,1,2,2,1,1,5,4,0,2,104,9,26
04,Capital,001,0005 ,0151,372,3,10,2,16,86,0,4,3,4,2,12,0,2,0,0,1,2,0,8,3,5,3,101,7,7
04,Capital,001,0005 ,0152,372,12,0,2,13,72,3,4,2,2,0,1,5,1,1,7,7,4,3,3,3,6,4,105,5,4
04,Capital,001,0005 ,0153,372,0,6,0,9,70,1,3,1,3,2,8,4,1,7,3,1,1,0,5,3,8,3,99,10,9
04,Capital,001,0005 ,0154,372,1,8,0,16,83,4,3,2,7,1,5,2,0,1,1,2,0,0,13,1,6,2,88,8,1
04,Capital,001,0005 ,0155,372,2,11,3,14,74,4,6,1,1,0,3,3,2,5,1,2,1,0,12,4,6,4,111,8,3
04,Capital,001,0005 ,0156,372,3,9,1,9,83,1,2,0,5,12,2,1,0,2,1,3,3,0,12,3,5,2,93,7,7
04,Capital,001,0005 ,3708,368,0,0,0,0,63,0,4,1,4,1,3,13,1,4,0,0,4,16,0,4,7,3,104,7,13
04,Capital,001,0005 ,3709,368,8,6,1,14,54,8,2,1,7,1,2,1,1,3,0,13,0,0,2,2,7,2,117,9,1
04,Capital,001,0005 ,3710,368,8,0,1,14,71,3,3,1,0,1,1,3,0,10,1,8,3,2,3,5,0,4,101,8,19
04,Capital,001,0005 ,3711,368,8,4,4,9,46,6,6,2,9,2,3,7,0,0,1,2,3,0,18,3,7,1,102,11,8
04,Capital,001,0005 ,3712,368,3,9,5,25,47,11,3,2,4,5,2,6,1,0,3,4,1,4,1,11,2,0,97,10,8
04,Capital,001,0005 ,3713,368,1,1,1,7,62,2,6,4,7,2,1,9,1,2,1,6,1,1,9,1,5,2,106,8,4
04,Capital,001,0005 ,3714,368,8,4,1,19,69,1,6,3,12,3,1,4,1,2,2,0,1,1,7,8,2,7,91,5,6
04,Capital,001,0005 ,3715,368,4,5,0,18,69,12,1,2,12,10,0,1,1,1,0,0,4,1,16,5,5,2,86,5,8
04,Capital,001,0005 ,3716,368,1,6,1,16,56,1,5,3,4,5,8,0,0,2,2,7,0,0,4,2,3,1,115,6,7
04,Capital,001,0005 ,3717,368,0,0,1,24,76,2,3,2,10,3,5,4,0,0,3,2,2,3,3,7,2,1,90,10,5
04,Capital,001,0005 ,3718,368,6,11,1,14,55,0,5,3,9,3,2,3,2,1,7,8,1,0,2,4,3,0,109,3,6
04,Capital,001,0005 ,3719,367,5,14,3,23,60,2,1,1,5,2,3,2,5,3,2,6,0,1,7,6,3,0,104,4,6
04,Capital,001,0005 ,3720,367,1,7,0,16,68,0,4,2,0,0,0,0,0,0,0,14,3,2,3,3,11,0,82,10,3
04,Capital,001,0005 ,3721,367,10,6,2,22,54,1,4,2,1,3,1,3,1,0,4,8,2,1,3,0,7,3,103,7,8
04,Capital,001,0005 ,3722,367,4,8,1,30,65,2,0,0,5,1,1,4,1,3,3,2,1,2,3,3,1,5,81,10,7
04,Capital,001,0005 ,3723,367,3,4,0,31,53,0,6,1,7,0,0,3,0,2,1,0,1,2,0,8,0,3,111,7,4
04,Capital,001,0005 ,3724,367,11,0,0,15,61,0,8,4,8,6,5,1,2,1,1,2,0,0,5,3,4,2,109,7,6
04,Capital,001,0005A,0157,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,Capital,001,0005A,0158,352,1,4,0,37,46,1,2,0,9,2,7,8,2,2,2,12,2,2,4,2,8,1,109,5,2
04,Capital,001,0005A,0159,352,2,8,2,42,54,10,2,1,6,4,14,2,1,0,2,3,0,0,3,3,10,4,90,2,0
04,Capital,001,0005A,0160,352,0,0,1,23,57,6,2,4,0,23,1,0,1,2,0,0,0,0,3,2,0,0,91,4,19
04,Capital,001,0005A,0161,352,0,0,0,36,50,5,2,1,8,7,2,3,0,3,1,2,4,2,11,0,9,1,92,3,0
04,Capital,001,0005A,0162,352,0,0,0,28,51,1,1,1,2,3,8,8,0,3,6,6,2,2,29,6,2,2,87,5,2
04,Capital,001,0005A,0163,351,3,8,0,44,40,6,7,3,9,8,8,2,1,4,12,14,0,0,2,0,5,1,90,4,4
04,Capital,001,0005A,3725,350,10,6,0,25,29,3,6,0,10,9,1,5,0,0,7,4,0,0,13,0,0,0,82,1,5
04,Capital,001,0005A,3726,350,12,0,2,24,37,9,3,6,4,2,10,6,1,1,6,7,0,0,1,2,5,2,101,6,6
04,Capital,001,0005A,3727,350,5,7,2,38,32,9,1,4,5,2,4,6,2,9,9,1,0,1,5,4,2,0,73,2,6
04,Capital,001,0005A,3728,350,23,0,1,41,35,3,1,4,7,0,6,0,0,4,3,3,2,1,4,3,0,1,68,2,7
04,Capital,001,0005A,3729,349,17,0,0,20,33,7,2,0,7,5,2,7,1,14,0,3,0,1,6,0,2,3,89,4,3
04,Capital,001,0005A,3730,349,13,4,0,16,41,2,0,0,0,11,2,20,0,17,0,6,1,0,5,2,0,0,91,2,10
04,Capital,001,0005A,3731,349,11,0,0,42,31,2,5,0,2,3,3,0,1,2,4,4,0,1,9,0,11,0,86,2,1
04,Capital,001,0005B,0164,327,2,6,3,17,91,0,3,3,10,3,10,3,2,3,3,2,0,1,1,7,6,0,78,6,7
04,Capital,001,0005B,0165,327,5,6,3,13,69,2,5,1,6,0,7,0,0,0,2,2,1,2,3,6,6,0,95,7,11
04,Capital,001,0005B,0166,326,3,5,0,16,96,4,4,2,6,3,4,0,0,0,5,0,2,0,1,5,9,3,69,7,3
04,Capital,001,0005B,3732,303,8,9,3,7,60,2,3,1,2,2,2,0,1,3,4,7,2,0,0,5,5,2,87,6,6
04,Capital,001,0005B,3733,303,0,0,2,10,63,12,4,4,0,3,0,0,1,4,0,1,0,0,2,8,0,3,72,9,10
04,Capital,001,0005B,3734,303,4,7,1,11,69,5,4,2,2,3,2,0,4,3,1,0,4,1,3,1,8,1,81,12,0
04,Capital,001,0005C,0167,371,0,5,2,6,71,8,3,1,0,2,3,16,2,2,3,0,1,1,5,3,6,1,106,7,6
04,Capital,001,0005C,0168,371,1,3,1,11,106,1,9,2,2,1,4,5,0,7,6,4,3,1,6,3,5,3,92,8,7
04,Capital,001,0005C,0169,371,6,3,2,13,101,0,4,2,5,2,2,1,2,12,5,0,1,1,5,1,5,1,87,8,10
04,Capital,001,0005C,0170,371,4,5,0,8,87,2,6,3,5,0,4,3,0,1,1,0,1,1,10,5,5,3,93,10,9
04,Capital,001,0005C,0171,371,6,9,1,8,88,2,3,0,4,1,0,0,1,0,3,1,3,1,20,5,3,2,90,10,10
04,Capital,001,0005C,0172,371,1,9,0,10,88,2,5,1,3,6,3,1,2,1,2,6,2,1,4,8,2,3,92,6,8
04,Capital,001,0005C,0173,371,14,4,0,17,78,3,6,4,2,3,5,9,0,2,0,5,0,1,5,6,10,2,86,15,8
04,Capital,001,0005C,0174,370,1,4,2,15,79,2,2,1,8,1,1,2,0,4,3,5,2,2,11,2,5,2,84,4,10
04,Capital,001,0005C,0175,370,2,7,1,15,84,2,4,4,6,3,6,7,0,1,5,0,2,2,3,3,4,0,104,7,7
04,Capital,001,0005C,0176,370,4,5,2,12,86,0,5,1,3,1,1,9,2,8,2,4,2,6,10,5,5,2,87,4,16
04,Capital,001,0005C,0177,370,0,0,0,15,86,4,10,7,10,4,1,0,0,2,0,1,0,1,9,2,3,2,88,10,8
04,Capital,001,0005C,0178,370,0,0,3,14,81,12,4,1,8,1,1,0,1,3,1,2,1,0,5,3,6,1,101,11,4
04,Capital,001,0005C,0179,370,0,6,0,11,82,2,6,2,8,2,4,3,3,1,7,1,1,1,4,4,4,5,85,8,5
04,Capital,001,0005C,0180,370,4,5,3,24,90,5,1,2,8,1,2,3,2,0,0,3,1,1,7,4,5,5,84,8,4
04,Capital,001,0005C,0181,370,5,7,2,12,72,8,5,3,6,3,7,3,0,1,1,2,0,1,8,6,7,4,83,16,6
04,Capital,001,0005C,3735,366,0,0,2,13,64,3,4,2,0,11,1,3,1,2,5,0,1,1,4,2,0,3,94,10,18
04,Capital,001,0005C,3736,365,6,10,1,16,81,3,4,3,4,5,0,0,0,1,4,0,1,1,4,5,9,0,101,6,3
04,Capital,001,0005C,3737,365,5,6,1,19,78,7,6,1,5,5,3,2,3,0,1,1,1,0,1,3,10,2,100,9,4
04,Capital,001,0005C,3738,365,5,4,1,0,99,0,5,2,1,2,0,9,1,3,3,0,4,0,3,2,3,2,86,5,6
04,Capital,001,0005C,3739,365,6,11,0,11,88,6,3,0,1,5,8,0,0,0,0,3,2,4,3,5,1,5,86,11,8
04,Capital,001,0005C,3740,365,1,11,4,14,69,1,7,5,4,3,1,6,1,1,9,1,0,1,1,8,5,3,97,6,8
04,Capital,001,0005C,3741,365,5,0,0,17,68,2,5,1,5,3,1,8,0,0,3,1,1,1,3,4,3,6,100,17,12
04,Capital,001,0005C,3742,365,0,0,2,17,78,3,6,1,3,6,6,4,2,5,0,1,2,1,1,3,3,1,105,10,8
04,Capital,001,0005C,3743,365,4,14,2,17,82,3,6,2,3,0,1,4,2,0,2,1,2,1,13,5,3,2,88,3,9
04,Capital,001,0005C,3744,365,9,4,1,7,72,3,9,5,2,4,1,1,2,5,2,0,3,0,5,2,2,6,93,7,10
04,Capital,001,0005C,3745,365,2,0,1,22,59,2,2,2,4,0,1,0,0,3,13,4,0,1,4,1,7,0,93,19,9
04,Capital,001,0005C,3746,365,10,0,1,0,65,1,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,84,7,20
04,Capital,001,0005C,3747,365,5,4,2,24,61,3,5,3,10,3,0,3,0,2,1,1,3,1,1,10,4,1,114,8,8
04,Capital,001,0005C,3748,365,2,5,0,18,67,1,4,2,4,3,1,7,0,1,2,0,4,1,9,1,5,2,83,12,10
04,Capital,001,0005D,0182,384,4,0,0,14,60,5,1,2,8,9,22,3,0,5,4,15,0,0,3,3,6,3,97,5,4
04,Capital,001,0005D,0183,384,9,6,0,25,50,6,1,0,7,6,9,7,0,3,9,11,0,1,10,8,8,1,70,4,9
04,Capital,001,0005D,0184,384,5,4,1,36,45,7,6,3,10,0,6,14,1,7,5,2,0,1,17,2,9,0,95,2,6
04,Capital,001,0005D,0185,384,3,4,0,22,70,15,3,1,5,2,8,5,0,0,6,0,0,0,14,2,4,0,98,4,7
04,Capital,001,0005D,0186,384,4,8,1,22,42,0,4,3,6,6,9,3,3,2,9,11,0,1,16,4,10,2,90,4,9
04,Capital,001,0005D,0187,383,4,2,3,22,51,1,1,4,6,4,2,8,0,2,1,20,2,1,3,4,8,1,105,4,3
04,Capital,001,0005D,0188,383,1,5,2,29,43,7,2,0,6,6,13,9,0,4,2,3,1,2,12,3,13,0,80,1,13
04,Capital,001,0005D,0189,383,4,10,0,33,63,4,2,4,3,9,9,0,0,2,6,2,1,0,11,1,7,3,89,0,2
04,Capital,001,0005D,0190,383,33,3,0,31,43,3,6,0,1,16,9,4,0,2,4,1,0,1,17,3,14,1,92,5,12
04,Capital,001,0005D,0191,383,0,0,1,28,52,1,7,0,4,2,1,19,0,5,0,6,1,1,12,2,10,0,78,1,7
04,Capital,001,0005D,0192,383,6,6,1,24,49,0,1,1,5,4,15,0,0,0,0,4,1,2,7,1,12,1,97,2,17
04,Capital,001,0005D,0193,383,3,2,0,15,66,0,3,1,1,1,3,5,0,4,5,9,1,0,19,3,5,0,97,4,14
04,Capital,001,0005D,0194,383,0,6,1,32,43,7,5,2,4,8,3,9,0,3,0,2,0,4,16,0,11,2,78,1,4
04,Capital,001,0005D,3749,386,0,0,0,37,32,0,5,3,6,10,3,7,0,1,4,3,0,0,8,2,19,0,87,6,2
04,Capital,001,0005D,3750,386,3,4,1,26,46,3,14,5,5,3,0,5,1,2,2,11,2,2,17,2,13,1,77,1,11
04,Capital,001,0005D,3751,386,5,4,0,11,33,1,2,1,0,5,10,7,0,7,11,7,0,1,6,6,0,0,94,5,20
04,Capital,001,0005D,3752,386,7,13,1,18,41,5,1,1,2,3,11,10,1,2,4,7,2,0,15,2,9,3,96,6,2
04,Capital,001,0005D,3753,386,6,2,0,27,39,11,4,1,0,11,11,0,0,3,0,0,1,0,11,8,10,0,77,5,1
04,Capital,001,0005D,3754,386,0,0,1,21,40,3,3,2,5,12,1,4,0,9,3,1,1,3,6,4,5,2,79,3,2
04,Capital,001,0005D,3755,386,6,7,1,24,56,10,4,3,2,6,5,6,0,2,4,4,1,2,6,3,7,1,79,1,5
04,Capital,001,0005D,3756,386,0,0,1,21,40,5,3,2,0,3,1,4,0,14,4,1,1,2,9,3,7,1,91,5,6
04,Capital,001,0005D,3757,385,0,5,0,30,44,3,5,2,6,8,1,4,1,3,2,2,2,0,11,2,5,1,79,5,12
04,Capital,001,0005D,3758,385,0,0,1,31,40,11,5,4,1,3,0,6,2,10,0,5,1,0,2,3,6,2,73,1,13
04,Capital,001,0005D,3759,385,0,0,1,14,47,1,2,1,7,5,8,0,1,3,5,5,0,0,3,7,1,2,90,5,4
04,Capital,001,0005D,3760,385,0,8,0,21,35,3,2,2,11,15,5,7,0,2,5,1,1,2,7,3,11,2,72,4,3
04,Capital,001,0005E,0195,381,5,4,0,18,60,3,3,2,12,1,7,3,0,6,6,6,2,1,7,7,2,4,115,4,5
04,Capital,001,0005E,0196,381,3,7,1,33,50,4,4,3,5,4,4,2,0,4,2,1,2,0,6,1,3,3,94,8,17
04,Capital,001,0005E,0197,381,3,10,1,25,50,4,3,4,8,4,5,2,1,4,2,2,2,1,16,2,0,2,108,6,17
04,Capital,001,0005E,0198,381,8,12,3,14,67,5,4,1,1,2,1,2,1,8,2,2,2,2,30,3,1,2,89,8,22
04,Capital,001,0005E,0199,381,3,10,2,36,54,0,3,1,2,0,0,6,1,5,0,0,1,3,16,5,6,0,113,10,6
04,Capital,001,0005E,0200,381,0,0,0,30,73,8,8,2,9,4,7,0,2,4,2,4,0,1,5,4,6,1,95,3,3
04,Capital,001,0005E,0201,381,5,6,0,24,74,15,7,3,9,6,12,0,3,0,1,6,2,2,4,0,0,2,90,2,12
04,Capital,001,0005E,0202,381,7,5,0,25,62,0,3,1,6,0,21,1,1,1,0,9,2,0,4,2,1,3,104,4,11
04,Capital,001,0005E,0203,381,6,8,1,26,60,5,13,2,4,2,7,5,2,11,3,1,0,2,16,5,10,2,99,4,3
04,Capital,001,0005E,0204,380,3,3,1,24,64,0,2,4,2,4,3,3,1,8,11,0,1,0,6,1,2,2,100,7,12
04,Capital,001,0005E,0205,380,5,8,4,28,58,4,6,4,23,3,1,3,1,1,2,0,0,3,8,4,10,1,111,6,33
04,Capital,001,0005E,0206,380,4,10,1,12,63,3,0,3,9,21,5,10,0,2,0,8,1,1,7,5,3,2,118,7,5
04,Capital,001,0005E,0207,380,4,10,1,32,48,6,8,4,9,4,3,2,1,5,2,0,0,0,9,0,1,2,127,3,7
04,Capital,001,0005E,0208,380,5,6,0,32,73,10,3,2,8,5,2,2,1,3,1,1,1,0,8,6,4,3,97,9,0
04,Capital,001,0005E,3761,387,0,0,3,20,38,3,10,1,4,2,7,2,1,3,1,1,1,5,1,1,9,1,133,6,1
04,Capital,001,0005E,3762,387,0,9,0,31,51,7,5,4,5,7,8,0,2,1,0,0,0,0,5,5,9,1,98,6,2
04,Capital,001,0005E,3763,387,1,8,1,14,54,15,6,3,11,0,2,4,0,2,1,6,1,3,14,0,10,0,98,8,6
04,Capital,001,0005E,3764,387,0,0,1,13,44,4,7,0,3,1,7,10,0,5,1,3,1,1,6,10,11,1,111,3,0
04,Capital,001,0005E,3765,387,7,0,1,8,45,6,4,1,8,4,2,8,1,7,1,5,1,3,10,1,3,0,110,5,4
04,Capital,001,0005E,3766,387,0,0,1,11,53,4,6,2,9,17,2,4,0,2,3,4,1,3,9,1,0,1,130,4,15
04,Capital,001,0005E,3767,387,6,0,1,11,46,4,0,0,1,14,4,4,0,0,11,4,1,0,12,1,9,1,105,6,4
04,Capital,001,0005E,3768,386,0,0,4,38,58,0,7,1,0,0,0,14,0,0,4,0,1,0,4,0,0,2,114,3,21
04,Capital,001,0005E,3769,386,4,7,0,2,55,4,4,6,12,11,0,2,1,10,1,6,2,4,11,1,2,3,110,7,2
04,Capital,001,0005E,3770,386,4,4,2,18,54,7,4,0,3,3,0,17,0,5,6,8,2,1,6,4,6,1,107,6,3
04,Capital,001,0005E,3771,386,0,0,0,26,55,14,2,4,9,7,0,0,0,0,0,0,1,2,10,2,2,1,124,8,4
04,Capital,001,0005E,3772,386,2,3,1,14,41,4,11,3,4,12,0,3,0,6,7,10,0,3,12,4,15,2,92,7,3
04,Capital,001,0005E,3773,386,2,12,3,0,47,0,9,9,0,0,0,0,0,0,0,0,0,2,0,1,10,0,97,9,0
04,Capital,001,0005F,0209,351,4,10,2,24,53,9,1,2,8,1,14,2,1,4,2,1,0,1,10,3,9,2,106,3,3
04,Capital,001,0005F,0210,351,0,0,0,24,40,11,2,0,5,24,1,4,0,3,3,5,3,0,8,3,17,1,93,4,6
04,Capital,001,0005F,0211,351,0,0,1,36,60,1,3,1,12,6,7,3,0,5,4,5,0,1,6,1,3,0,92,8,7
04,Capital,001,0005F,0212,351,4,9,0,28,49,5,4,0,13,42,3,0,2,11,6,4,0,1,13,1,6,1,91,3,6
04,Capital,001,0005F,0213,351,3,11,0,19,54,5,3,2,4,2,9,12,1,4,7,5,1,0,6,2,10,0,92,5,10
