codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00092,00001,00008,00005,00010,00009,00002,00091,00050,00061,00093,00004
21,013,ROSARIO,04880,089866,0,0,6,0,56,9,79,3,103,1,0,1,0,1,12
21,013,ROSARIO,04880,089867,0,0,7,0,45,10,102,8,75,1,0,0,0,0,9
21,013,ROSARIO,04880,089868,0,0,2,0,39,13,107,10,84,3,0,1,0,0,5
21,013,ROSARIO,04880,089869,0,0,1,0,33,9,94,9,85,3,0,0,0,0,11
21,013,ROSARIO,04880,089870,0,0,7,0,48,14,93,7,83,3,0,0,0,0,8
21,013,ROSARIO,04880,089871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04880,089872,0,0,14,0,0,8,107,0,70,3,0,0,0,2,0
21,013,ROSARIO,04880,089873,0,0,4,0,56,10,97,6,66,1,0,1,0,0,7
21,013,ROSARIO,04880,089874,0,0,7,1,50,5,58,4,92,2,2,0,1,0,15
21,013,ROSARIO,04880,089875,0,0,3,0,49,15,100,7,58,4,0,0,1,2,9
21,013,ROSARIO,04880,089876,0,0,3,0,47,8,102,8,77,0,2,0,0,0,9
21,013,ROSARIO,04880,089877,0,0,5,0,49,13,96,6,75,1,0,1,0,2,9
21,013,ROSARIO,04880,089878,0,0,3,0,45,15,115,2,82,1,1,0,0,10,0
21,013,ROSARIO,04880,089879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04880,089880,0,0,6,1,56,8,89,4,82,0,0,0,2,0,16
21,013,ROSARIO,04880,089881,0,0,7,2,46,12,102,6,77,1,0,0,0,0,11
21,013,ROSARIO,04880,089882,0,0,8,1,47,8,80,10,85,3,2,2,0,0,12
21,013,ROSARIO,04880,089883,0,0,7,0,48,16,100,6,67,0,1,0,0,1,11
21,013,ROSARIO,04880,089884,0,0,7,1,37,11,86,8,93,1,0,0,0,1,9
21,013,ROSARIO,04880,089885,0,0,0,0,45,0,98,7,89,1,0,0,0,1,10
21,013,ROSARIO,04880,089886,0,0,0,0,40,6,102,4,87,1,0,0,2,0,8
21,013,ROSARIO,04880,089887,0,0,1,1,39,10,102,7,77,2,0,0,1,2,15
21,013,ROSARIO,04880,089888,0,0,3,1,52,10,83,10,74,3,0,1,0,0,11
21,013,ROSARIO,04880,089889,0,0,5,0,56,10,99,7,64,2,2,0,0,0,7
21,013,ROSARIO,04880,089890,0,0,7,0,41,12,88,7,77,1,2,0,0,1,7
21,013,ROSARIO,04880,089891,0,0,0,0,48,14,84,5,87,2,0,0,0,0,14
21,013,ROSARIO,04880,089892,0,0,3,0,41,6,78,9,88,1,2,1,0,2,13
21,013,ROSARIO,04880,089893,0,0,4,0,40,13,103,7,91,3,0,0,1,0,12
21,013,ROSARIO,04880,089894,0,0,10,1,54,9,86,9,66,4,0,0,1,0,9
21,013,ROSARIO,04880,089895,0,0,5,0,56,6,89,4,85,3,1,1,0,0,5
21,013,ROSARIO,04880,089896,0,0,1,0,21,3,27,0,31,0,0,0,0,0,5
21,013,ROSARIO,04881,089897,0,0,6,0,35,17,85,2,78,6,0,0,0,0,10
21,013,ROSARIO,04881,089898,0,0,9,0,55,13,76,3,96,3,0,0,1,0,5
21,013,ROSARIO,04881,089899,0,0,7,1,32,8,90,7,103,1,0,0,0,0,11
21,013,ROSARIO,04881,089900,0,0,8,0,42,19,91,5,79,2,0,0,1,1,4
21,013,ROSARIO,04881,089901,0,0,3,0,36,15,68,4,107,2,0,0,0,0,9
21,013,ROSARIO,04881,089902,0,0,5,0,31,11,94,4,85,0,0,0,0,0,7
21,013,ROSARIO,04881,089903,0,0,3,0,50,15,89,2,87,1,0,0,1,0,9
21,013,ROSARIO,04881,089904,0,0,2,0,44,12,82,5,97,1,0,0,0,0,6
21,013,ROSARIO,04881,089905,0,0,6,0,34,13,79,6,93,3,1,1,1,0,11
21,013,ROSARIO,04881,089906,0,0,3,0,25,12,55,6,40,2,0,0,0,0,8
21,013,ROSARIO,04882,089907,0,0,4,0,54,12,65,5,114,4,0,0,0,0,9
21,013,ROSARIO,04882,089908,0,0,7,0,46,11,86,3,110,0,0,1,0,0,7
21,013,ROSARIO,04882,089909,0,0,10,0,37,19,65,9,107,3,0,0,1,0,8
21,013,ROSARIO,04882,089910,0,0,7,0,54,11,74,4,111,1,0,1,0,0,9
21,013,ROSARIO,04882,089911,0,0,10,1,33,12,90,3,99,1,0,1,0,0,18
21,013,ROSARIO,04882,089912,0,0,6,0,46,15,65,8,109,2,0,0,0,1,12
21,013,ROSARIO,04882,089913,0,0,10,0,51,16,58,5,96,3,0,0,0,0,12
21,013,ROSARIO,04882,089914,0,0,9,0,45,4,79,13,92,2,0,2,0,0,15
21,013,ROSARIO,04882,089915,0,0,7,0,44,8,68,5,113,4,0,0,0,0,10
21,013,ROSARIO,04882,089916,0,0,6,0,47,13,82,4,96,2,0,0,0,1,14
21,013,ROSARIO,04882,089917,0,0,8,0,0,15,0,10,107,1,0,0,0,0,12
21,013,ROSARIO,04882,089918,0,0,8,0,96,14,66,6,106,1,0,0,0,0,18
21,013,ROSARIO,04882,089919,0,0,7,2,45,9,74,3,122,0,0,0,0,1,10
21,013,ROSARIO,04882,089920,0,0,4,0,23,9,60,3,61,1,0,0,0,0,6
21,013,ROSARIO,04883,089921,0,0,5,1,34,8,90,7,97,0,0,1,0,1,14
21,013,ROSARIO,04883,089922,0,0,9,1,53,17,70,1,101,3,0,0,1,1,11
21,013,ROSARIO,04883,089923,0,0,6,0,54,19,66,6,95,0,0,1,0,1,11
21,013,ROSARIO,04883,089924,0,0,1,0,49,13,102,0,79,1,0,0,0,0,12
21,013,ROSARIO,04883,089925,0,0,6,0,56,11,81,4,78,0,0,0,0,0,10
21,013,ROSARIO,04883,089926,0,0,5,0,45,15,86,6,87,4,1,0,0,0,11
21,013,ROSARIO,04883,089927,0,0,7,0,60,14,73,4,76,0,1,0,0,1,8
21,013,ROSARIO,04883,089928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04883,089929,0,0,6,0,48,8,88,5,98,2,0,0,0,0,10
21,013,ROSARIO,04883,089930,0,0,7,0,31,10,56,3,42,3,0,1,0,0,5
21,013,ROSARIO,04884,089931,0,0,6,0,51,8,93,7,80,1,0,1,0,0,16
21,013,ROSARIO,04884,089932,0,0,1,0,39,5,94,3,99,4,0,0,0,1,7
21,013,ROSARIO,04884,089933,0,0,9,0,50,12,73,2,91,2,0,1,0,0,8
21,013,ROSARIO,04884,089934,0,0,2,0,61,17,90,7,80,3,0,0,0,0,10
21,013,ROSARIO,04884,089935,0,0,6,0,54,12,87,1,94,1,0,0,0,1,12
21,013,ROSARIO,04884,089936,0,0,5,0,53,13,92,1,83,1,0,1,0,0,11
21,013,ROSARIO,04884,089937,0,0,8,0,36,13,92,7,94,5,0,0,0,0,5
21,013,ROSARIO,04884,089938,0,0,9,0,0,18,75,10,94,1,36,0,0,1,12
21,013,ROSARIO,04884,089939,0,0,10,1,40,17,68,6,85,0,0,0,2,0,18
21,013,ROSARIO,04884,089940,0,0,1,0,29,7,90,4,87,2,0,1,0,0,6
21,013,ROSARIO,04884,089941,0,0,6,0,42,6,75,4,93,1,0,1,2,0,18
21,013,ROSARIO,04884,089942,0,0,6,0,46,11,82,8,89,1,1,0,0,1,4
21,013,ROSARIO,04884,089943,0,0,10,1,67,8,94,3,73,5,0,1,0,0,12
21,013,ROSARIO,04884,089944,0,0,0,0,51,16,91,7,72,4,0,0,0,0,15
21,013,ROSARIO,04884,089945,0,0,0,0,39,8,73,5,64,2,0,0,1,0,8
21,013,ROSARIO,04885,089946,0,0,10,0,37,5,108,5,100,0,0,0,0,0,6
21,013,ROSARIO,04885,089947,0,0,1,0,35,11,64,7,126,1,0,0,2,0,16
21,013,ROSARIO,04885,089948,0,0,3,0,41,9,85,4,103,0,0,0,0,0,8
21,013,ROSARIO,04885,089949,0,0,3,0,41,11,86,11,106,2,0,0,0,2,11
21,013,ROSARIO,04885,089950,0,0,2,0,47,3,81,5,102,1,0,0,0,1,11
21,013,ROSARIO,04885,089951,0,0,5,0,38,14,79,8,116,1,0,0,0,0,11
21,013,ROSARIO,04885,089952,0,0,7,0,47,9,84,5,97,1,0,0,0,0,19
21,013,ROSARIO,04885,089953,0,0,6,0,35,12,77,8,108,0,0,1,1,0,11
21,013,ROSARIO,04885,089954,0,0,13,0,33,11,75,5,110,2,0,0,0,0,9
21,013,ROSARIO,04885,089955,0,0,4,0,28,13,80,0,106,5,0,1,0,0,20
21,013,ROSARIO,04885,089956,0,0,3,0,32,13,82,4,114,0,0,1,0,0,12
21,013,ROSARIO,04885,089957,0,0,6,0,34,12,101,10,86,2,0,0,0,1,9
21,013,ROSARIO,04885,089958,0,0,2,0,27,7,86,7,105,1,0,0,0,1,10
21,013,ROSARIO,04885,089959,0,0,5,1,35,4,82,5,94,4,0,0,0,1,13
21,013,ROSARIO,04885,089960,0,0,11,0,23,7,83,8,105,3,0,0,0,0,15
21,013,ROSARIO,04885,089961,0,0,3,0,20,5,39,7,66,0,1,0,0,0,8
21,013,ROSARIO,04886,089962,0,0,6,0,38,7,110,4,73,2,0,0,0,0,12
21,013,ROSARIO,04886,089963,0,0,3,1,54,5,95,4,83,0,1,0,0,0,9
21,013,ROSARIO,04886,089964,0,0,2,0,46,5,87,10,76,0,0,2,1,0,12
21,013,ROSARIO,04886,089965,0,0,2,0,41,8,111,12,72,2,0,0,0,0,13
21,013,ROSARIO,04886,089966,0,0,1,0,44,12,95,5,87,1,0,0,0,0,17
21,013,ROSARIO,04886,089967,0,0,2,1,54,10,86,9,83,2,0,0,1,0,9
21,013,ROSARIO,04886,089968,0,0,9,0,42,9,99,10,76,0,4,0,0,0,15
21,013,ROSARIO,04886,089969,0,0,4,0,40,7,92,4,92,3,0,0,0,0,14
21,013,ROSARIO,04886,089970,0,0,4,0,54,8,102,5,69,1,0,0,0,1,7
21,013,ROSARIO,04886,089971,0,0,1,0,49,15,75,3,85,2,1,0,1,1,2
21,013,ROSARIO,04886,089972,0,0,2,0,52,11,96,1,78,2,0,1,0,0,12
21,013,ROSARIO,04886,089973,0,0,9,1,56,5,89,5,87,2,0,1,0,0,11
21,013,ROSARIO,04886,089974,0,0,13,0,48,11,100,9,76,2,0,0,0,0,9
21,013,ROSARIO,04886,089975,0,0,2,0,35,12,119,4,69,3,0,1,0,0,0
21,013,ROSARIO,04886,089976,0,0,15,0,43,16,91,6,90,0,0,0,0,1,8
21,013,ROSARIO,04886,089977,0,0,2,0,56,10,88,9,70,0,1,0,0,0,11
21,013,ROSARIO,04886,089978,0,0,14,1,35,8,83,7,79,1,0,0,0,0,18
21,013,ROSARIO,04886,089979,0,0,4,3,52,9,88,7,54,4,0,0,0,0,16
21,013,ROSARIO,04886,089980,0,0,8,0,47,11,90,4,83,1,0,0,0,0,10
21,013,ROSARIO,04886,089981,0,0,10,0,39,16,105,10,77,3,0,1,0,0,11
21,013,ROSARIO,04886,089982,0,0,6,0,40,20,87,5,73,1,0,1,0,0,17
21,013,ROSARIO,04886,089983,0,0,4,0,59,10,103,5,80,0,2,0,0,0,11
21,013,ROSARIO,04886,089984,0,0,6,0,51,16,67,4,94,2,1,0,0,0,8
21,013,ROSARIO,04886,089985,0,0,4,0,47,8,93,4,94,1,0,0,0,0,8
21,013,ROSARIO,04886,089986,0,0,2,0,38,5,79,3,53,1,0,0,0,0,13
21,013,ROSARIO,04887,089987,0,0,1,0,25,4,156,3,62,0,0,0,0,0,6
21,013,ROSARIO,04887,089988,0,0,18,0,29,7,105,7,91,0,0,0,0,0,5
21,013,ROSARIO,04887,089989,0,0,21,0,48,11,102,3,80,2,0,0,0,0,10
21,013,ROSARIO,04887,089990,0,0,4,1,0,0,122,4,78,1,0,1,0,0,0
21,013,ROSARIO,04887,089991,0,0,19,1,19,9,109,3,96,0,0,0,0,0,17
21,013,ROSARIO,04887,089992,0,0,17,2,29,7,131,3,68,0,0,0,0,0,6
21,013,ROSARIO,04887,089993,0,0,6,0,38,6,131,6,69,2,0,1,0,0,0
21,013,ROSARIO,04887,089994,0,0,6,0,26,2,140,5,69,1,0,0,1,0,5
21,013,ROSARIO,04887,089995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,013,ROSARIO,04887,089996,0,0,12,0,36,6,102,7,108,1,0,0,1,0,5
21,013,ROSARIO,04887,089997,0,0,4,0,33,9,95,10,81,0,0,0,0,0,9
21,013,ROSARIO,04887,089998,0,0,5,0,35,5,154,11,53,1,0,1,0,2,4
21,013,ROSARIO,04887,089999,0,0,13,0,27,5,131,5,66,1,1,0,0,0,6
21,013,ROSARIO,04887,090000,0,0,2,0,20,7,76,4,49,0,0,0,0,0,1
21,013,ROSARIO,04888,090001,0,0,0,0,30,10,134,14,57,1,0,0,0,0,5
21,013,ROSARIO,04888,090002,0,0,7,0,36,4,133,13,52,1,0,0,1,0,8
21,013,ROSARIO,04888,090003,0,0,7,0,32,11,127,10,59,1,0,0,2,0,5
21,013,ROSARIO,04888,090004,0,0,3,0,27,9,120,7,60,0,0,0,0,0,6
21,013,ROSARIO,04888,090005,0,0,2,0,28,9,141,9,60,1,0,0,0,1,5
21,013,ROSARIO,04888,090006,0,0,6,1,44,6,103,11,75,2,0,0,0,0,10
21,013,ROSARIO,04888,090007,0,0,6,0,31,13,113,13,65,2,0,0,0,0,7
21,013,ROSARIO,04888,090008,0,0,5,0,30,16,113,17,70,5,1,0,0,0,5
21,013,ROSARIO,04888,090009,0,0,7,0,48,7,97,11,76,1,0,0,0,0,12
21,013,ROSARIO,04888,090010,0,0,9,0,21,8,119,13,52,1,0,1,0,0,1
21,013,ROSARIO,04888,090011,0,0,11,0,36,11,95,12,78,2,0,0,1,0,6
21,013,ROSARIO,04888,090012,0,0,7,0,37,10,114,7,67,0,0,1,0,0,5
21,013,ROSARIO,04888,090013,0,0,8,0,53,8,84,10,73,3,1,0,0,1,5
21,013,ROSARIO,04888,090014,0,0,6,1,53,8,93,4,88,0,0,0,0,0,11
21,013,ROSARIO,04888,090015,0,0,5,0,48,15,90,4,76,6,0,2,0,0,13
21,013,ROSARIO,04888,090016,0,0,5,0,37,11,117,16,56,0,0,0,1,0,7
21,013,ROSARIO,04888,090017,0,0,2,0,35,7,117,13,63,2,0,1,0,1,9
21,013,ROSARIO,04888,090018,0,0,9,1,39,9,84,13,88,2,0,0,0,0,10
21,013,ROSARIO,04888,090019,0,0,15,0,33,10,113,13,58,2,0,0,1,0,8
21,013,ROSARIO,04888,090020,0,0,3,0,28,18,107,13,83,1,0,0,1,0,5
21,013,ROSARIO,04888,090021,0,0,8,0,37,15,92,12,63,0,0,1,2,0,11
21,013,ROSARIO,04888,090022,0,0,15,0,46,12,94,12,66,0,0,0,0,0,7
21,013,ROSARIO,04888,090023,0,0,3,1,38,12,103,8,72,2,0,0,0,2,7
21,013,ROSARIO,04888,090024,0,0,2,0,32,11,107,9,77,3,0,0,0,0,8
21,013,ROSARIO,04888,090025,0,0,6,0,31,6,128,8,70,1,0,0,0,0,4
21,013,ROSARIO,04888,090026,0,0,9,1,44,8,113,9,57,1,0,0,0,0,6
21,013,ROSARIO,04888,090027,0,0,17,0,45,8,97,8,63,1,0,0,0,0,12
21,013,ROSARIO,04888,090028,0,0,2,0,51,8,86,5,85,1,1,0,0,0,9
21,013,ROSARIO,04888,090029,0,0,6,0,31,4,82,14,91,6,0,0,0,0,12
21,013,ROSARIO,04888,090030,0,0,2,0,34,8,119,14,72,1,0,1,0,2,12
21,013,ROSARIO,04888,090031,0,0,4,0,38,4,98,22,64,0,0,0,0,0,5
21,013,ROSARIO,04888,090032,0,0,17,1,24,7,122,7,58,2,0,6,1,0,6
21,013,ROSARIO,04888,090033,0,0,5,0,29,4,158,8,38,0,0,0,1,1,10
21,013,ROSARIO,04888,090034,0,0,1,1,34,6,133,12,65,4,0,0,0,0,6
21,013,ROSARIO,04888,090035,0,0,1,0,42,6,101,8,71,1,0,0,0,0,12
21,013,ROSARIO,04888,090036,0,0,4,0,45,7,111,10,77,0,0,0,0,0,0
21,013,ROSARIO,04888,090037,0,0,5,0,34,5,106,10,54,2,0,0,0,0,9
21,013,ROSARIO,04888,090038,0,0,6,0,32,7,96,10,90,1,0,0,2,1,8
21,013,ROSARIO,04888,090039,0,0,5,0,40,4,112,8,74,0,0,0,0,1,7
21,013,ROSARIO,04888,090040,0,0,16,0,53,0,87,6,78,0,0,0,0,1,6
21,013,ROSARIO,04888,090041,0,0,2,0,36,0,108,8,76,2,0,0,0,0,0
21,013,ROSARIO,04888,090042,0,0,10,0,36,14,97,8,68,2,0,0,0,0,9
21,013,ROSARIO,04888,090043,0,0,12,0,26,13,128,5,75,1,1,0,1,0,8
21,013,ROSARIO,04888,090044,0,0,9,0,29,7,137,7,64,1,0,0,0,0,4
21,013,ROSARIO,04888,090045,0,0,3,2,35,5,134,20,53,0,0,0,0,1,8
21,013,ROSARIO,04888,090046,0,0,1,0,32,4,116,10,73,2,0,0,0,1,5
21,013,ROSARIO,04888,090047,0,0,8,0,31,8,87,10,94,1,0,2,0,1,13
21,013,ROSARIO,04888,090048,0,0,5,0,35,11,110,8,62,0,0,0,0,0,7
21,013,ROSARIO,04888,090049,0,0,13,0,55,13,91,14,76,1,0,0,1,0,8
21,013,ROSARIO,04888,090050,0,0,3,0,32,11,111,17,81,1,0,1,0,0,7
21,013,ROSARIO,04888,090051,0,0,6,0,40,8,105,9,68,1,0,0,1,1,7
21,013,ROSARIO,04888,090052,0,0,7,0,45,4,112,9,67,1,0,2,1,0,10
21,013,ROSARIO,04888,090053,0,0,4,0,41,7,128,13,44,2,0,1,0,0,4
21,013,ROSARIO,04888,090054,0,0,2,1,49,10,101,8,56,5,0,2,0,1,12
21,013,ROSARIO,04888,090055,0,0,5,0,28,4,143,9,51,2,0,0,0,0,10
21,013,ROSARIO,04888,090056,0,0,3,1,38,9,103,13,84,2,0,0,0,0,5
21,013,ROSARIO,04888,090057,0,0,4,4,39,6,113,16,55,0,0,1,0,2,13
21,013,ROSARIO,04888,090058,0,0,8,0,39,14,91,11,65,0,1,1,0,2,8
21,013,ROSARIO,04888,090059,0,0,4,0,41,12,100,7,88,1,0,0,1,0,4
21,013,ROSARIO,04888,090060,0,0,10,0,20,6,113,21,61,4,1,0,1,0,10
21,013,ROSARIO,04888,090061,0,0,4,0,40,5,92,9,85,2,0,1,0,0,8
21,013,ROSARIO,04888,090062,0,0,6,2,34,5,123,10,60,1,1,0,0,0,12
21,013,ROSARIO,04888,090063,0,0,0,0,39,16,96,13,77,0,0,0,0,0,4
21,013,ROSARIO,04888,090064,0,0,3,1,59,8,97,8,60,0,1,1,0,0,8
21,013,ROSARIO,04888,090065,0,0,11,0,32,8,100,20,63,1,0,1,0,0,9
21,013,ROSARIO,04888,090066,0,0,8,2,28,6,116,12,62,0,0,0,0,1,11
21,013,ROSARIO,04888,090067,0,0,9,1,38,4,95,16,73,3,1,0,0,0,12
21,013,ROSARIO,04888,090068,0,0,4,1,32,8,92,7,82,2,1,0,0,0,13
21,013,ROSARIO,04888,090069,0,0,4,0,33,14,105,18,51,1,0,0,1,0,13
21,013,ROSARIO,04888,090070,0,0,2,0,25,12,122,11,64,1,0,1,0,0,7
21,013,ROSARIO,04888,090071,0,0,7,0,19,8,144,7,60,1,0,0,2,0,8
21,013,ROSARIO,04888,090072,0,0,3,1,36,11,106,9,81,4,0,0,0,2,6
21,013,ROSARIO,04888,090073,0,0,9,0,45,16,87,4,87,0,0,1,0,1,5
21,013,ROSARIO,04888,090074,0,0,3,0,36,11,119,4,49,2,1,2,0,0,11
21,013,ROSARIO,04888,090075,0,0,5,0,34,12,99,11,69,4,2,1,0,1,8
21,013,ROSARIO,04888,090076,0,0,7,0,35,11,97,12,87,2,0,0,0,1,8
21,013,ROSARIO,04888,090077,0,0,9,1,46,7,89,6,81,1,0,0,0,0,15
21,013,ROSARIO,04888,090078,0,0,15,0,42,2,84,16,63,1,2,0,0,0,10
21,013,ROSARIO,04888,090079,0,0,10,0,27,11,116,16,52,0,0,0,0,0,6
21,013,ROSARIO,04888,090080,0,0,5,0,45,4,102,8,81,2,0,0,0,0,8
21,013,ROSARIO,04888,090081,0,0,4,0,39,5,92,7,71,2,0,0,0,0,7
21,013,ROSARIO,04888,090082,0,0,2,1,33,11,112,10,63,3,0,0,0,1,13
21,013,ROSARIO,04888,090083,0,0,5,1,32,0,102,8,70,2,0,0,0,0,8
21,013,ROSARIO,04888,090084,0,0,8,1,30,9,131,8,68,0,0,0,1,0,11
21,013,ROSARIO,04888,090085,0,0,5,0,21,14,148,11,42,3,0,2,0,1,7
21,013,ROSARIO,04888,090086,0,0,2,0,33,20,107,8,70,3,0,0,0,0,9
21,013,ROSARIO,04888,090087,0,0,4,1,44,10,104,4,74,2,0,1,1,1,5
21,013,ROSARIO,04888,090088,0,0,7,0,32,8,117,10,67,4,0,0,1,1,9
21,013,ROSARIO,04888,090089,0,0,17,0,36,7,81,11,82,2,0,0,1,0,7
21,013,ROSARIO,04888,090090,0,0,7,1,48,6,114,4,61,0,0,0,1,0,11
21,013,ROSARIO,04888,090091,0,0,6,2,38,10,88,10,83,5,0,1,1,0,8
21,013,ROSARIO,04888,090092,0,0,9,0,30,7,101,11,83,3,0,0,1,0,6
21,013,ROSARIO,04888,090093,0,0,4,0,28,4,124,8,53,1,0,0,0,0,8
21,013,ROSARIO,04888,090094,0,0,3,0,42,10,101,5,89,2,0,0,0,0,3
21,013,ROSARIO,04888,090095,0,0,4,0,39,12,95,8,98,1,0,1,0,0,7
21,013,ROSARIO,04888,090096,0,0,25,0,37,13,82,11,53,4,0,0,0,2,8
21,013,ROSARIO,04888,090097,0,0,6,0,36,5,88,14,69,2,0,0,0,1,9
21,013,ROSARIO,04888,090098,0,0,13,1,24,16,115,10,60,4,1,0,0,1,7
21,013,ROSARIO,04888,090099,0,0,13,0,29,7,128,9,61,0,0,0,0,1,4
21,013,ROSARIO,04888,090100,0,0,2,1,23,5,122,20,61,2,0,0,0,0,12
21,013,ROSARIO,04888,090101,0,0,3,3,35,7,125,13,66,1,0,0,0,0,13
21,013,ROSARIO,04888,090102,0,0,5,0,36,6,95,13,69,1,0,1,0,1,5
21,013,ROSARIO,04888,090103,0,0,6,0,46,9,113,8,65,1,0,1,0,1,1
21,013,ROSARIO,04888,090104,0,0,1,0,29,6,71,6,60,1,0,0,0,0,3
21,013,ROSARIO,04889,090105,0,0,2,0,30,4,116,6,91,2,0,0,0,0,7
21,013,ROSARIO,04889,090106,0,0,53,0,38,2,86,4,66,3,0,2,0,0,8
21,013,ROSARIO,04889,090107,0,0,6,0,48,3,81,11,116,2,0,0,0,1,6
21,013,ROSARIO,04889,090108,0,0,10,0,34,3,90,5,109,3,0,0,0,0,12
21,013,ROSARIO,04889,090109,0,0,4,1,34,6,98,10,93,0,0,1,0,0,10
21,013,ROSARIO,04889,090110,0,0,5,0,33,8,102,8,108,0,0,0,0,0,7
21,013,ROSARIO,04889,090111,0,0,7,0,31,0,105,1,95,4,0,0,0,0,14
21,013,ROSARIO,04889,090112,0,0,7,0,36,5,90,6,101,2,0,0,0,0,6
21,013,ROSARIO,04889,090113,0,0,10,1,22,5,107,8,92,1,0,0,0,0,7
21,013,ROSARIO,04889,090114,0,0,11,0,44,1,86,1,96,3,0,0,0,0,10
21,013,ROSARIO,04889,090115,0,0,10,0,27,12,95,7,97,1,0,0,2,0,5
21,013,ROSARIO,04889,090116,0,0,0,1,40,7,84,9,107,2,0,0,0,0,8
21,013,ROSARIO,04889,090117,0,0,9,0,46,4,93,6,94,1,0,0,0,0,6
21,013,ROSARIO,04889,090118,0,0,6,0,32,3,107,11,72,1,0,0,0,0,12
21,013,ROSARIO,04889,090119,0,0,9,1,33,7,99,14,82,3,0,0,1,0,3
21,013,ROSARIO,04889,090120,0,0,9,0,31,5,116,8,98,1,0,0,1,0,10
21,013,ROSARIO,04889,090121,0,0,9,0,18,1,53,4,39,0,0,1,0,0,7
21,013,ROSARIO,04889,090122,0,0,5,0,21,0,71,4,43,1,1,0,0,0,4
21,013,ROSARIO,04890,090123,0,0,6,0,31,4,101,14,78,0,2,0,0,0,6
21,013,ROSARIO,04890,090124,0,0,7,0,53,11,83,5,78,0,0,0,0,0,11
21,013,ROSARIO,04890,090125,0,0,13,0,31,15,94,8,96,2,0,0,0,1,10
21,013,ROSARIO,04890,090126,0,0,7,1,41,9,111,8,85,2,0,0,1,0,8
21,013,ROSARIO,04890,090127,0,0,10,0,51,6,66,5,108,1,0,1,0,0,9
21,013,ROSARIO,04890,090128,0,0,5,0,40,10,80,5,96,4,3,0,0,1,17
21,013,ROSARIO,04890,090129,0,0,8,0,55,16,88,3,93,1,0,0,1,1,4
21,013,ROSARIO,04890,090130,0,0,5,1,53,6,89,11,94,0,0,0,1,0,5
21,013,ROSARIO,04890,090131,0,0,9,0,38,12,106,10,77,1,0,0,0,0,3
21,013,ROSARIO,04890,090132,0,0,6,0,39,12,102,8,68,2,0,0,0,0,10
21,013,ROSARIO,04890,090133,0,0,3,0,53,8,89,7,86,0,1,0,0,0,8
21,013,ROSARIO,04890,090134,0,0,12,0,41,10,99,5,78,3,0,0,0,0,8
21,013,ROSARIO,04890,090135,0,0,10,0,47,7,82,8,78,2,0,0,0,0,19
21,013,ROSARIO,04890,090136,0,0,2,1,41,7,118,2,81,3,0,1,0,0,12
21,013,ROSARIO,04890,090137,0,0,5,0,33,4,110,6,92,2,0,0,0,0,11
21,013,ROSARIO,04890,090138,0,0,6,0,35,12,110,7,67,1,0,0,1,0,6
21,013,ROSARIO,04890,090139,0,0,6,0,43,4,121,6,64,0,0,0,0,0,11
21,013,ROSARIO,04890,090140,0,0,6,0,40,2,91,11,95,0,0,1,0,1,7
21,013,ROSARIO,04890,090141,0,0,9,0,57,13,77,11,94,1,0,0,0,0,8
21,013,ROSARIO,04890,090142,0,0,13,0,41,12,125,10,50,1,0,0,0,0,5
21,013,ROSARIO,04890,090143,0,0,7,0,38,5,118,9,72,1,0,0,0,1,13
21,013,ROSARIO,04890,090144,0,0,3,0,39,8,117,6,75,3,0,0,0,0,7
21,013,ROSARIO,04890,090145,0,0,4,0,41,5,99,6,74,3,0,1,0,0,13
21,013,ROSARIO,04890,090146,0,0,6,0,37,9,97,4,83,1,1,0,0,0,12
21,013,ROSARIO,04890,090147,0,0,4,0,36,5,125,9,65,2,0,0,0,0,5
21,013,ROSARIO,04890,090148,0,0,9,1,36,9,101,2,65,1,0,0,0,0,10
21,013,ROSARIO,04890,090149,0,0,6,0,36,9,92,6,89,2,0,1,0,0,14
21,013,ROSARIO,04890,090150,0,0,12,0,43,8,90,4,90,0,0,0,0,0,22
21,013,ROSARIO,04890,090151,0,0,3,0,47,6,110,8,69,1,0,0,0,0,10
21,013,ROSARIO,04890,090152,0,0,8,0,39,6,101,6,70,4,0,0,0,0,5
21,013,ROSARIO,04890,090153,0,0,7,1,43,10,111,5,60,1,2,0,0,0,16
21,013,ROSARIO,04890,090154,0,0,3,0,39,9,106,9,68,1,0,0,1,0,13
21,013,ROSARIO,04890,090155,0,0,5,0,36,3,112,1,87,0,1,0,0,0,9
21,013,ROSARIO,04890,090156,0,0,8,0,55,12,98,6,72,1,0,0,0,0,4
21,013,ROSARIO,04890,090157,0,0,5,1,45,0,76,5,88,1,1,0,0,0,14
21,013,ROSARIO,04890,090158,0,0,6,0,41,10,106,2,72,0,0,0,0,0,10
21,013,ROSARIO,04890,090159,0,0,5,1,48,7,95,6,77,0,0,0,1,1,8
21,013,ROSARIO,04890,090160,0,0,4,0,35,14,90,5,69,1,1,0,0,0,9
21,013,ROSARIO,04890,090161,0,0,2,0,28,10,93,4,97,0,0,0,0,0,10
