codprov,coddepto,depto,circuito,mesa,electores,blancos,nulos,00007,00055,00056,00008,00005,00009,00001,00002,00003,00057,00004,00006
01,010,Comuna 10,00106,004371,351,16,4,5,1,3,10,107,99,26,5,4,0,10,0
01,010,Comuna 10,00106,004372,347,12,4,6,0,0,13,95,110,25,7,3,0,14,0
01,010,Comuna 10,00106,004373,348,14,6,6,1,1,8,97,108,24,0,10,0,4,0
01,010,Comuna 10,00106,004374,346,16,3,2,2,1,14,91,102,30,6,2,1,9,0
01,010,Comuna 10,00106,004375,348,8,6,2,2,1,11,94,125,32,2,1,0,6,0
01,010,Comuna 10,00106,004376,347,10,2,3,1,0,13,87,114,26,6,3,0,11,0
01,010,Comuna 10,00106,004377,347,12,9,5,0,0,13,98,112,32,6,4,0,6,0
01,010,Comuna 10,00106,004378,351,9,2,2,0,0,12,100,116,29,5,0,0,5,0
01,010,Comuna 10,00106,004379,345,8,0,5,0,0,11,87,123,26,5,2,0,7,0
01,010,Comuna 10,00106,004380,347,24,4,3,0,1,13,87,104,17,4,3,0,17,0
01,010,Comuna 10,00106,004381,345,16,3,4,1,0,14,92,122,33,2,0,0,9,0
01,010,Comuna 10,00106,004382,348,12,1,0,0,0,16,94,123,26,5,0,1,4,0
01,010,Comuna 10,00106,004383,346,11,4,5,0,0,16,88,129,32,2,0,2,7,0
01,010,Comuna 10,00106,004384,346,11,5,2,0,0,11,89,117,22,4,2,2,8,0
01,010,Comuna 10,00106,004385,347,13,5,3,0,0,12,97,117,28,3,0,1,12,1
01,010,Comuna 10,00106,004386,345,11,2,5,1,0,18,86,112,29,2,3,0,10,0
01,010,Comuna 10,00106,004387,346,15,1,5,0,0,11,104,120,20,0,1,0,9,0
01,010,Comuna 10,00106,004388,347,9,6,5,0,0,11,101,109,20,2,4,0,7,0
01,010,Comuna 10,00106,004389,346,10,4,2,2,1,16,77,119,31,2,1,1,9,1
01,010,Comuna 10,00106,004390,347,9,2,4,0,0,12,93,100,25,2,0,1,11,1
01,010,Comuna 10,00107,004391,345,10,2,5,0,1,10,116,115,22,3,1,1,11,0
01,010,Comuna 10,00107,004392,346,6,6,7,0,0,11,80,132,22,5,2,1,16,2
01,010,Comuna 10,00107,004393,346,9,3,6,0,0,12,93,107,33,4,2,3,11,1
01,010,Comuna 10,00107,004394,345,7,3,2,1,0,12,110,113,16,4,3,0,8,0
01,010,Comuna 10,00107,004395,344,6,8,4,0,1,12,81,129,24,6,4,0,11,1
01,010,Comuna 10,00107,004396,348,17,5,3,0,0,21,89,119,27,0,6,0,7,0
01,010,Comuna 10,00107,004397,345,12,3,6,2,0,7,99,110,23,1,1,0,13,0
01,010,Comuna 10,00107,004398,342,19,5,2,1,0,18,84,116,30,2,0,0,8,0
01,010,Comuna 10,00107,004399,344,13,1,1,0,2,10,105,120,22,1,0,0,9,0
01,010,Comuna 10,00107,004400,344,14,2,1,2,0,2,94,102,29,8,3,1,5,1
01,010,Comuna 10,00107,004401,344,23,2,2,1,1,12,100,94,17,6,2,0,10,0
01,010,Comuna 10,00107,004402,345,12,2,3,2,0,8,82,123,17,1,4,1,14,1
01,010,Comuna 10,00107,004403,349,16,1,2,1,1,24,93,92,38,0,0,0,7,0
01,010,Comuna 10,00107,004404,344,5,1,2,3,0,13,101,124,24,2,1,0,9,0
01,010,Comuna 10,00107,004405,344,10,0,3,2,1,16,95,120,27,1,2,0,5,0
01,010,Comuna 10,00107,004406,346,21,3,1,2,0,15,74,118,29,2,0,1,10,0
01,010,Comuna 10,00107,004407,345,4,3,3,0,0,13,109,122,17,3,1,0,11,0
01,010,Comuna 10,00107,004408,345,12,5,2,0,0,12,92,115,28,2,1,0,18,0
01,010,Comuna 10,00107,004409,346,15,1,5,0,0,9,88,125,28,3,3,0,10,1
01,010,Comuna 10,00107,004410,342,0,13,4,0,0,9,96,107,25,4,3,1,6,0
01,010,Comuna 10,00107,004411,344,9,1,7,1,0,17,94,108,22,4,2,1,7,0
01,010,Comuna 10,00107,004412,344,15,0,3,2,0,11,101,107,22,4,2,0,3,0
01,010,Comuna 10,00107,004413,344,10,0,4,2,0,12,91,116,29,5,2,0,7,0
01,010,Comuna 10,00107,004414,345,8,2,2,0,0,19,107,123,18,3,1,0,4,0
01,010,Comuna 10,00107,004415,345,9,3,4,0,1,12,89,115,22,3,4,0,9,0
01,010,Comuna 10,00107,004416,346,21,4,2,0,1,12,85,98,35,4,2,0,11,0
01,010,Comuna 10,00107,004417,343,3,0,4,1,1,16,103,91,31,4,2,0,7,1
01,010,Comuna 10,00107,004418,345,13,6,2,1,3,14,87,110,24,3,0,0,14,0
01,010,Comuna 10,00107,004419,345,38,0,7,2,1,1,70,112,33,0,2,2,0,0
01,010,Comuna 10,00107,004420,346,8,1,3,2,0,14,79,120,25,4,3,0,10,0
01,010,Comuna 10,00107,004421,345,6,4,5,2,0,5,97,118,28,3,1,0,3,0
01,010,Comuna 10,00107,004422,348,9,3,5,1,1,14,89,136,19,6,1,0,14,0
01,010,Comuna 10,00107,004423,345,14,4,7,0,0,13,83,120,33,5,2,0,4,2
01,010,Comuna 10,00107,004424,347,11,1,1,1,0,16,79,117,33,5,2,1,5,0
01,010,Comuna 10,00107,004425,342,18,6,2,2,2,14,96,102,24,3,3,1,12,0
01,010,Comuna 10,00107,004426,344,2,9,4,0,1,14,99,105,19,3,0,0,8,0
01,010,Comuna 10,00107,004427,347,13,0,2,0,1,9,94,100,28,5,2,0,13,0
01,010,Comuna 10,00107,004428,342,7,2,2,1,1,10,114,111,14,1,1,1,8,0
01,010,Comuna 10,00107,004429,345,14,3,4,0,3,10,88,107,28,2,1,0,12,0
01,010,Comuna 10,00107,004430,345,9,2,4,0,0,7,100,106,29,3,1,1,8,0
01,010,Comuna 10,00107,004431,345,4,2,3,0,1,7,97,120,23,3,3,0,11,0
01,010,Comuna 10,00107,004432,346,12,4,6,0,0,11,90,107,26,2,2,1,12,0
01,010,Comuna 10,00107,004433,345,12,1,5,1,0,8,95,116,23,2,3,0,13,1
01,010,Comuna 10,00107,004434,344,11,2,2,1,0,5,111,108,26,2,0,0,15,0
01,010,Comuna 10,00107,004435,345,9,1,8,0,0,18,82,122,23,4,1,0,5,0
01,010,Comuna 10,00107,004436,345,18,0,2,1,2,11,91,111,28,2,3,0,7,0
01,010,Comuna 10,00107,004437,345,8,1,5,3,0,14,91,124,25,6,2,0,8,0
01,010,Comuna 10,00107,004438,343,7,2,5,0,0,18,79,115,29,4,1,0,5,0
01,010,Comuna 10,00107,004439,345,11,5,3,0,0,8,73,134,26,7,1,0,11,0
01,010,Comuna 10,00107,004440,344,13,3,8,1,0,14,102,99,25,2,5,0,10,0
01,010,Comuna 10,00107,004441,344,17,4,3,3,1,5,94,111,22,3,0,1,4,0
01,010,Comuna 10,00107,004442,342,11,4,1,1,1,15,101,105,21,3,2,0,11,0
01,010,Comuna 10,00107,004443,345,8,6,4,1,0,16,102,110,18,6,1,0,13,0
01,010,Comuna 10,00107,004444,345,14,1,3,2,0,12,87,118,24,2,1,1,14,0
01,010,Comuna 10,00107,004445,345,13,1,6,0,0,13,94,134,17,3,0,0,7,0
01,010,Comuna 10,00107,004446,349,11,2,3,2,0,17,90,114,30,4,1,1,3,0
01,010,Comuna 10,00108,004447,343,4,2,3,1,1,16,93,103,23,5,3,1,20,0
01,010,Comuna 10,00108,004448,343,14,5,5,2,0,15,94,127,15,2,2,0,8,0
01,010,Comuna 10,00108,004449,344,7,5,4,2,0,16,87,120,26,2,1,1,10,0
01,010,Comuna 10,00108,004450,343,7,3,4,2,2,11,103,105,25,4,3,0,10,0
01,010,Comuna 10,00108,004451,343,9,6,2,1,1,14,93,113,23,3,1,0,11,2
01,010,Comuna 10,00108,004452,346,13,0,4,0,3,19,90,98,18,5,3,0,13,0
01,010,Comuna 10,00108,004453,343,14,5,4,1,1,13,97,109,25,3,0,0,12,0
01,010,Comuna 10,00108,004454,342,14,0,11,0,0,13,87,108,25,3,3,0,11,2
01,010,Comuna 10,00108,004455,344,18,0,0,1,0,14,95,109,27,3,3,0,5,0
01,010,Comuna 10,00108,004456,342,13,2,12,2,0,18,81,104,26,4,4,0,10,0
01,010,Comuna 10,00108,004457,345,9,6,3,0,0,12,80,125,22,4,4,0,10,0
01,010,Comuna 10,00108,004458,346,4,3,5,1,0,21,114,111,18,2,0,0,7,0
01,010,Comuna 10,00108,004459,342,7,4,4,0,1,16,93,122,20,4,1,0,14,0
01,010,Comuna 10,00108,004460,347,3,3,3,0,1,12,92,116,31,1,2,0,14,0
01,010,Comuna 10,00108,004461,345,11,8,5,2,0,15,91,107,25,1,2,0,8,0
01,010,Comuna 10,00108,004462,343,13,2,4,0,1,14,81,100,32,3,2,0,9,0
01,010,Comuna 10,00108,004463,341,9,4,1,0,1,12,95,125,13,1,1,0,7,2
01,010,Comuna 10,00108,004464,344,7,5,6,1,0,20,96,111,16,2,4,0,4,0
01,010,Comuna 10,00108,004465,345,10,2,4,0,0,16,99,108,34,4,2,0,5,0
01,010,Comuna 10,00108,004466,343,11,5,7,0,0,13,106,102,20,1,1,1,9,0
01,010,Comuna 10,00108,004467,342,8,2,8,0,1,8,93,107,33,1,2,0,9,0
01,010,Comuna 10,00108,004468,342,7,6,2,1,0,14,90,98,30,5,0,0,13,0
01,010,Comuna 10,00108,004469,342,16,5,3,0,0,13,89,112,23,5,3,0,15,0
01,010,Comuna 10,00108,004470,342,15,5,4,0,0,17,98,110,21,2,2,0,1,1
01,010,Comuna 10,00108,004471,342,10,4,4,1,1,9,99,97,30,2,1,1,9,0
01,010,Comuna 10,00108,004472,342,15,0,1,3,0,14,90,110,29,3,1,0,11,2
01,010,Comuna 10,00108,004473,343,9,0,7,0,0,18,95,120,21,4,0,0,8,1
01,010,Comuna 10,00108,004474,346,8,3,4,0,1,13,105,105,30,5,2,1,11,1
01,010,Comuna 10,00108,004475,342,10,2,4,2,0,14,120,100,26,3,0,0,7,2
01,010,Comuna 10,00108,004476,340,13,2,4,1,1,16,95,104,27,0,2,0,10,0
01,010,Comuna 10,00108,004477,343,9,0,3,0,0,25,97,112,25,5,1,1,7,0
01,010,Comuna 10,00108,004478,343,6,4,2,0,0,4,98,118,22,7,1,0,8,0
01,010,Comuna 10,00108,004479,341,9,3,4,1,1,20,88,108,31,1,2,0,5,1
01,010,Comuna 10,00108,004480,342,12,1,5,1,1,10,98,114,23,6,0,0,9,0
01,010,Comuna 10,00108,004481,345,15,7,5,3,0,11,74,135,24,3,0,0,5,0
01,010,Comuna 10,00109,004482,345,16,4,11,1,1,15,96,103,16,3,5,1,5,1
01,010,Comuna 10,00109,004483,347,9,1,3,0,1,21,105,106,27,2,0,0,7,0
01,010,Comuna 10,00109,004484,345,3,7,3,2,1,16,113,102,21,1,1,8,6,1
01,010,Comuna 10,00109,004485,344,17,1,0,4,1,12,67,113,22,5,4,0,6,0
01,010,Comuna 10,00109,004486,344,6,3,3,0,1,11,76,108,31,6,1,0,9,0
01,010,Comuna 10,00109,004487,345,19,0,4,0,1,16,91,129,24,2,4,0,7,2
01,010,Comuna 10,00109,004488,344,15,1,6,1,0,15,80,126,24,4,2,1,11,0
01,010,Comuna 10,00109,004489,347,12,2,5,1,1,16,76,124,21,1,5,0,19,0
01,010,Comuna 10,00109,004490,344,36,0,2,0,0,22,96,82,24,5,3,0,12,0
01,010,Comuna 10,00109,004491,347,8,5,0,4,2,14,65,119,22,3,8,0,13,0
01,010,Comuna 10,00109,004492,345,6,2,7,0,0,12,100,123,20,1,2,1,4,0
01,010,Comuna 10,00109,004493,345,13,3,3,0,0,8,107,96,23,2,4,0,10,2
01,010,Comuna 10,00109,004494,345,18,9,3,1,0,10,82,108,21,1,2,0,11,1
01,010,Comuna 10,00109,004495,344,12,4,5,0,1,13,102,127,19,2,5,0,0,1
01,010,Comuna 10,00109,004496,344,13,7,5,0,2,14,95,113,21,1,0,1,8,0
01,010,Comuna 10,00109,004497,345,11,6,3,1,1,12,95,114,15,5,1,0,5,0
01,010,Comuna 10,00109,004498,342,8,0,3,1,0,15,96,105,23,2,1,0,3,0
01,010,Comuna 10,00109,004499,347,15,7,3,1,1,8,89,114,21,4,5,0,5,0
01,010,Comuna 10,00109,004500,345,18,3,5,1,0,13,81,102,22,4,4,0,8,0
01,010,Comuna 10,00109,004501,345,11,7,7,1,2,19,91,104,19,1,2,0,10,0
01,010,Comuna 10,00109,004502,344,12,0,5,3,0,11,81,117,19,4,0,1,8,0
01,010,Comuna 10,00109,004503,342,13,1,2,0,1,20,95,97,24,3,1,0,10,0
01,010,Comuna 10,00109,004504,345,18,0,3,1,0,16,90,104,25,6,3,0,7,0
01,010,Comuna 10,00109,004505,342,9,4,2,0,1,13,78,123,26,4,3,0,5,0
01,010,Comuna 10,00109,004506,344,2,1,5,0,0,23,82,113,28,5,3,0,9,0
01,010,Comuna 10,00109,004507,346,11,0,3,0,0,12,97,97,27,4,3,0,9,0
01,010,Comuna 10,00109,004508,342,15,3,2,3,1,11,77,109,17,4,4,1,9,1
01,010,Comuna 10,00109,004509,343,12,3,2,0,1,9,75,124,24,4,2,1,10,0
01,010,Comuna 10,00109,004510,346,10,1,3,0,0,17,92,113,20,3,3,0,9,0
01,010,Comuna 10,00109,004511,344,8,3,4,0,0,6,98,111,26,0,6,0,9,0
01,010,Comuna 10,00109,004512,343,10,5,8,1,1,10,82,113,33,1,3,0,6,0
01,010,Comuna 10,00109,004513,343,12,7,2,1,1,14,90,93,31,6,3,0,11,0
01,010,Comuna 10,00109,004514,342,5,0,4,1,0,13,94,122,22,3,6,0,2,0
01,010,Comuna 10,00109,004515,343,11,4,3,0,2,9,101,109,18,0,3,0,5,0
01,010,Comuna 10,00109,004516,346,9,1,8,0,0,24,75,108,27,3,5,0,14,0
01,010,Comuna 10,00109,004517,343,17,4,6,0,0,16,89,115,22,3,3,0,6,0
01,010,Comuna 10,00109,004518,343,7,5,6,0,0,20,70,112,24,4,3,0,11,0
01,010,Comuna 10,00109,004519,344,11,6,3,0,1,12,85,124,18,4,6,1,7,1
01,010,Comuna 10,00109,004520,343,7,0,6,3,0,13,94,106,25,3,2,0,10,0
01,010,Comuna 10,00109,004521,344,9,2,4,1,0,9,87,127,20,1,5,0,7,1
01,010,Comuna 10,00109,004522,344,5,2,4,0,1,16,94,102,26,3,6,0,12,1
01,010,Comuna 10,00109,004523,344,11,4,2,1,0,16,92,117,20,3,0,0,5,1
01,010,Comuna 10,00109,004524,343,15,0,7,1,1,10,99,105,24,2,2,1,11,1
01,010,Comuna 10,00109,004525,345,10,1,5,0,2,18,105,112,11,2,2,0,6,1
01,010,Comuna 10,00109,004526,345,10,3,5,2,0,7,90,100,32,2,1,1,3,0
01,010,Comuna 10,00109,004527,343,6,2,9,1,0,18,94,107,21,2,3,0,18,0
01,010,Comuna 10,00109,004528,343,15,2,9,1,2,13,85,115,22,5,2,0,10,0
01,010,Comuna 10,00109,004529,345,19,4,5,0,1,14,78,95,31,2,2,0,14,0
01,010,Comuna 10,00109,004530,345,16,2,8,0,3,12,95,109,22,4,1,0,10,0
01,010,Comuna 10,00109,004531,344,10,0,2,1,0,19,105,100,16,1,4,0,5,0
01,010,Comuna 10,00109,004532,344,10,4,2,0,1,18,76,105,24,1,2,0,5,0
01,010,Comuna 10,00109,004533,343,13,6,3,1,0,18,98,91,28,5,5,0,3,1
01,010,Comuna 10,00109,004534,343,20,1,7,0,1,23,78,113,15,0,2,1,7,0
01,010,Comuna 10,00109,004535,344,7,2,2,1,0,11,103,108,22,4,2,0,10,0
01,010,Comuna 10,00109,004536,343,9,3,4,0,2,15,109,79,19,3,6,1,6,0
01,010,Comuna 10,00109,004537,346,12,0,6,1,0,14,96,107,19,1,1,0,7,0
01,010,Comuna 10,00110,004538,349,7,3,4,0,0,6,110,115,23,7,1,0,4,1
01,010,Comuna 10,00110,004539,348,13,3,7,0,0,13,100,106,30,4,0,0,10,0
01,010,Comuna 10,00110,004540,347,17,4,2,0,0,13,100,105,24,2,3,0,8,0
01,010,Comuna 10,00110,004541,346,16,1,5,0,2,12,113,93,21,5,3,1,15,0
01,010,Comuna 10,00110,004542,349,12,8,5,1,2,10,92,112,27,4,5,0,5,0
01,010,Comuna 10,00110,004543,349,9,0,3,1,0,12,116,102,20,4,4,1,9,1
01,010,Comuna 10,00110,004544,348,10,7,5,0,1,16,106,100,27,1,2,1,5,0
01,010,Comuna 10,00110,004545,348,20,0,9,1,0,19,91,111,23,3,0,0,5,1
01,010,Comuna 10,00110,004546,348,11,4,5,0,0,12,98,103,29,2,0,0,13,0
01,010,Comuna 10,00110,004547,347,13,1,6,2,0,10,116,95,27,3,0,0,10,0
01,010,Comuna 10,00110,004548,349,12,0,4,0,1,11,102,115,22,1,6,2,8,0
01,010,Comuna 10,00110,004549,345,6,4,5,0,0,10,101,118,24,3,2,0,9,0
01,010,Comuna 10,00110,004550,348,16,2,2,1,1,16,105,101,19,7,0,0,7,0
01,010,Comuna 10,00110,004551,346,10,4,2,3,0,10,98,96,33,6,3,0,7,0
01,010,Comuna 10,00110,004552,346,11,8,4,0,0,14,87,114,20,6,3,1,10,0
01,010,Comuna 10,00110,004553,344,4,4,5,1,0,8,100,94,25,5,1,0,11,0
01,010,Comuna 10,00110,004554,347,12,6,6,1,1,15,97,97,25,5,1,0,5,0
01,010,Comuna 10,00110,004555,347,6,0,1,0,1,12,109,106,29,5,0,0,12,0
01,010,Comuna 10,00110,004556,350,11,2,8,0,0,15,99,97,35,2,2,0,9,0
01,010,Comuna 10,00110,004557,350,16,3,4,1,1,11,102,103,26,9,0,0,10,0
01,010,Comuna 10,00110,004558,348,6,1,5,0,0,18,107,110,14,2,4,1,4,0
01,010,Comuna 10,00110,004559,350,11,2,2,1,0,14,81,121,31,2,2,0,13,0
01,010,Comuna 10,00110,004560,350,7,1,3,1,0,13,112,102,31,3,0,0,13,0
01,010,Comuna 10,00110,004561,347,9,1,5,1,0,14,121,113,19,3,1,0,5,0
01,010,Comuna 10,00110,004562,345,23,4,4,0,0,10,108,102,24,5,0,0,5,0
01,010,Comuna 10,00110,004563,347,3,2,7,0,1,8,104,108,34,4,1,0,5,0
01,010,Comuna 10,00110,004564,347,10,3,4,0,0,10,89,104,34,3,2,0,4,0
01,010,Comuna 10,00110,004565,346,8,3,3,0,0,18,98,96,28,7,0,0,7,0
01,010,Comuna 10,00110,004566,352,12,0,3,2,0,14,98,108,34,2,1,0,7,0
01,010,Comuna 10,00111,004567,348,19,0,2,2,1,15,87,94,19,2,4,0,9,0
01,010,Comuna 10,00111,004568,347,9,6,8,0,1,16,83,98,27,2,3,0,6,0
01,010,Comuna 10,00111,004569,348,5,4,8,0,1,15,92,103,20,1,1,0,15,1
01,010,Comuna 10,00111,004570,350,6,7,3,0,0,15,75,128,25,2,4,1,4,0
01,010,Comuna 10,00111,004571,347,11,1,3,0,2,12,97,110,19,3,2,2,5,0
01,010,Comuna 10,00111,004572,352,14,5,4,1,1,10,110,94,24,2,4,1,12,0
01,010,Comuna 10,00111,004573,349,9,4,6,0,1,7,88,115,26,5,2,0,6,0
01,010,Comuna 10,00111,004574,349,14,1,6,0,1,10,76,112,23,4,0,1,11,0
01,010,Comuna 10,00111,004575,350,16,1,3,1,0,14,74,120,25,3,3,0,13,1
01,010,Comuna 10,00111,004576,346,0,5,11,4,1,16,103,106,17,4,1,0,9,0
01,010,Comuna 10,00111,004577,347,13,1,4,0,2,5,101,105,23,5,1,0,8,0
01,010,Comuna 10,00111,004578,350,15,4,10,2,0,17,91,82,27,3,2,0,9,0
01,010,Comuna 10,00111,004579,348,10,3,9,0,0,8,92,102,25,3,1,0,9,0
01,010,Comuna 10,00111,004580,349,19,0,2,0,0,16,71,99,22,2,2,0,10,0
01,010,Comuna 10,00111,004581,350,16,4,2,0,2,9,91,105,18,4,4,0,9,0
01,010,Comuna 10,00111,004582,346,16,4,1,0,0,13,79,101,21,4,2,0,10,1
01,010,Comuna 10,00111,004583,347,18,2,2,1,0,7,45,126,22,7,1,0,10,0
01,010,Comuna 10,00111,004584,349,18,0,6,4,0,8,67,109,17,2,2,1,7,1
01,010,Comuna 10,00111,004585,349,10,3,5,0,0,11,87,117,27,2,2,1,6,0
01,010,Comuna 10,00111,004586,349,10,4,6,0,1,9,82,93,28,1,2,0,8,0
01,010,Comuna 10,00111,004587,350,11,2,1,1,1,16,89,107,21,3,2,1,7,0
01,010,Comuna 10,00111,004588,351,21,0,7,2,2,12,92,96,17,1,4,0,7,0
01,010,Comuna 10,00111,004589,348,16,0,1,3,0,11,97,101,18,5,1,1,6,1
01,010,Comuna 10,00111,004590,347,18,0,7,0,1,19,81,88,30,2,2,0,10,0
01,010,Comuna 10,00111,004591,347,11,3,4,0,0,25,87,91,28,0,2,0,8,0
01,010,Comuna 10,00111,004592,348,10,4,4,2,0,6,90,107,21,0,5,0,12,1
01,010,Comuna 10,00111,004593,346,12,1,3,0,0,12,100,97,27,2,2,0,6,0
01,010,Comuna 10,00111,004594,349,10,3,5,0,1,12,86,105,19,1,5,0,13,0
01,010,Comuna 10,00111,004595,346,6,5,4,0,0,16,94,103,23,4,1,1,5,0
01,010,Comuna 10,00111,004596,347,11,4,4,1,0,5,91,110,30,3,1,0,6,0
01,010,Comuna 10,00111,004597,347,15,0,2,0,0,0,88,101,16,0,10,0,10,0
01,010,Comuna 10,00111,004598,346,10,4,7,1,0,17,84,100,25,7,2,0,8,0
01,010,Comuna 10,00111,004599,348,20,2,2,0,1,11,95,102,21,1,1,0,8,1
01,010,Comuna 10,00111,004600,352,17,1,4,2,1,9,64,123,24,0,1,0,5,0
01,010,Comuna 10,00112,004601,338,13,5,6,0,1,12,97,93,20,1,1,0,10,1
01,010,Comuna 10,00112,004602,339,17,0,1,3,2,5,93,99,27,4,7,0,12,0
01,010,Comuna 10,00112,004603,340,7,5,8,2,1,14,97,83,18,6,2,0,17,0
01,010,Comuna 10,00112,004604,339,6,1,3,0,1,13,94,103,35,1,2,0,11,0
01,010,Comuna 10,00112,004605,338,13,4,9,1,0,14,93,97,17,1,3,0,20,1
01,010,Comuna 10,00112,004606,340,17,0,5,1,0,9,87,99,14,5,5,0,12,0
01,010,Comuna 10,00112,004607,340,9,6,6,1,0,15,83,91,32,4,2,0,7,2
01,010,Comuna 10,00112,004608,340,10,6,5,3,0,13,84,105,26,4,5,0,9,1
01,010,Comuna 10,00112,004609,342,13,0,4,4,0,12,111,90,20,6,0,0,6,1
01,010,Comuna 10,00112,004610,338,15,11,4,1,0,14,83,103,22,6,2,0,8,0
01,010,Comuna 10,00112,004611,340,12,3,0,1,0,19,97,104,18,3,1,0,8,0
01,010,Comuna 10,00112,004612,339,6,0,2,1,0,15,95,107,23,1,1,0,7,0
01,010,Comuna 10,00112,004613,339,3,3,2,1,0,6,88,114,27,3,1,0,4,0
01,010,Comuna 10,00112,004614,339,7,3,3,0,1,9,86,106,20,2,4,0,12,0
01,010,Comuna 10,00112,004615,340,11,2,4,1,1,7,89,122,27,1,2,1,14,1
01,010,Comuna 10,00112,004616,341,15,0,4,1,0,17,84,105,23,2,1,0,4,1
01,010,Comuna 10,00112,004617,339,6,5,3,2,0,15,106,93,20,3,2,0,9,1
01,010,Comuna 10,00112,004618,340,7,3,5,0,0,10,101,102,21,4,0,1,9,0
01,010,Comuna 10,00112,004619,338,12,3,2,2,0,13,87,99,26,3,5,0,11,0
01,010,Comuna 10,00112,004620,342,17,3,4,0,0,10,85,105,26,3,2,0,7,0
01,010,Comuna 10,00112,004621,340,11,3,4,3,2,13,87,102,29,4,2,0,7,1
01,010,Comuna 10,00112,004622,339,10,5,1,0,1,13,84,108,31,1,2,1,7,1
01,010,Comuna 10,00112,004623,339,10,3,6,0,0,12,102,83,21,3,8,1,5,0
01,010,Comuna 10,00112,004624,339,9,6,5,2,1,16,98,106,19,3,3,0,6,1
01,010,Comuna 10,00112,004625,343,4,6,4,1,0,13,102,88,17,4,3,0,6,0
01,011,Comuna 11,00113,004626,346,14,0,2,0,1,16,89,118,22,1,1,2,11,1
01,011,Comuna 11,00113,004627,347,12,5,1,1,5,17,89,112,28,4,1,0,7,1
01,011,Comuna 11,00113,004628,345,14,3,3,1,1,17,101,104,32,1,0,0,7,0
01,011,Comuna 11,00113,004629,346,12,3,3,2,2,13,105,109,17,5,0,1,9,0
01,011,Comuna 11,00113,004630,346,10,4,0,1,0,10,99,117,31,0,3,0,12,0
01,011,Comuna 11,00113,004631,345,12,2,1,1,1,10,97,110,26,2,4,2,9,0
01,011,Comuna 11,00113,004632,346,17,3,6,1,1,10,85,113,23,3,2,0,10,1
01,011,Comuna 11,00113,004633,345,12,0,3,0,0,13,107,94,31,4,3,0,9,0
01,011,Comuna 11,00113,004634,346,7,5,5,2,1,9,91,112,17,3,6,0,9,1
01,011,Comuna 11,00113,004635,345,6,4,1,1,0,8,74,124,36,3,3,0,10,0
01,011,Comuna 11,00113,004636,346,13,2,5,1,0,16,88,116,18,4,0,0,11,0
01,011,Comuna 11,00113,004637,348,21,1,5,1,0,11,83,112,25,0,2,0,10,0
01,011,Comuna 11,00113,004638,344,14,5,5,2,1,13,78,104,26,6,1,0,5,1
01,011,Comuna 11,00113,004639,351,8,5,4,0,0,10,94,111,27,3,1,0,14,1
01,011,Comuna 11,00113,004640,346,14,2,4,0,1,13,74,121,27,5,1,2,9,0
01,011,Comuna 11,00113,004641,345,7,4,12,1,1,7,74,139,27,4,2,0,8,0
01,011,Comuna 11,00113,004642,346,9,3,4,1,2,7,106,109,24,6,1,1,7,0
01,011,Comuna 11,00113,004643,344,7,2,4,1,0,22,80,111,32,1,1,0,11,0
01,011,Comuna 11,00113,004644,345,10,3,4,0,0,11,88,119,31,5,4,0,8,0
01,011,Comuna 11,00113,004645,346,10,3,5,0,0,14,92,119,31,4,1,0,16,0
01,011,Comuna 11,00113,004646,346,14,0,3,1,1,9,100,107,24,4,3,0,15,0
01,011,Comuna 11,00113,004647,346,9,2,5,0,0,12,97,124,22,2,1,0,7,0
01,011,Comuna 11,00113,004648,345,10,3,3,0,1,10,77,134,22,1,0,1,10,0
01,011,Comuna 11,00113,004649,348,14,3,5,2,0,12,95,110,27,0,2,0,13,0
01,011,Comuna 11,00113,004650,345,9,2,5,1,0,17,106,91,33,1,0,0,12,0
01,011,Comuna 11,00113,004651,347,11,4,2,0,0,18,95,106,24,4,1,0,8,0
01,011,Comuna 11,00113,004652,348,16,0,0,1,0,21,114,106,21,2,0,1,7,0
01,011,Comuna 11,00113,004653,345,14,1,11,0,0,12,74,117,31,0,1,0,8,1
01,011,Comuna 11,00113,004654,346,14,0,5,0,0,15,102,121,23,0,1,1,6,0
01,011,Comuna 11,00113,004655,345,13,2,4,0,0,10,91,115,32,2,0,0,11,0
01,011,Comuna 11,00113,004656,347,5,4,5,0,0,13,94,103,23,4,1,0,9,0
01,011,Comuna 11,00113,004657,349,8,5,4,0,1,23,90,113,25,5,1,0,8,0
01,011,Comuna 11,00113,004658,347,20,3,2,0,0,14,74,109,24,4,0,1,13,0
01,011,Comuna 11,00113,004659,346,7,1,4,4,1,11,92,110,33,2,0,3,7,1
01,011,Comuna 11,00113,004660,343,6,3,2,1,1,10,109,103,29,2,1,0,14,0
01,011,Comuna 11,00113,004661,345,10,5,6,1,1,22,86,116,27,2,0,0,8,1
01,011,Comuna 11,00113,004662,350,16,7,5,0,1,17,88,97,25,2,3,0,17,0
01,011,Comuna 11,00114,004663,347,7,4,7,1,1,5,95,106,25,3,3,0,8,1
01,011,Comuna 11,00114,004664,345,12,1,4,2,1,10,92,111,24,4,0,0,9,0
01,011,Comuna 11,00114,004665,345,12,3,6,0,0,7,96,114,28,3,0,1,8,0
01,011,Comuna 11,00114,004666,345,7,0,6,1,1,12,89,125,38,3,0,1,10,0
