codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00036,00037,00047,00050
19,001,Pueyrredón,04405,082265,0,0,32,6,66,16,157
19,001,Pueyrredón,04405,082266,0,0,19,7,91,9,121
19,001,Pueyrredón,04405,082267,0,0,28,11,64,19,143
19,001,Pueyrredón,04405,082268,0,0,20,8,71,13,153
19,001,Pueyrredón,04405,082269,0,0,19,6,76,0,130
19,001,Pueyrredón,04406,082270,0,0,22,9,87,13,123
19,001,Pueyrredón,04406,082271,0,0,17,17,76,12,135
19,001,Pueyrredón,04406,082272,0,0,16,8,83,17,129
19,001,Pueyrredón,04406,082273,0,0,25,13,68,9,149
19,001,Pueyrredón,04406,082274,0,0,11,10,85,17,136
19,001,Pueyrredón,04406,082275,0,0,20,14,76,19,124
19,001,Pueyrredón,04406,082276,0,0,23,14,88,20,112
19,001,Pueyrredón,04406,082277,0,0,25,5,89,14,133
19,001,Pueyrredón,04406,082278,0,0,24,7,81,16,132
19,001,Pueyrredón,04406,082279,0,0,26,9,68,24,139
19,001,Pueyrredón,04406,082280,0,0,28,6,78,16,125
19,001,Pueyrredón,04406,082281,0,0,12,5,93,14,122
19,001,Pueyrredón,04406,082282,0,0,20,12,77,11,135
19,001,Pueyrredón,04406,082283,0,0,38,11,84,19,118
19,001,Pueyrredón,04406,082284,0,0,13,13,77,14,133
19,001,Pueyrredón,04406,082285,0,0,22,11,66,19,135
19,001,Pueyrredón,04406,082286,0,0,26,5,84,23,122
19,001,Pueyrredón,04407,082287,0,0,23,5,110,24,89
19,001,Pueyrredón,04407,082288,0,0,22,11,104,15,93
19,001,Pueyrredón,04407,082289,0,0,14,12,112,15,87
19,001,Pueyrredón,04407,082290,0,0,20,4,116,15,81
19,001,Pueyrredón,04407,082291,0,0,2,5,99,19,89
19,001,Pueyrredón,04407,082292,0,0,14,6,132,13,84
19,001,Pueyrredón,04407,082293,0,0,25,7,124,18,82
19,001,Pueyrredón,04407,082294,0,0,21,9,109,18,78
19,001,Pueyrredón,04407,082295,0,0,15,8,92,26,101
19,001,Pueyrredón,04407,082296,0,0,22,11,109,19,102
19,001,Pueyrredón,04407,082297,0,0,27,6,113,19,99
19,001,Pueyrredón,04408,082298,0,0,12,14,139,25,91
19,001,Pueyrredón,04408,082299,0,0,27,9,161,16,71
19,001,Pueyrredón,04408,082300,0,0,29,6,159,18,82
19,001,Pueyrredón,04408,082301,0,0,29,8,143,20,78
19,001,Pueyrredón,04408,082302,0,0,34,11,133,24,75
19,001,Pueyrredón,04408,082303,0,0,24,18,133,15,92
19,001,Pueyrredón,04408,082304,0,0,35,10,104,25,111
19,001,Pueyrredón,04408,082305,0,0,25,11,149,17,98
19,001,Pueyrredón,04408,082306,0,0,34,6,136,21,81
19,001,Pueyrredón,04408,082307,0,0,32,6,132,20,88
19,001,Pueyrredón,04408,082308,0,0,33,12,134,19,87
19,001,Pueyrredón,04408,082309,0,0,18,12,133,16,92
19,001,Pueyrredón,04408,082310,0,0,20,8,123,21,85
19,001,Pueyrredón,04408,082311,0,0,27,13,151,18,92
19,001,Pueyrredón,04408,082312,0,0,37,11,142,28,76
19,001,Pueyrredón,04408,082313,0,0,23,8,123,28,101
19,001,Pueyrredón,04408,082314,0,0,32,7,148,17,70
19,001,Pueyrredón,04408,082315,0,0,36,6,142,24,69
19,001,Pueyrredón,04408,082316,0,0,36,6,142,24,69
19,001,Pueyrredón,04408,082317,0,0,35,11,134,23,78
19,001,Pueyrredón,04408,082318,0,0,25,12,141,15,92
19,001,Pueyrredón,04408,082319,0,0,35,13,139,25,91
19,001,Pueyrredón,04408,082320,0,0,29,6,151,19,63
19,001,Pueyrredón,04408,082321,0,0,38,12,123,28,65
19,001,Pueyrredón,04408,082322,0,0,0,11,184,25,74
19,001,Pueyrredón,04408,082323,0,0,24,11,140,17,87
19,001,Pueyrredón,04408,082324,0,0,26,10,145,28,72
19,001,Pueyrredón,04408,082325,0,0,25,7,150,18,87
19,001,Pueyrredón,04409,082326,0,0,8,11,127,12,99
19,001,Pueyrredón,04409,082327,0,0,29,11,129,19,81
19,001,Pueyrredón,04409,082328,0,0,31,10,119,20,101
19,001,Pueyrredón,04409,082329,0,0,19,6,123,22,101
19,001,Pueyrredón,04409,082330,0,0,27,9,130,22,79
19,001,Pueyrredón,04409,082331,0,0,22,13,131,15,100
19,001,Pueyrredón,04409,082332,0,0,24,13,135,12,89
19,001,Pueyrredón,04409,082333,0,0,21,8,120,26,105
19,001,Pueyrredón,04409,082334,0,0,27,6,132,17,93
19,001,Pueyrredón,04409,082335,0,0,28,7,112,26,96
19,001,Pueyrredón,04409,082336,0,0,34,11,128,19,82
19,001,Pueyrredón,04409,082337,0,0,24,6,135,19,85
19,001,Pueyrredón,04409,082338,0,0,25,6,135,0,99
19,001,Pueyrredón,04409,082339,0,0,26,3,145,25,82
19,001,Pueyrredón,04409,082340,0,0,26,7,141,25,85
19,001,Pueyrredón,04409,082341,0,0,31,7,130,18,92
19,001,Pueyrredón,04409,082342,0,0,22,14,113,17,111
19,001,Pueyrredón,04409,082343,0,0,30,11,138,19,78
19,001,Pueyrredón,04409,082344,0,0,25,10,136,22,100
19,001,Pueyrredón,04409,082345,0,0,26,9,124,19,101
19,001,Pueyrredón,04409,082346,0,0,44,8,126,0,102
19,001,Pueyrredón,04409,082347,0,0,25,8,124,23,100
19,001,Pueyrredón,04409,082348,0,0,28,7,119,20,99
19,001,Pueyrredón,04409,101226,0,0,0,0,0,0,0
19,001,Pueyrredón,04410,082349,0,0,50,13,111,24,82
19,001,Pueyrredón,04410,082350,0,0,21,4,104,21,145
19,001,Pueyrredón,04410,082351,0,0,35,17,104,24,105
19,001,Pueyrredón,04410,082352,0,0,35,10,99,18,121
19,001,Pueyrredón,04410,082353,0,0,40,8,105,29,107
19,001,Pueyrredón,04410,082354,0,0,24,12,114,20,118
