codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0002,0003,0069,0158,0174,0199,0201,0501,0544
24,Río Grande,002,0008 ,0204,302,8,13,9,7,2,34,13,5,68,58,11
24,Río Grande,002,0008 ,0205,300,14,14,9,7,8,14,9,9,68,71,12
24,Río Grande,002,0008 ,0206,301,7,10,11,2,3,23,8,7,69,72,18
24,Río Grande,002,0008 ,0207,303,19,15,2,4,2,38,6,15,69,54,9
24,Río Grande,002,0008 ,0208,303,19,15,6,13,2,28,8,7,49,64,14
24,Río Grande,002,0008 ,0209,303,9,12,9,14,4,30,17,9,49,67,9
24,Río Grande,002,0008 ,0210,303,20,7,3,9,5,23,16,9,65,65,9
24,Río Grande,002,0008 ,0211,302,19,10,6,10,4,23,14,12,60,69,11
24,Río Grande,002,0008 ,0212,302,0,0,7,6,8,26,6,8,56,79,17
24,Río Grande,002,0008 ,0213,302,13,5,3,8,2,26,15,7,59,75,11
24,Río Grande,002,0008 ,0214,301,21,15,5,8,6,32,16,3,62,64,12
24,Río Grande,002,0008 ,0215,300,12,4,6,10,4,24,20,7,56,69,12
24,Río Grande,002,0008 ,0216,301,10,9,5,6,0,31,15,3,60,71,13
24,Río Grande,002,0008 ,0217,300,0,7,5,4,0,0,0,0,0,0,0
24,Río Grande,002,0008 ,0218,302,16,9,2,12,8,39,15,4,65,61,16
24,Río Grande,002,0008 ,0219,300,20,7,3,9,2,35,14,14,53,61,19
24,Río Grande,002,0008 ,0220,300,14,9,6,11,1,24,26,13,57,58,16
24,Río Grande,002,0008 ,0221,301,13,7,3,8,5,22,19,8,64,76,9
24,Río Grande,002,0009 ,0222,299,12,12,5,10,5,29,17,9,55,50,13
24,Río Grande,002,0009 ,0223,302,6,14,4,8,2,39,14,7,56,59,9
24,Río Grande,002,0009 ,0224,304,13,16,2,11,4,38,17,5,57,55,16
24,Río Grande,002,0009 ,0225,304,13,8,4,11,3,36,14,11,61,66,10
24,Río Grande,002,0009 ,0226,299,11,10,3,9,3,35,19,7,49,56,15
24,Río Grande,002,0009 ,0227,300,13,8,3,10,3,31,19,13,50,72,12
24,Río Grande,002,0009 ,0228,300,10,0,4,12,4,17,13,15,48,71,10
24,Río Grande,002,0009 ,0229,300,19,10,7,11,1,30,15,11,55,64,8
24,Río Grande,002,0009 ,0230,301,15,6,5,16,3,32,14,12,46,63,11
24,Río Grande,002,0009 ,0231,298,5,19,7,11,7,33,19,3,46,64,12
24,Río Grande,002,0009 ,0232,300,13,8,6,14,2,26,12,10,54,59,14
24,Río Grande,002,0009 ,0233,300,9,13,2,6,7,29,20,17,57,62,9
24,Río Grande,002,0009 ,0234,298,8,8,5,8,9,38,18,9,52,65,10
24,Río Grande,002,0009 ,0235,300,28,14,4,8,9,22,18,2,64,57,14
