codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00008,00005,00009,00086,00002
16,003,SAN ANTONIO OESTE,03777,077335,0,0,28,4,125,30,52,1
16,003,SAN ANTONIO OESTE,03777,077336,0,0,29,8,121,27,47,1
16,003,SAN ANTONIO OESTE,03777,077337,0,0,34,5,111,26,53,2
16,003,SAN ANTONIO OESTE,03777,077338,0,0,26,3,113,27,35,0
16,003,SAN ANTONIO OESTE,03777,077339,0,0,22,1,109,25,59,1
16,003,SAN ANTONIO OESTE,03777,077340,0,0,29,3,136,21,53,0
16,003,SAN ANTONIO OESTE,03777,077341,0,0,24,5,131,20,49,0
16,003,SAN ANTONIO OESTE,03777,077342,0,0,29,2,116,28,53,1
16,003,SAN ANTONIO OESTE,03777,077343,0,0,45,1,133,22,46,1
16,003,SAN ANTONIO OESTE,03777,077344,0,0,36,8,109,24,51,0
16,003,SAN ANTONIO OESTE,03778,077345,0,0,21,5,77,32,54,2
16,003,SAN ANTONIO OESTE,03778,077346,0,0,22,3,80,42,54,4
16,003,SAN ANTONIO OESTE,03778,077347,0,0,0,8,68,35,51,0
16,003,SAN ANTONIO OESTE,03778,077348,0,0,3,5,85,30,59,3
16,003,SAN ANTONIO OESTE,03778,077349,0,0,32,7,73,35,54,3
16,003,SAN ANTONIO OESTE,03778,077350,0,0,21,3,70,26,77,3
16,003,SAN ANTONIO OESTE,03778,077351,0,0,32,2,55,47,53,2
16,003,SAN ANTONIO OESTE,03778,077352,0,0,0,4,82,32,62,1
16,003,SAN ANTONIO OESTE,03778,077353,0,0,50,6,84,33,47,2
16,003,SAN ANTONIO OESTE,03778,077354,0,0,29,5,72,44,57,2
16,003,SAN ANTONIO OESTE,03778,077355,0,0,25,9,69,46,65,0
16,003,SAN ANTONIO OESTE,03778,077356,0,0,43,6,72,35,53,1
16,003,SAN ANTONIO OESTE,03778,077357,0,0,35,11,73,36,57,3
16,003,SAN ANTONIO OESTE,03778,077358,0,0,4,4,77,39,53,1
16,003,SAN ANTONIO OESTE,03778,077359,0,0,43,5,68,42,52,2
16,003,SAN ANTONIO OESTE,03779,077360,0,0,27,4,81,26,60,3
16,004,VALCHETA,03780,077361,0,0,0,4,100,0,47,1
16,004,VALCHETA,03780,077362,0,0,0,0,0,0,0,0
16,004,VALCHETA,03780,077363,0,0,0,4,90,31,64,2
16,004,VALCHETA,03780,077364,0,0,39,2,98,0,47,2
16,004,VALCHETA,03780,077365,0,0,21,3,97,25,51,1
16,004,VALCHETA,03780,077366,0,0,0,5,96,26,68,1
16,004,VALCHETA,03780,077367,0,0,35,3,124,29,54,1
16,004,VALCHETA,03780,077368,0,0,80,3,87,27,57,1
16,004,VALCHETA,03780,077369,0,0,0,3,106,20,48,0
16,004,VALCHETA,03780,077370,0,0,0,2,106,21,58,0
16,004,VALCHETA,03780,077371,0,0,4,2,92,36,63,3
16,004,VALCHETA,03781,077372,0,0,0,1,17,0,19,0
16,004,VALCHETA,03782,077373,0,0,0,0,26,7,43,1
16,004,VALCHETA,03783,077374,0,0,0,0,25,2,56,0
16,004,VALCHETA,03784,077375,0,0,0,0,15,0,14,0
16,004,VALCHETA,03785,077376,0,0,0,1,12,2,0,0
16,004,VALCHETA,03786,077377,0,0,0,0,21,8,24,0
16,005,NUEVE DE JULIO,03787,077378,0,0,28,1,107,7,56,0
16,005,NUEVE DE JULIO,03787,077379,0,0,23,2,83,3,74,0
16,005,NUEVE DE JULIO,03787,077380,0,0,21,1,98,5,64,1
16,005,NUEVE DE JULIO,03787,077381,0,0,15,1,118,8,38,1
16,005,NUEVE DE JULIO,03787,077382,0,0,22,3,108,4,60,0
16,005,NUEVE DE JULIO,03788,077383,0,0,33,2,81,3,80,0
16,005,NUEVE DE JULIO,03788,077384,0,0,28,2,80,3,53,0
16,005,NUEVE DE JULIO,03788,077385,0,0,21,1,89,10,46,0
16,005,NUEVE DE JULIO,03789,077386,0,0,12,1,34,3,48,1
16,005,NUEVE DE JULIO,03790,077387,0,0,0,0,0,0,0,0
16,005,NUEVE DE JULIO,03791,077388,0,0,10,0,29,0,47,0
16,005,NUEVE DE JULIO,03792,077389,0,0,0,0,15,2,72,0
16,006,25 DE MAYO,03793,077390,0,0,26,4,66,8,92,3
16,006,25 DE MAYO,03793,077391,0,0,56,0,90,6,79,1
16,006,25 DE MAYO,03793,077392,0,0,21,2,86,11,100,2
16,006,25 DE MAYO,03793,077393,0,0,58,1,83,13,92,2
16,006,25 DE MAYO,03793,077394,0,0,2,3,85,10,90,0
16,006,25 DE MAYO,03793,077395,0,0,26,3,83,8,72,0
16,006,25 DE MAYO,03793,077396,0,0,25,3,84,11,91,1
16,006,25 DE MAYO,03793,077397,0,0,54,1,84,2,81,0
16,006,25 DE MAYO,03793,077398,0,0,1,33,88,10,78,1
16,006,25 DE MAYO,03794,077399,0,0,24,2,88,13,50,1
16,006,25 DE MAYO,03794,077400,0,0,49,1,94,21,55,0
16,006,25 DE MAYO,03794,077401,0,0,0,7,69,16,62,0
16,006,25 DE MAYO,03794,077402,0,0,43,5,94,19,39,0
16,006,25 DE MAYO,03794,077403,0,0,0,4,110,8,41,0
16,006,25 DE MAYO,03794,077404,0,0,122,3,91,21,63,0
16,006,25 DE MAYO,03794,077405,0,0,42,7,89,18,54,3
16,006,25 DE MAYO,03795,077406,0,0,11,0,37,1,56,1
16,006,25 DE MAYO,03796,077407,0,0,0,0,10,1,2,1
16,006,25 DE MAYO,03797,077408,0,0,31,1,137,22,32,0
16,006,25 DE MAYO,03797,077409,0,0,39,3,132,17,37,0
16,006,25 DE MAYO,03797,077410,0,0,54,6,111,18,32,1
16,006,25 DE MAYO,03797,077411,0,0,25,3,142,15,28,0
16,006,25 DE MAYO,03797,077412,0,0,45,0,158,13,31,0
16,006,25 DE MAYO,03797,077413,0,0,36,3,114,15,37,1
16,006,25 DE MAYO,03797,077414,0,0,42,2,128,22,29,0
16,006,25 DE MAYO,03797,077415,0,0,45,3,122,14,33,2
16,006,25 DE MAYO,03797,077416,0,0,22,4,159,13,39,0
16,006,25 DE MAYO,03797,077417,0,0,22,2,125,24,33,0
16,006,25 DE MAYO,03797,077418,0,0,28,3,132,15,40,1
16,006,25 DE MAYO,03797,077419,0,0,30,6,135,21,28,0
16,006,25 DE MAYO,03797,077420,0,0,43,4,138,20,26,3
16,006,25 DE MAYO,03797,077421,0,0,47,4,129,16,49,0
16,006,25 DE MAYO,03797,077422,0,0,52,3,121,13,38,3
16,006,25 DE MAYO,03797,077423,0,0,34,2,129,0,34,0
16,006,25 DE MAYO,03797,077424,0,0,42,5,111,32,32,2
16,006,25 DE MAYO,03797,077425,0,0,0,6,137,32,41,2
16,006,25 DE MAYO,03798,077426,0,0,0,0,22,0,21,0
16,006,25 DE MAYO,03799,077427,0,0,24,1,38,4,56,1
16,006,25 DE MAYO,03800,077428,0,0,9,0,32,3,47,0
16,006,25 DE MAYO,03801,077429,0,0,14,1,30,6,35,2
16,007,ÑORQUINCO,03802,077430,0,0,45,2,114,21,23,2
16,007,ÑORQUINCO,03802,077431,0,0,33,4,102,19,41,2
16,007,ÑORQUINCO,03803,077432,0,0,1,2,18,1,1,0
16,007,ÑORQUINCO,03804,077433,0,0,0,0,0,0,0,0
16,007,ÑORQUINCO,03805,077434,0,0,17,3,54,6,32,0
16,007,ÑORQUINCO,03805,077435,0,0,18,0,59,8,24,1
16,007,ÑORQUINCO,03806,077436,0,0,19,0,53,16,29,1
16,007,ÑORQUINCO,03807,077437,0,0,0,1,11,2,0,0
16,008,PILCANIYEU,03808,077438,0,0,20,5,75,12,71,2
16,008,PILCANIYEU,03808,077439,0,0,21,3,60,18,73,1
16,008,PILCANIYEU,03808,077440,0,0,25,3,83,16,70,0
16,008,PILCANIYEU,03808,077441,0,0,6,1,34,6,9,0
16,008,PILCANIYEU,03809,077442,0,0,26,2,75,9,120,0
16,008,PILCANIYEU,03809,077443,0,0,56,4,77,7,86,0
16,008,PILCANIYEU,03809,077444,0,0,40,0,0,0,0,0
16,008,PILCANIYEU,03809,077445,0,0,40,4,74,2,0,0
16,008,PILCANIYEU,03809,077446,0,0,42,2,78,8,98,0
16,008,PILCANIYEU,03810,077447,0,0,47,16,92,41,43,0
16,008,PILCANIYEU,03810,077448,0,0,37,10,88,59,43,4
16,008,PILCANIYEU,03810,077449,0,0,45,11,116,36,46,1
16,008,PILCANIYEU,03810,077450,0,0,42,12,107,67,33,2
16,008,PILCANIYEU,03810,077451,0,0,36,22,98,45,55,4
16,008,PILCANIYEU,03810,077452,0,0,37,10,92,68,56,5
16,008,PILCANIYEU,03810,077453,0,0,28,17,111,61,41,4
16,008,PILCANIYEU,03810,077454,0,0,41,11,104,57,38,1
16,008,PILCANIYEU,03810,077455,0,0,38,15,91,0,57,3
16,008,PILCANIYEU,03810,077456,0,0,41,12,102,60,36,11
16,008,PILCANIYEU,03810,077457,0,0,33,14,96,0,47,2
16,008,PILCANIYEU,03810,077458,0,0,36,10,96,48,56,1
16,008,PILCANIYEU,03810,077459,0,0,45,13,92,50,48,6
16,008,PILCANIYEU,03811,077460,0,0,13,0,55,16,17,0
