codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0131,0137,0179
10,General Belgrano,001,0010A,0292,338,38,4,55,25,152
10,General Belgrano,001,0010A,0293,337,61,0,82,14,127
10,General Belgrano,001,0010A,0294,339,57,0,63,17,159
10,General Belgrano,001,0010A,0295,340,73,2,61,22,128
10,General Belgrano,001,0010A,0296,338,39,4,74,24,146
10,General Belgrano,001,0010A,0297,339,47,0,67,25,145
10,General Belgrano,001,0010A,0298,339,54,3,65,16,141
10,General Belgrano,001,0010A,0299,340,43,1,78,26,134
10,General Belgrano,001,0010A,0300,336,57,2,75,26,121
10,General Belgrano,001,0010A,0301,337,69,4,70,31,109
10,General Belgrano,001,0010A,0302,342,59,3,99,21,120
10,General Belgrano,001,0010A,0303,338,53,3,72,24,127
10,General Belgrano,001,0010A,0304,336,52,2,70,19,134
10,General Belgrano,001,0010A,0305,335,49,4,64,30,150
10,General Belgrano,001,0010A,0306,337,59,7,63,23,132
10,General Belgrano,001,0010A,0307,337,55,0,62,22,144
10,General Belgrano,001,0010A,0308,339,61,0,79,26,121
10,General Belgrano,001,0010A,0309,341,35,0,68,18,163
10,General Belgrano,001,0010A,0310,340,46,0,89,17,132
10,General Belgrano,001,0010A,0311,339,47,8,65,30,141
10,General Belgrano,001,0010A,0312,338,0,0,70,23,131
10,General Belgrano,001,0010A,0313,338,30,11,66,26,150
10,General Belgrano,001,0010A,0314,337,42,3,60,21,150
10,General Belgrano,001,0010A,0315,340,61,0,90,15,128
10,General Belgrano,001,0010A,0316,342,56,0,55,28,143
10,General Belgrano,001,0010A,0317,338,64,1,58,28,137
10,General Belgrano,001,0010A,0318,338,34,1,90,23,133
10,General Belgrano,001,0010A,0319,338,65,0,73,18,137
10,General Belgrano,001,0010A,0320,341,40,1,57,18,139
10,General Belgrano,001,0010A,0321,341,41,0,68,21,153
10,General Belgrano,001,0010A,0322,339,45,2,59,26,144
10,General Belgrano,001,0010A,0323,338,0,0,86,13,119
10,General Belgrano,001,0010A,0324,339,55,0,90,22,134
10,General Belgrano,001,0010A,0325,338,47,15,66,32,151
10,General Belgrano,001,0010A,0326,338,48,3,77,20,137
10,General Belgrano,001,0010A,0327,339,74,4,68,25,112
10,General Belgrano,001,0010A,0328,339,54,0,74,30,141
10,General Belgrano,001,0010A,0329,342,55,0,81,23,133
10,General Belgrano,001,0010A,0330,339,40,0,77,18,144
10,General Belgrano,001,0010A,0331,337,55,0,87,23,130
10,General Belgrano,001,0010A,0332,340,62,0,81,12,131
10,General Belgrano,001,0010A,0333,340,75,4,57,24,117
10,General Belgrano,001,0010A,0334,336,53,2,76,28,123
10,General Belgrano,001,0010A,0335,340,47,1,72,16,151
10,General Belgrano,001,0010A,0336,339,46,1,72,20,140
10,General Belgrano,001,0010A,0337,340,37,3,70,18,155
10,General Belgrano,001,0010A,0338,335,59,0,62,17,140
10,General Belgrano,001,0010A,0339,337,48,3,67,18,141
10,General Belgrano,001,0010A,0340,338,49,0,69,26,156
10,General Belgrano,001,0010A,0341,336,60,2,71,18,132
10,General Belgrano,001,0010A,0342,339,62,0,66,17,134
10,General Belgrano,001,0010A,0343,337,43,2,64,14,157
10,General Belgrano,001,0010A,0344,337,44,2,62,28,146
10,General Belgrano,001,0010A,0345,338,38,0,82,18,133
10,General Belgrano,001,0010A,0346,338,44,0,62,28,144
10,General Belgrano,001,0010A,0347,340,0,0,0,0,0
10,General Belgrano,001,0010A,0348,338,47,2,57,22,148
10,General Belgrano,001,0010A,0349,336,42,1,63,21,147
10,General Belgrano,001,0010A,0350,339,71,0,51,10,144
10,General Belgrano,001,0010A,0351,335,50,3,84,30,112
10,General Belgrano,001,0010A,0352,337,57,1,74,25,127
10,General Belgrano,001,0010A,0353,341,57,4,65,24,131
10,General Belgrano,001,0010A,0354,337,50,2,69,48,110
10,General Belgrano,001,0010A,0355,337,49,1,66,30,139
10,General Belgrano,001,0010A,0356,335,47,6,71,21,152
10,General Belgrano,001,0010A,0357,340,0,0,0,0,0
10,General Belgrano,001,0010A,0358,338,49,1,75,16,148
10,General Belgrano,001,0010A,0359,339,39,4,70,33,160
10,General Belgrano,001,0010A,0360,341,42,2,70,21,144
10,General Belgrano,001,0010A,0361,336,56,2,79,16,125
10,General Belgrano,001,0010A,0362,339,53,2,62,18,142
10,General Belgrano,001,0010A,0363,338,47,4,75,23,137
10,General Belgrano,001,0010A,0364,339,58,0,74,17,128
10,General Belgrano,001,0010A,0365,338,56,0,86,22,126
10,General Belgrano,001,0010A,0366,338,36,7,40,21,0
10,General Belgrano,001,0010A,0367,338,53,3,95,22,109
10,General Belgrano,001,0010A,0368,338,52,1,81,18,134
10,General Belgrano,001,0010A,0369,338,65,0,65,23,138
10,General Belgrano,001,0010A,0370,338,63,0,56,20,150
10,General Belgrano,001,0010A,0371,338,55,1,61,32,139
10,General Belgrano,001,0010A,0372,339,60,1,67,20,143
10,General Belgrano,001,0010A,0373,339,55,0,69,15,142
10,General Belgrano,001,0010A,0374,337,0,0,70,23,139
10,General Belgrano,001,0010A,0375,338,52,2,49,28,162
10,General Belgrano,001,0010A,0376,337,55,9,82,24,123
10,General Belgrano,001,0010A,0377,337,65,1,74,19,123
10,General Belgrano,001,0010A,0378,336,49,0,86,28,107
10,General Belgrano,001,0010A,0379,338,36,7,85,25,141
10,General Belgrano,001,0010A,0380,337,47,3,69,16,149
10,General Belgrano,001,0010A,0381,337,48,0,63,29,134
10,General Belgrano,001,0010A,0382,336,46,3,70,24,140
10,General Belgrano,001,0010A,0383,338,46,1,69,30,134
10,General Belgrano,001,0010A,0384,337,52,5,67,20,150
10,General Belgrano,001,0010A,0385,338,48,12,75,21,135
10,General Belgrano,001,0010A,0386,339,46,4,57,25,161
10,General Belgrano,001,0010A,0387,335,2,6,58,31,137
10,General Belgrano,001,0010A,0388,337,50,2,57,12,150
10,General Belgrano,001,0010A,0389,337,0,2,69,18,147
10,General Belgrano,001,0010A,0390,337,47,6,79,26,134
10,General Belgrano,001,0010A,0391,336,54,2,64,19,137
10,General Belgrano,001,0010A,0392,340,55,7,54,18,159
10,General Belgrano,001,0010B,0393,335,67,1,89,15,115
10,General Belgrano,001,0010B,0394,336,47,2,73,30,118
10,General Belgrano,001,0010B,0395,335,66,5,68,22,127
10,General Belgrano,001,0010B,0396,338,63,2,66,18,142
10,General Belgrano,001,0010B,0397,336,70,6,64,23,113
10,General Belgrano,001,0010B,0398,336,53,3,81,26,127
10,General Belgrano,001,0010B,0399,337,87,8,66,17,113
10,General Belgrano,001,0010B,0400,336,47,1,57,28,148
10,General Belgrano,001,0010B,0401,335,55,0,79,26,122
10,General Belgrano,001,0010B,0402,338,50,3,60,22,152
10,General Belgrano,001,0010B,0403,335,58,2,74,26,120
10,General Belgrano,001,0010B,0404,337,63,1,67,31,125
10,General Belgrano,001,0010B,0405,334,59,5,68,22,140
10,General Belgrano,001,0010B,0406,335,34,4,78,10,146
10,General Belgrano,001,0010B,0407,333,59,1,77,24,117
10,General Belgrano,001,0010B,0408,334,81,3,74,25,106
10,General Belgrano,001,0010B,0409,337,60,3,66,24,139
10,General Belgrano,001,0010B,0410,335,65,1,68,20,121
10,General Belgrano,001,0010B,0411,335,43,1,77,20,144
10,General Belgrano,001,0010B,0412,333,0,0,0,0,0
10,General Belgrano,001,0010B,0413,336,0,0,0,0,0
10,General Belgrano,001,0010B,0414,335,58,1,87,21,121
10,General Belgrano,001,0010B,0415,336,101,1,73,20,142
10,General Belgrano,001,0010B,0416,337,42,3,102,21,116
10,General Belgrano,001,0010B,0417,334,59,0,66,25,121
10,General Belgrano,001,0010B,0418,332,51,1,79,20,128
10,General Belgrano,001,0010B,0419,337,48,3,81,34,123
10,General Belgrano,001,0010B,0420,335,0,1,83,26,120
10,General Belgrano,001,0010B,0421,335,62,4,69,23,137
10,General Belgrano,001,0010B,0422,333,60,5,83,24,116
10,General Belgrano,001,0010B,0423,333,57,2,76,22,127
10,General Belgrano,001,0010B,0424,335,64,1,84,25,121
10,General Belgrano,001,0010B,0425,336,58,2,72,21,137
10,General Belgrano,001,0010B,0426,337,55,3,91,18,126
10,General Belgrano,001,0010B,0427,336,61,2,71,13,134
10,General Belgrano,001,0010B,0428,335,0,6,88,21,129
10,General Belgrano,001,0010B,0429,338,54,3,80,20,130
10,General Belgrano,001,0010B,0430,334,48,2,76,23,139
10,General Belgrano,001,0010B,0431,336,48,3,72,20,146
10,General Belgrano,001,0010B,0432,335,53,4,76,26,119
10,General Belgrano,001,0010B,0433,335,52,2,90,15,127
10,General Belgrano,001,0010B,0434,334,0,0,0,0,0
10,General Belgrano,001,0010B,0435,336,163,0,66,16,36
10,General Belgrano,001,0010B,0436,335,59,2,72,20,135
10,General Belgrano,001,0010B,0437,335,48,1,57,25,148
10,General Belgrano,001,0010B,0438,338,62,2,86,20,116
10,General Belgrano,001,0010B,0439,335,51,7,64,18,153
10,General Belgrano,001,0010B,0440,337,53,1,67,22,136
10,General Belgrano,001,0010B,0441,336,60,2,71,23,129
10,General Belgrano,001,0010B,0442,332,64,0,63,25,127
10,General Belgrano,001,0010B,0443,333,51,5,90,21,121
10,General Belgrano,001,0010B,0444,339,61,2,68,18,128
10,General Belgrano,001,0010B,0445,336,50,2,77,23,136
10,General Belgrano,001,0010B,0446,337,62,1,90,16,119
10,General Belgrano,001,0010B,0447,333,41,1,69,21,154
10,General Belgrano,001,0010B,0448,337,78,0,58,17,129
10,General Belgrano,001,0010B,0449,336,45,1,87,18,138
10,General Belgrano,001,0010B,0450,331,50,5,75,21,127
10,General Belgrano,001,0010B,0451,336,59,3,89,15,127
