codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0003,0050,0060,0071,0072,0165,0169,0501,0522,0529
14,El Dorado,014,0069 ,2023,351,31,1,25,3,2,2,2,6,38,106,26,17
14,El Dorado,014,0069 ,2024,355,82,4,27,0,0,5,1,0,15,140,25,17
14,El Dorado,014,0069 ,2025,352,25,1,25,3,0,4,0,11,14,142,33,16
14,El Dorado,014,0069 ,2026,350,40,2,28,4,0,2,2,7,23,127,35,14
14,El Dorado,014,0069 ,2027,351,32,7,39,2,3,3,5,9,19,93,49,15
14,El Dorado,014,0069 ,2028,352,19,3,28,0,0,3,2,4,12,131,43,24
14,El Dorado,014,0069 ,2029,352,2,7,43,3,3,1,4,5,12,118,46,32
14,El Dorado,014,0069 ,2030,353,69,1,47,2,2,2,4,9,17,35,69,24
14,El Dorado,014,0069 ,2031,351,21,12,34,0,0,4,2,7,11,125,36,16
14,El Dorado,014,0069 ,2032,358,21,1,17,4,0,3,1,7,14,128,37,17
14,El Dorado,014,0069 ,2033,351,33,3,15,1,1,4,1,7,15,129,28,12
14,El Dorado,014,0069 ,2034,350,2,26,26,3,4,2,3,10,10,134,42,21
14,El Dorado,014,0069 ,2035,352,5,4,23,1,3,0,0,12,0,142,21,2
14,El Dorado,014,0069 ,2036,350,33,5,20,3,2,9,1,13,17,132,22,24
14,El Dorado,014,0069 ,2037,351,2,5,29,1,1,3,3,14,6,118,49,18
14,El Dorado,014,0069 ,2038,351,5,0,22,0,1,7,0,15,12,150,16,0
14,El Dorado,014,0069 ,2039,351,27,5,17,2,1,1,1,11,11,140,30,18
14,El Dorado,014,0069 ,2040,353,45,6,26,3,3,1,12,1,5,25,129,4
14,El Dorado,014,0069 ,2041,350,39,2,23,3,2,1,2,12,14,144,28,19
14,El Dorado,014,0069 ,2042,351,0,4,20,2,3,4,2,13,11,114,26,12
14,El Dorado,014,0069 ,2043,351,39,7,33,1,0,6,1,0,34,99,29,10
14,El Dorado,014,0069 ,2044,353,35,3,20,0,8,2,2,8,31,114,23,26
14,El Dorado,014,0069 ,2045,351,35,5,19,2,2,24,3,14,10,0,53,118
14,El Dorado,014,0069 ,2046,353,0,0,31,3,0,6,3,6,9,107,53,18
14,El Dorado,014,0069 ,2047,349,8,1,20,2,0,6,0,0,14,169,38,13
14,El Dorado,014,0069 ,2048,351,0,0,13,2,0,4,0,5,35,144,29,10
14,El Dorado,014,0069 ,2049,352,32,5,17,0,3,1,2,0,28,133,34,18
14,El Dorado,014,0069 ,2050,353,29,1,23,1,0,0,0,9,17,130,37,22
14,El Dorado,014,0069 ,2051,351,35,0,29,2,2,5,3,12,12,122,32,14
14,El Dorado,014,0069 ,2052,351,32,0,27,2,0,2,0,11,29,108,27,23
14,El Dorado,014,0069 ,2053,355,43,8,25,1,3,5,1,8,26,118,35,5
14,El Dorado,014,0069 ,2054,350,0,0,27,3,0,1,3,3,11,145,35,15
14,El Dorado,014,0069 ,2055,352,38,3,22,2,1,0,2,7,6,135,39,17
14,El Dorado,014,0069 ,2056,351,9,4,34,12,1,1,4,4,25,123,38,8
14,El Dorado,014,0069 ,2057,350,21,5,34,4,1,3,1,3,32,132,24,11
14,El Dorado,014,0069 ,2058,350,52,5,19,1,1,0,1,16,16,126,34,0
14,El Dorado,014,0069 ,2059,351,30,1,26,2,1,4,3,7,28,100,33,22
14,El Dorado,014,0069 ,2060,351,34,5,17,5,1,2,0,7,24,147,28,9
14,El Dorado,014,0069 ,2061,353,37,8,11,1,3,17,5,2,14,138,37,136
14,El Dorado,014,0069 ,2062,352,36,0,17,2,0,7,3,13,17,140,27,15
14,El Dorado,014,0069 ,2063,354,9,5,18,2,2,1,1,6,20,150,0,28
14,El Dorado,014,0069 ,2064,351,26,7,26,6,2,4,2,9,15,122,43,18
14,El Dorado,014,0069 ,2065,355,115,4,20,1,0,0,2,6,16,52,31,23
14,El Dorado,014,0069 ,2066,356,26,2,27,6,1,3,1,8,12,149,32,17
