codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0001,0005,0012,0014,0017,0038,0050,0056,0057,0060,0175,0187,0209,0210,0211,0212,0213,0442
22,Matara                                  ,014,0125A,0506,119,0,1,0,0,0,1,0,1,0,0,0,0,4,0,46,0,0,4,8,0
22,Matara                                  ,014,0126 ,0507,414,4,1,7,1,0,2,0,0,2,1,0,1,11,10,160,1,10,31,14,0
22,Matara                                  ,014,0126 ,0511,294,2,0,1,3,0,1,0,0,1,0,0,0,15,5,121,0,2,17,6,2
22,Matara                                  ,014,0126A,0508,433,0,0,8,2,0,0,0,0,2,0,0,1,14,11,115,0,3,2,5,1
22,Matara                                  ,014,0126A,0512,336,6,0,10,0,1,0,0,2,13,8,0,1,0,6,257,5,16,6,11,1
22,Mitre                                   ,015,0127 ,0509,450,8,1,10,3,2,1,0,1,2,1,2,0,14,5,149,1,2,3,76,1
22,Mitre                                   ,015,0127 ,0510,69,0,0,1,0,0,0,0,0,0,0,0,0,3,1,17,0,0,1,10,1
22,Mitre                                   ,015,0127 ,0513,414,7,1,1,6,0,0,0,0,6,0,2,0,24,2,135,1,2,1,52,0
22,Mitre                                   ,015,0128 ,0511,95,0,0,2,3,0,0,0,0,0,0,0,0,1,3,22,1,1,0,3,0
22,Mitre                                   ,015,0128 ,0514,72,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,0,1,0,3,1
22,Mitre                                   ,015,0129 ,0512,86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0
22,Mitre                                   ,015,0129 ,0515,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0
22,Mitre                                   ,015,0130 ,0513,132,1,0,1,0,1,0,0,1,0,0,0,0,1,0,30,0,0,0,31,0
22,Mitre                                   ,015,0130 ,0516,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,16,0
22,Moreno                                  ,016,0131 ,0514,157,0,0,3,0,0,0,0,1,4,0,0,0,3,2,45,3,5,8,12,2
22,Moreno                                  ,016,0131 ,0517,132,4,0,1,1,0,0,0,0,1,0,0,0,9,1,40,0,2,3,10,0
22,Moreno                                  ,016,0132 ,0515,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Moreno                                  ,016,0132 ,0518,56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26,0,0,0,2,0
22,Moreno                                  ,016,0133 ,0516,109,4,0,1,0,0,0,0,1,1,1,0,0,2,4,56,0,3,6,4,0
22,Moreno                                  ,016,0133 ,0519,68,2,0,2,1,0,0,0,0,0,1,0,0,0,3,14,0,1,7,3,0
22,Moreno                                  ,016,0134 ,0517,251,0,0,0,2,1,1,0,1,1,0,0,2,2,1,51,0,2,0,8,2
22,Moreno                                  ,016,0134 ,0520,157,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36,0,2,2,5,0
22,Moreno                                  ,016,0135 ,0518,246,0,0,0,2,1,0,0,0,0,0,0,0,18,1,75,0,1,4,4,0
22,Moreno                                  ,016,0135 ,0521,207,0,0,1,0,0,0,0,0,0,0,0,0,8,1,76,0,0,6,9,0
22,Moreno                                  ,016,0136 ,0519,450,0,0,2,3,2,0,0,1,0,0,0,0,2,18,157,0,24,19,36,1
22,Moreno                                  ,016,0136 ,0520,300,0,0,1,3,0,3,0,0,0,1,1,0,8,7,126,2,19,7,20,2
22,Moreno                                  ,016,0136 ,0522,450,0,0,0,0,0,2,0,1,0,0,0,0,6,2,201,1,15,22,36,0
22,Moreno                                  ,016,0136 ,0523,109,0,0,0,0,0,0,0,1,0,0,0,0,6,0,46,0,8,8,8,0
22,Moreno                                  ,016,0137 ,0521,158,7,0,2,0,0,2,0,0,2,0,0,0,0,12,45,1,0,17,4,0
22,Moreno                                  ,016,0137 ,0524,74,1,0,0,0,0,0,0,1,0,0,0,0,0,3,36,0,0,13,2,0
22,Moreno                                  ,016,0138 ,0522,155,0,1,1,0,0,0,0,0,2,2,0,0,0,34,57,0,0,0,1,0
22,Moreno                                  ,016,0138 ,0525,139,0,0,0,0,0,1,0,0,1,0,0,0,1,31,55,0,3,1,1,0
22,Moreno                                  ,016,0139 ,0523,450,2,2,3,0,0,0,0,0,4,0,0,1,5,12,171,0,41,12,22,5
22,Moreno                                  ,016,0139 ,0524,450,12,0,1,4,0,1,0,3,2,1,2,0,11,18,167,1,19,11,19,3
22,Moreno                                  ,016,0139 ,0525,450,8,0,0,3,1,2,0,2,1,2,0,0,15,9,181,1,19,7,10,3
22,Moreno                                  ,016,0139 ,0526,900,0,0,0,0,0,0,0,8,0,2,2,0,12,30,380,2,58,32,38,14
22,Moreno                                  ,016,0139 ,0527,840,3,0,6,8,0,4,0,2,4,4,0,2,16,40,384,6,52,36,24,2
22,Moreno                                  ,016,0139 ,0528,450,5,2,4,6,0,0,0,3,1,0,0,0,11,11,198,1,16,14,15,2
22,Moreno                                  ,016,0139 ,0529,450,4,0,4,7,0,0,0,1,3,2,2,0,10,10,179,1,22,23,16,3
22,Moreno                                  ,016,0139 ,0530,82,1,1,1,2,0,0,0,1,0,0,0,0,0,5,40,0,6,3,2,0
22,Moreno                                  ,016,0140 ,0528,450,21,7,6,11,0,0,0,0,4,0,0,0,2,11,134,2,5,63,12,1
22,Moreno                                  ,016,0140 ,0529,450,7,2,0,1,0,0,0,0,0,0,0,0,13,4,152,0,0,74,10,0
22,Moreno                                  ,016,0140 ,0530,450,15,0,6,4,0,1,0,1,3,0,1,0,9,10,149,5,5,80,19,1
22,Moreno                                  ,016,0140 ,0531,900,5,3,16,18,2,2,0,2,18,0,0,2,34,18,348,4,12,180,32,10
22,Moreno                                  ,016,0140 ,0532,900,11,2,6,12,0,4,0,0,2,2,2,0,24,12,342,2,20,196,48,10
22,Moreno                                  ,016,0140 ,0533,900,44,3,6,10,2,2,0,2,12,2,0,0,22,20,284,8,16,226,36,2
22,Moreno                                  ,016,0140 ,0534,900,6,2,16,16,2,6,0,4,6,0,0,0,14,32,302,0,10,246,32,12
22,Moreno                                  ,016,0140 ,0535,900,2,0,4,4,0,2,0,6,14,6,2,2,10,22,320,0,20,216,24,2
22,Moreno                                  ,016,0140 ,0536,900,0,0,6,6,2,2,0,6,16,2,2,0,12,24,320,6,18,166,28,10
22,Moreno                                  ,016,0140 ,0537,869,14,0,14,12,2,4,0,10,8,0,2,2,20,42,302,14,30,188,16,2
22,Moreno                                  ,016,0140 ,0538,450,4,2,3,1,0,1,0,0,4,0,0,1,4,12,162,1,3,114,11,0
22,Moreno                                  ,016,0140 ,0539,450,9,0,2,3,0,2,0,0,4,0,0,1,5,5,188,1,2,106,9,1
22,Moreno                                  ,016,0140 ,0540,280,0,0,1,2,0,0,0,0,2,0,1,0,4,11,102,1,2,64,7,1
22,Moreno                                  ,016,0141 ,0538,397,3,0,0,0,0,1,0,0,0,2,0,2,3,0,88,0,4,5,70,0
22,Moreno                                  ,016,0141 ,0541,268,0,0,0,0,0,0,0,0,0,0,0,0,1,3,62,0,3,3,46,0
22,Moreno                                  ,016,0142 ,0539,236,7,0,0,0,1,2,0,0,0,0,0,0,2,2,55,0,2,24,16,0
22,Moreno                                  ,016,0142 ,0540,237,3,0,2,0,0,0,0,0,0,1,0,0,2,1,59,1,0,18,31,1
22,Moreno                                  ,016,0142 ,0542,314,3,0,0,0,0,1,0,0,1,0,0,0,2,1,112,0,0,22,21,0
22,Moreno                                  ,016,0143 ,0541,248,0,0,0,0,0,0,0,1,1,0,0,0,2,2,111,1,2,11,6,0
22,Moreno                                  ,016,0143 ,0543,154,0,0,0,0,0,0,0,0,0,0,0,0,3,2,89,0,0,4,1,0
22,Moreno                                  ,016,0144 ,0542,450,0,0,1,0,1,0,0,5,1,0,1,1,1,5,66,1,3,12,58,0
22,Moreno                                  ,016,0144 ,0543,297,0,0,3,0,0,1,0,1,0,0,1,0,0,0,49,0,2,7,45,0
22,Moreno                                  ,016,0144 ,0544,450,0,0,0,0,2,0,0,0,0,0,1,0,10,0,83,0,5,10,67,0
22,Moreno                                  ,016,0144 ,0545,78,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,0,2,1,11,0
22,Ojo de Agua                             ,017,0145 ,0544,450,17,2,16,3,0,1,0,0,10,3,0,2,6,2,162,4,43,9,12,1
22,Ojo de Agua                             ,017,0145 ,0545,450,6,1,12,12,1,3,0,0,9,0,0,0,7,7,179,5,17,3,19,6
22,Ojo de Agua                             ,017,0145 ,0546,900,14,1,22,10,0,2,0,6,14,0,0,0,10,20,400,18,84,12,18,16
22,Ojo de Agua                             ,017,0145 ,0547,900,8,5,26,34,0,2,0,2,16,2,2,0,14,16,440,12,70,22,24,6
22,Ojo de Agua                             ,017,0145 ,0548,900,19,2,18,28,0,2,0,6,44,4,6,0,12,16,428,2,88,16,26,8
22,Ojo de Agua                             ,017,0145 ,0549,900,33,6,34,14,0,2,0,2,8,6,0,0,16,16,386,2,114,10,44,10
22,Ojo de Agua                             ,017,0145 ,0550,900,4,0,34,22,4,2,0,0,18,2,2,0,6,22,452,6,72,20,34,14
22,Ojo de Agua                             ,017,0145 ,0551,679,9,5,22,12,0,2,0,0,24,0,4,0,12,16,410,8,80,14,20,10
22,Ojo de Agua                             ,017,0145 ,0552,450,29,0,12,8,0,0,0,1,8,0,0,0,1,14,215,0,37,8,4,6
22,Ojo de Agua                             ,017,0145 ,0553,266,0,0,11,3,0,0,0,0,3,1,0,0,2,4,124,0,27,8,5,4
22,Ojo de Agua                             ,017,0145A,0552,95,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,1,5,5,1,0
22,Ojo de Agua                             ,017,0146 ,0553,239,2,0,3,1,0,1,0,1,0,0,0,0,3,0,80,0,17,0,8,0
22,Ojo de Agua                             ,017,0146 ,0555,154,1,1,0,2,0,0,0,0,0,0,0,0,2,2,43,0,3,5,2,1
22,Ojo de Agua                             ,017,0147 ,0554,151,0,0,0,0,0,0,0,0,0,0,0,0,2,2,91,2,5,2,0,0
22,Ojo de Agua                             ,017,0147 ,0556,114,0,0,0,0,0,0,0,0,0,1,0,0,1,9,30,0,0,0,0,0
22,Ojo de Agua                             ,017,0147A,0555,184,17,2,2,4,0,0,0,1,0,0,1,0,0,7,70,0,8,3,16,1
22,Ojo de Agua                             ,017,0147A,0557,139,0,1,3,0,1,0,0,1,3,1,0,0,0,1,71,0,4,0,16,1
22,Ojo de Agua                             ,017,0148 ,0556,173,2,0,1,2,1,0,0,1,3,1,0,1,2,1,54,0,12,1,6,0
22,Ojo de Agua                             ,017,0148 ,0558,119,2,0,6,0,0,0,0,0,1,0,0,0,1,3,23,0,8,1,7,0
22,Ojo de Agua                             ,017,0148A,0557,87,2,0,4,1,0,0,0,0,1,0,0,0,1,5,43,0,2,1,4,2
22,Ojo de Agua                             ,017,0149 ,0558,178,0,0,3,0,0,0,0,0,2,0,1,0,5,0,40,0,11,3,2,0
22,Ojo de Agua                             ,017,0149 ,0560,108,3,0,1,0,0,0,0,0,4,0,0,0,0,2,35,1,4,2,3,0
22,Ojo de Agua                             ,017,0150 ,0559,450,16,1,9,0,1,0,0,2,2,0,0,1,12,9,153,0,4,1,1,4
22,Ojo de Agua                             ,017,0150 ,0560,450,3,0,6,1,0,0,0,0,1,0,0,0,10,7,166,2,14,2,12,2
22,Ojo de Agua                             ,017,0150 ,0561,554,1,0,8,4,0,0,0,2,4,2,0,0,44,20,400,0,30,4,12,8
22,Ojo de Agua                             ,017,0150 ,0562,369,4,4,8,0,0,0,0,0,3,0,0,0,17,3,164,2,21,3,10,2
22,Pellegrini                              ,018,0151 ,0562,261,2,0,1,0,3,0,0,0,1,1,1,0,3,5,74,0,1,26,8,0
22,Pellegrini                              ,018,0151 ,0563,187,1,1,0,0,0,0,0,0,0,0,0,0,1,1,58,0,2,12,0,0
22,Pellegrini                              ,018,0152 ,0563,258,1,0,1,0,1,0,0,0,0,0,0,1,3,0,70,0,1,18,31,0
22,Pellegrini                              ,018,0152 ,0564,203,0,0,0,0,0,0,0,0,0,1,0,0,3,3,54,0,2,0,15,0
22,Pellegrini                              ,018,0153 ,0564,239,5,0,0,0,0,1,0,0,0,1,0,0,0,4,96,0,7,3,29,0
22,Pellegrini                              ,018,0153 ,0565,608,3,0,0,0,0,0,0,6,0,2,0,0,6,14,272,0,4,12,74,2
22,Pellegrini                              ,018,0154 ,0566,900,14,0,14,4,0,12,0,4,0,8,4,0,28,24,338,6,20,84,38,8
22,Pellegrini                              ,018,0154 ,0567,900,1,3,8,10,8,12,0,2,14,6,0,0,26,20,378,4,34,58,24,4
22,Pellegrini                              ,018,0154 ,0568,900,7,4,10,0,2,0,0,2,0,2,4,0,18,12,340,0,22,52,28,0
22,Pellegrini                              ,018,0154 ,0569,900,8,1,10,6,0,0,0,6,8,8,2,2,18,36,388,8,18,78,28,8
22,Pellegrini                              ,018,0154 ,0570,900,10,2,6,6,0,2,0,2,8,4,0,0,24,22,408,4,10,84,40,2
22,Pellegrini                              ,018,0154 ,0571,803,5,0,8,0,2,2,0,4,16,2,2,0,24,22,396,4,16,48,18,2
22,Pellegrini                              ,018,0154 ,0572,269,7,2,0,1,0,0,0,0,1,1,0,0,3,7,114,3,1,18,3,0
22,Pellegrini                              ,018,0154A,0572,152,0,0,1,0,0,0,0,0,0,0,0,0,2,2,60,0,1,3,3,1
22,Pellegrini                              ,018,0154A,0573,222,2,0,2,2,0,1,0,1,0,0,3,0,10,2,57,0,1,12,9,0
22,Pellegrini                              ,018,0155 ,0573,205,0,0,0,0,0,0,0,2,1,0,0,0,5,1,43,1,5,3,13,1
22,Pellegrini                              ,018,0155 ,0574,287,0,0,1,7,0,0,0,0,0,0,0,1,8,3,56,2,8,10,19,0
22,Pellegrini                              ,018,0156 ,0574,169,0,0,2,1,0,0,0,0,1,0,0,0,0,0,73,0,2,9,8,1
22,Pellegrini                              ,018,0156 ,0575,247,0,0,1,0,0,0,0,0,1,0,0,0,4,1,104,1,11,7,9,0
22,Pellegrini                              ,018,0157 ,0575,450,18,0,2,0,0,0,0,2,3,1,1,0,5,13,157,0,26,14,52,0
22,Pellegrini                              ,018,0157 ,0576,900,17,2,18,10,4,4,0,10,4,6,4,0,20,28,318,6,50,18,82,2
22,Pellegrini                              ,018,0157 ,0577,707,5,1,6,4,0,4,0,8,2,8,2,0,14,22,312,2,36,16,120,2
22,Pellegrini                              ,018,0157 ,0578,236,16,0,2,2,0,0,0,4,0,1,0,2,2,5,87,1,8,6,15,0
22,Pellegrini                              ,018,0157 ,0579,237,2,0,2,1,0,0,0,1,0,0,1,0,3,5,85,1,8,6,25,0
22,Pellegrini                              ,018,0158 ,0578,273,1,2,1,3,0,1,0,0,1,3,0,0,3,1,120,0,33,11,8,0
22,Pellegrini                              ,018,0158 ,0580,316,0,0,1,0,1,2,0,0,0,0,0,0,5,1,113,0,55,15,20,1
22,Pellegrini                              ,018,0158A,0579,252,2,0,0,0,0,0,0,0,1,0,0,0,11,1,98,0,6,27,4,0
22,Pellegrini                              ,018,0158A,0581,371,3,0,2,0,0,1,0,3,0,0,0,1,28,2,120,2,9,50,2,1
22,Pellegrini                              ,018,0159 ,0580,246,1,0,0,0,0,0,0,0,0,2,0,0,0,0,54,0,0,2,24,0
22,Pellegrini                              ,018,0159 ,0582,410,0,0,0,0,0,2,0,0,1,0,1,1,1,1,113,2,3,3,35,0
22,Pellegrini                              ,018,0160 ,0581,230,2,1,0,2,0,0,0,0,0,0,0,1,4,3,64,1,0,5,15,0
22,Pellegrini                              ,018,0160 ,0582,231,0,0,0,0,1,0,0,0,0,0,0,0,8,2,64,0,2,5,20,0
22,Pellegrini                              ,018,0160 ,0583,248,0,0,0,2,0,1,0,0,0,0,0,0,3,0,68,1,0,9,14,0
22,Pellegrini                              ,018,0160 ,0584,249,0,0,0,2,0,2,0,0,0,0,0,0,4,6,74,0,3,1,33,4
22,Quebrachos                              ,019,0161 ,0583,177,0,1,1,0,0,0,0,0,0,0,0,0,1,1,55,0,43,1,1,0
22,Quebrachos                              ,019,0161 ,0585,239,3,0,3,2,0,0,0,0,0,1,0,0,4,3,42,1,37,2,1,0
22,Quebrachos                              ,019,0162 ,0584,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,2,0
22,Quebrachos                              ,019,0162 ,0586,76,0,0,0,0,0,0,0,0,0,1,0,0,0,2,27,0,1,0,2,0
22,Quebrachos                              ,019,0163 ,0585,86,1,0,0,0,0,0,0,0,0,0,0,0,1,4,35,0,6,1,0,0
22,Quebrachos                              ,019,0163 ,0587,96,2,0,1,0,0,1,0,0,2,0,0,0,7,3,26,0,3,0,3,0
22,Quebrachos                              ,019,0164 ,0586,153,3,1,0,0,0,0,0,0,0,0,0,0,3,4,42,0,4,1,9,0
22,Quebrachos                              ,019,0164 ,0588,301,7,0,2,0,0,1,0,1,3,0,3,0,12,7,59,0,4,7,13,1
22,Quebrachos                              ,019,0165 ,0587,246,0,0,1,3,0,0,0,0,2,0,0,0,2,1,97,0,2,1,8,1
22,Quebrachos                              ,019,0165 ,0589,372,5,1,0,1,0,1,0,0,7,0,0,0,13,2,131,2,2,1,11,0
22,Quebrachos                              ,019,0166 ,0588,245,0,0,3,0,0,0,0,1,0,0,0,0,13,8,67,2,4,0,13,2
22,Quebrachos                              ,019,0166 ,0590,368,0,0,4,0,0,1,0,0,1,1,3,0,25,15,80,1,15,3,12,0
22,Quebrachos                              ,019,0167 ,0589,450,12,4,3,4,2,1,0,0,4,0,0,0,7,13,167,5,76,10,10,1
22,Quebrachos                              ,019,0167 ,0590,450,4,4,11,0,0,0,0,1,5,1,0,0,16,12,167,1,75,1,9,6
22,Quebrachos                              ,019,0167 ,0591,900,6,1,10,16,0,2,0,0,2,2,0,6,16,28,310,6,186,12,20,4
22,Quebrachos                              ,019,0167 ,0592,900,3,2,26,8,0,2,0,4,12,4,2,0,26,16,312,2,206,12,30,6
22,Quebrachos                              ,019,0167 ,0593,769,0,0,14,18,0,6,0,0,10,0,0,0,14,32,252,2,172,10,24,4
22,Quebrachos                              ,019,0167 ,0594,450,4,0,11,0,0,0,0,2,4,1,0,2,5,11,118,0,89,8,17,2
22,Quebrachos                              ,019,0167 ,0595,371,6,0,3,6,1,0,0,0,0,0,0,1,13,10,101,0,62,3,6,1
22,Quebrachos                              ,019,0168 ,0594,113,0,0,0,0,0,0,0,1,0,0,0,0,2,5,30,0,3,2,14,0
22,Quebrachos                              ,019,0168 ,0596,150,3,0,1,0,0,0,0,1,0,2,1,0,3,4,36,0,8,2,10,0
22,Quebrachos                              ,019,0168A,0595,58,0,0,1,0,0,0,0,0,0,0,0,0,3,11,17,0,0,0,1,0
22,Quebrachos                              ,019,0168A,0597,71,0,0,0,0,0,0,0,0,0,0,0,0,2,10,16,0,0,0,0,0
22,Quebrachos                              ,019,0169 ,0596,126,2,0,0,0,0,0,0,0,0,0,0,0,1,6,53,0,12,0,4,0
22,Quebrachos                              ,019,0169 ,0598,205,0,0,0,1,0,0,0,1,0,1,1,1,2,4,71,0,8,0,6,1
22,Rivadavia                               ,020,0170 ,0597,450,25,0,31,59,1,1,0,2,16,2,0,0,5,7,175,2,11,4,4,22
22,Rivadavia                               ,020,0170 ,0598,450,0,0,37,50,1,0,0,3,24,0,0,1,3,7,155,4,14,14,5,29
22,Rivadavia                               ,020,0170 ,0599,734,34,0,42,88,0,6,0,0,28,2,2,2,22,18,278,8,10,34,40,42
22,Rivadavia                               ,020,0170 ,0600,450,26,0,39,37,1,0,0,4,16,1,0,0,10,11,139,4,0,10,18,34
22,Rivadavia                               ,020,0170 ,0601,234,16,0,18,18,0,0,0,0,15,2,0,0,2,3,68,2,2,7,1,16
22,Rivadavia                               ,020,0170 ,0602,234,2,0,12,22,1,0,0,0,4,0,2,0,5,5,66,0,6,5,12,26
22,Rivadavia                               ,020,0171 ,0600,233,2,0,27,7,0,0,0,0,11,0,0,0,19,1,77,1,2,3,0,5
22,Rivadavia                               ,020,0171 ,0603,305,0,0,25,16,0,1,0,0,0,1,0,0,27,5,100,2,2,2,9,3
22,Rivadavia                               ,020,0171A,0601,11,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
22,Rivadavia                               ,020,0171A,0604,19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
22,Rivadavia                               ,020,0172 ,0602,93,0,0,0,6,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,1
22,Rivadavia                               ,020,0172 ,0605,102,0,1,0,2,0,0,0,0,1,0,0,0,0,0,71,0,0,0,3,0
22,Rivadavia                               ,020,0173 ,0603,32,1,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
22,Rivadavia                               ,020,0173 ,0606,68,0,0,0,2,0,0,0,0,1,0,0,0,0,1,11,0,0,0,1,0
22,Robles                                  ,021,0174 ,0604,162,2,1,0,1,0,1,0,0,2,0,1,0,6,1,67,0,6,7,9,0
22,Robles                                  ,021,0174 ,0607,221,5,0,0,0,0,0,0,0,1,0,3,1,7,5,53,0,11,5,24,1
22,Robles                                  ,021,0175 ,0605,190,0,0,1,0,0,1,0,0,1,0,1,0,1,1,79,1,5,34,5,4
22,Robles                                  ,021,0175 ,0608,231,3,0,5,0,0,0,0,1,0,1,0,0,5,7,72,3,0,35,0,4
22,Robles                                  ,021,0176 ,0606,450,0,0,1,0,0,0,0,0,5,0,0,0,12,6,190,0,15,60,0,1
22,Robles                                  ,021,0176 ,0607,135,0,1,0,0,0,1,0,0,0,0,0,0,2,2,61,0,6,13,2,0
22,Robles                                  ,021,0176 ,0609,450,0,0,1,6,0,4,0,2,0,0,0,0,13,2,153,0,18,47,16,0
22,Robles                                  ,021,0176 ,0610,173,0,0,1,2,0,0,0,1,0,0,0,0,5,2,52,0,4,6,10,1
22,Robles                                  ,021,0177 ,0608,450,0,0,0,5,0,3,0,3,3,0,0,0,15,5,153,3,18,13,72,0
22,Robles                                  ,021,0177 ,0609,450,1,1,0,2,0,0,0,5,1,0,2,1,9,9,166,2,8,18,68,1
22,Robles                                  ,021,0177 ,0610,450,1,0,4,3,2,0,0,6,3,0,0,0,7,11,156,6,16,10,50,0
22,Robles                                  ,021,0177 ,0611,900,14,6,4,12,4,2,0,10,4,8,0,0,22,26,312,2,30,54,124,2
22,Robles                                  ,021,0177 ,0612,900,2,0,0,4,0,4,0,12,22,2,0,2,40,8,372,0,36,30,126,2
22,Robles                                  ,021,0177 ,0613,578,3,1,4,10,2,2,0,8,8,2,4,0,28,8,240,6,30,36,102,4
22,Robles                                  ,021,0177 ,0614,450,6,3,6,1,0,1,0,4,4,2,3,0,10,10,126,1,14,9,50,1
22,Robles                                  ,021,0177 ,0615,450,7,1,4,3,1,1,0,4,2,0,0,0,15,10,122,2,14,14,51,0
22,Robles                                  ,021,0177 ,0616,344,5,0,1,1,1,0,0,4,2,0,0,0,15,4,103,0,13,1,37,0
22,Robles                                  ,021,0178 ,0614,450,2,1,2,4,2,1,0,1,9,0,0,1,9,6,177,2,20,24,47,1
22,Robles                                  ,021,0178 ,0615,450,4,0,1,2,0,1,0,4,5,0,0,0,5,10,195,4,17,17,32,0
22,Robles                                  ,021,0178 ,0616,450,0,0,4,9,1,0,0,0,7,1,2,0,13,6,161,6,14,16,47,1
22,Robles                                  ,021,0178 ,0617,900,0,0,8,22,0,2,0,4,8,6,2,0,14,4,364,10,28,42,116,6
22,Robles                                  ,021,0178 ,0618,754,5,2,12,2,0,4,0,0,4,4,2,2,22,26,298,10,42,40,68,2
22,Robles                                  ,021,0178 ,0619,450,17,0,7,6,0,1,0,0,2,1,0,0,10,8,138,4,11,13,55,0
22,Robles                                  ,021,0178 ,0620,450,22,1,3,9,0,1,0,3,8,1,2,1,14,13,132,7,11,9,49,1
22,Robles                                  ,021,0178 ,0621,331,9,0,4,4,1,4,0,2,1,3,2,0,6,8,96,1,15,16,30,1
22,Robles                                  ,021,0179 ,0619,232,3,0,0,0,0,0,0,0,0,0,2,0,8,0,51,0,2,9,31,0
22,Robles                                  ,021,0179 ,0620,232,3,0,2,0,0,0,0,0,2,0,0,0,2,0,52,0,1,10,35,3
22,Robles                                  ,021,0179 ,0622,450,1,0,1,3,2,1,0,0,4,1,0,2,3,4,88,0,6,10,67,3
22,Robles                                  ,021,0179 ,0623,156,0,1,0,0,0,0,0,0,0,0,1,2,0,3,27,0,5,7,21,1
22,Robles                                  ,021,0180 ,0621,450,7,7,6,0,1,2,0,0,9,1,0,3,12,9,162,2,5,16,64,2
22,Robles                                  ,021,0180 ,0622,450,0,0,0,0,1,2,0,2,8,3,2,4,3,8,173,4,5,13,53,3
22,Robles                                  ,021,0180 ,0623,450,4,2,4,10,2,1,0,0,6,0,1,2,4,20,191,3,6,18,64,2
22,Robles                                  ,021,0180 ,0624,900,4,0,22,10,0,6,0,2,12,2,2,2,22,26,374,8,26,34,102,2
22,Robles                                  ,021,0180 ,0625,900,9,11,20,8,0,2,0,4,20,0,4,4,24,24,358,6,26,28,88,6
22,Robles                                  ,021,0180 ,0626,900,21,2,12,12,2,4,0,2,12,2,2,4,34,32,400,14,10,18,136,4
22,Robles                                  ,021,0180 ,0627,900,35,1,32,14,2,4,0,2,20,6,0,2,18,36,338,12,20,58,116,0
22,Robles                                  ,021,0180 ,0628,900,21,10,16,16,2,0,0,2,18,2,4,8,40,36,370,10,20,42,98,4
22,Robles                                  ,021,0180 ,0629,900,9,0,8,8,4,4,0,4,14,6,0,10,24,32,378,18,8,26,138,4
22,Robles                                  ,021,0180 ,0630,900,12,4,12,20,4,6,0,12,8,2,2,6,20,36,372,8,20,32,158,2
22,Robles                                  ,021,0180 ,0631,900,12,4,34,28,4,8,0,4,20,6,6,8,26,20,386,10,20,54,100,8
22,Robles                                  ,021,0180 ,0632,722,4,1,14,14,0,2,0,2,16,2,0,2,28,22,322,10,12,18,102,2
22,Robles                                  ,021,0180 ,0633,450,3,2,10,4,2,0,0,0,6,3,2,1,16,11,139,3,6,16,48,4
22,Robles                                  ,021,0180 ,0634,450,0,0,8,3,0,1,0,1,6,0,2,2,11,9,139,1,10,24,62,1
22,Robles                                  ,021,0180 ,0635,308,17,0,5,6,1,0,0,0,0,1,0,2,6,4,92,4,9,13,48,0
22,Robles                                  ,021,0181 ,0633,450,0,0,2,6,2,3,0,4,4,2,0,0,14,11,100,4,23,54,23,1
22,Robles                                  ,021,0181 ,0634,450,0,0,0,2,2,3,0,1,0,1,0,2,4,8,111,3,17,72,40,1
22,Robles                                  ,021,0181 ,0635,211,2,4,1,0,1,1,0,1,2,0,0,0,6,0,49,2,11,24,25,0
22,Robles                                  ,021,0181 ,0636,450,5,4,5,5,3,5,0,0,6,2,0,0,13,3,105,8,14,36,23,1
22,Robles                                  ,021,0181 ,0637,450,4,3,2,10,0,3,0,0,0,3,1,0,11,9,99,3,17,54,43,0
22,Robles                                  ,021,0181 ,0638,415,0,0,3,4,2,0,0,0,3,1,0,0,10,5,101,3,22,22,47,0
22,Robles                                  ,021,0182 ,0636,450,0,0,3,4,0,1,0,3,3,2,0,0,8,4,110,5,20,23,76,8
22,Robles                                  ,021,0182 ,0637,330,0,0,2,1,1,0,0,0,0,0,0,0,3,4,90,2,17,9,69,1
22,Robles                                  ,021,0182 ,0639,450,4,0,1,2,0,4,0,1,1,0,1,0,7,2,77,4,22,15,92,5
22,Robles                                  ,021,0182 ,0640,247,0,0,0,0,0,0,0,0,0,1,0,0,11,1,56,0,10,0,45,0
22,Robles                                  ,021,0182 ,0641,248,2,0,1,2,0,6,0,2,1,1,2,0,8,8,41,0,2,7,26,0
22,Río Hondo                               ,022,0183 ,0638,450,0,0,2,1,1,3,0,2,1,1,0,0,38,45,173,3,2,17,14,0
