codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00088,00008,00005,00009,00087
17,001,CAPITAL,03915,079115,0,0,36,10,16,87,48,1
17,001,CAPITAL,03915,079116,0,0,29,14,9,75,62,56
17,001,CAPITAL,03915,079117,0,0,17,15,21,142,62,17
17,001,CAPITAL,03916,079118,0,0,0,7,16,130,31,49
17,001,CAPITAL,03916,079119,0,0,0,12,11,103,1,50
17,001,CAPITAL,03916,079120,0,0,4,11,15,106,37,49
17,001,CAPITAL,03916,079121,0,0,0,16,13,104,42,46
17,001,CAPITAL,03916,079122,0,0,7,9,15,129,34,31
17,001,CAPITAL,03916,079123,0,0,30,18,8,100,54,41
17,001,CAPITAL,03916,079124,0,0,0,18,12,109,25,54
17,001,CAPITAL,03916,079125,0,0,0,17,38,43,72,26
17,001,CAPITAL,03916,079126,0,0,19,10,5,100,29,51
17,001,CAPITAL,03916,079127,0,0,0,21,14,109,42,47
17,001,CAPITAL,03916,079128,0,0,1,10,10,123,38,34
17,001,CAPITAL,03916,079129,0,0,0,11,16,112,43,48
17,001,CAPITAL,03916,079130,0,0,0,8,8,141,32,65
17,001,CAPITAL,03916,079131,0,0,0,0,0,0,0,0
17,001,CAPITAL,03916,079132,0,0,0,14,9,117,45,42
17,001,CAPITAL,03916,079133,0,0,0,9,14,124,37,47
17,001,CAPITAL,03916,079134,0,0,0,10,16,111,31,53
17,001,CAPITAL,03916,079135,0,0,0,6,10,132,27,60
17,001,CAPITAL,03916,079136,0,0,28,13,14,119,33,42
17,001,CAPITAL,03916,079137,0,0,1,7,9,121,49,46
17,001,CAPITAL,03916,079138,0,0,0,11,10,117,28,54
17,001,CAPITAL,03916,079139,0,0,33,7,10,124,41,39
17,001,CAPITAL,03916,079140,0,0,0,8,10,121,56,38
17,001,CAPITAL,03916,079141,0,0,0,8,10,129,42,57
17,001,CAPITAL,03916,079142,0,0,0,14,19,121,25,41
17,001,CAPITAL,03916,079143,0,0,2,4,14,60,33,45
17,001,CAPITAL,03916,079144,0,0,0,4,11,130,35,56
17,001,CAPITAL,03916,079145,0,0,0,0,5,69,39,52
17,001,CAPITAL,03916,079146,0,0,0,8,17,112,44,44
17,001,CAPITAL,03917,079147,0,0,0,12,19,102,36,41
17,001,CAPITAL,03917,079148,0,0,1,6,10,84,59,39
17,001,CAPITAL,03917,079149,0,0,0,13,14,84,34,32
17,001,CAPITAL,03917,079150,0,0,0,10,14,103,4,45
17,001,CAPITAL,03917,079151,0,0,2,11,15,111,36,40
17,001,CAPITAL,03917,079152,0,0,0,7,15,100,37,31
17,001,CAPITAL,03917,079153,0,0,2,7,7,104,33,45
17,001,CAPITAL,03917,079154,0,0,3,7,11,96,40,39
17,001,CAPITAL,03917,079155,0,0,0,0,11,94,4,58
17,001,CAPITAL,03917,079156,0,0,2,9,10,107,58,52
17,001,CAPITAL,03917,079157,0,0,0,7,7,94,52,40
17,001,CAPITAL,03917,079158,0,0,6,14,13,88,34,52
17,001,CAPITAL,03917,079159,0,0,0,16,9,107,52,51
17,001,CAPITAL,03917,079160,0,0,0,1,16,102,55,44
17,001,CAPITAL,03917,079161,0,0,0,11,11,103,39,41
17,001,CAPITAL,03917,079162,0,0,4,9,5,97,52,40
17,001,CAPITAL,03917,079163,0,0,0,11,0,129,66,27
17,001,CAPITAL,03917,079164,0,0,0,10,15,114,40,43
17,001,CAPITAL,03917,079165,0,0,0,0,0,0,0,0
