codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00062,00008,00005,00065,00063,00009,00002,00051,00064,00004
04,001,CAPITAL,01485,047983,0,0,2,10,15,16,45,2,33,118,1,2,0,6
04,001,CAPITAL,01485,047984,0,0,4,12,10,17,54,1,34,106,1,2,0,6
04,001,CAPITAL,01485,047985,0,0,5,7,13,7,55,4,50,102,4,3,3,6
04,001,CAPITAL,01485,047986,0,0,10,14,8,6,55,0,53,111,0,1,0,5
04,001,CAPITAL,01485,047987,0,0,0,18,5,11,56,2,39,94,0,2,0,3
04,001,CAPITAL,01485,047988,0,0,5,20,9,10,52,4,49,90,0,1,0,5
04,001,CAPITAL,01485,047989,0,0,0,14,8,8,73,0,52,105,2,0,0,3
04,001,CAPITAL,01485,047990,0,0,3,11,12,14,55,1,48,96,2,3,0,9
04,001,CAPITAL,01485,047991,0,0,11,14,12,17,41,0,40,112,0,0,0,7
04,001,CAPITAL,01485,047992,0,0,6,9,11,19,52,1,39,110,1,1,0,8
04,001,CAPITAL,01485,047993,0,0,25,10,6,11,41,1,44,100,4,1,1,4
04,001,CAPITAL,01485,047994,0,0,7,11,11,12,41,3,49,110,2,1,0,5
04,001,CAPITAL,01485,047995,0,0,15,9,10,8,44,2,47,114,2,0,0,11
04,001,CAPITAL,01485,047996,0,0,3,14,8,12,42,1,52,99,1,1,0,7
04,001,CAPITAL,01485,047997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01485,047998,0,0,13,7,8,12,54,1,48,105,2,3,0,4
04,001,CAPITAL,01485,047999,0,0,10,11,9,12,64,1,46,101,2,1,0,3
04,001,CAPITAL,01485,048000,0,0,3,7,5,13,49,1,43,109,0,2,1,12
04,001,CAPITAL,01485,048001,0,0,10,17,5,21,36,1,48,97,4,0,0,7
04,001,CAPITAL,01485,048002,0,0,2,13,8,12,53,1,49,93,2,0,0,2
04,001,CAPITAL,01485,048003,0,0,3,8,7,13,48,0,35,110,5,0,0,15
04,001,CAPITAL,01485,048004,0,0,0,10,16,7,50,2,49,125,0,0,0,8
04,001,CAPITAL,01485,048005,0,0,2,12,5,8,42,2,55,92,3,2,0,8
04,001,CAPITAL,01485,048006,0,0,8,14,7,16,41,0,41,129,5,0,1,8
04,001,CAPITAL,01485,048007,0,0,11,5,9,15,40,1,44,104,3,1,0,9
04,001,CAPITAL,01486,048008,0,0,12,22,13,12,45,1,43,94,2,0,0,7
04,001,CAPITAL,01486,048009,0,0,11,11,9,6,57,0,49,95,2,4,0,4
04,001,CAPITAL,01486,048010,0,0,8,14,8,8,51,4,47,86,0,1,0,3
04,001,CAPITAL,01486,048011,0,0,21,13,8,12,30,1,42,104,3,0,0,11
04,001,CAPITAL,01486,048012,0,0,7,7,12,8,38,1,65,83,2,1,0,5
04,001,CAPITAL,01486,048013,0,0,25,7,3,5,42,1,47,109,0,1,0,6
04,001,CAPITAL,01486,048014,0,0,10,10,13,8,62,0,54,85,9,3,0,6
04,001,CAPITAL,01486,048015,0,0,15,6,3,7,52,1,47,100,4,2,1,6
04,001,CAPITAL,01486,048016,0,0,22,14,12,12,60,1,44,88,5,1,1,4
04,001,CAPITAL,01486,048017,0,0,18,7,11,10,48,3,53,92,1,0,2,6
04,001,CAPITAL,01486,048018,0,0,13,9,9,10,60,0,40,93,4,1,2,9
04,001,CAPITAL,01486,048019,0,0,1,14,13,13,47,2,59,74,1,0,0,2
04,001,CAPITAL,01486,048020,0,0,10,9,14,8,48,1,51,86,1,4,2,4
04,001,CAPITAL,01486,048021,0,0,12,18,14,8,44,0,38,107,3,1,0,4
04,001,CAPITAL,01486,048022,0,0,12,9,7,10,43,2,43,103,2,1,0,4
04,001,CAPITAL,01486,048023,0,0,17,14,9,11,50,0,54,80,1,1,0,8
04,001,CAPITAL,01486,048024,0,0,10,13,5,8,58,1,57,88,3,1,1,4
04,001,CAPITAL,01486,048025,0,0,15,9,9,11,51,1,43,96,1,3,1,6
04,001,CAPITAL,01486,048026,0,0,20,12,11,12,56,4,40,77,4,0,0,5
04,001,CAPITAL,01486,048027,0,0,15,14,10,12,43,1,73,78,1,1,0,1
04,001,CAPITAL,01486,048028,0,0,15,12,3,5,58,2,52,77,3,1,1,9
04,001,CAPITAL,01486,048029,0,0,18,8,17,13,43,1,49,95,2,3,0,3
04,001,CAPITAL,01486,048030,0,0,18,20,10,6,51,2,54,83,2,1,0,7
04,001,CAPITAL,01486,048031,0,0,9,7,9,16,49,1,63,70,4,2,0,6
04,001,CAPITAL,01486,048032,0,0,15,18,6,8,49,0,43,84,3,2,0,10
04,001,CAPITAL,01486,048033,0,0,11,5,15,7,56,1,42,91,3,3,0,6
04,001,CAPITAL,01486,048034,0,0,7,8,13,10,71,2,49,79,1,1,0,4
04,001,CAPITAL,01486,048035,0,0,2,12,12,5,39,0,48,82,3,2,0,6
04,001,CAPITAL,01486,048036,0,0,7,7,9,14,60,1,50,79,2,3,0,2
04,001,CAPITAL,01486,048037,0,0,4,14,10,7,39,0,59,91,1,1,1,5
04,001,CAPITAL,01486,048038,0,0,16,15,10,8,53,3,50,66,1,3,0,5
04,001,CAPITAL,01486,048039,0,0,6,14,14,11,47,4,52,92,1,0,0,4
04,001,CAPITAL,01486,048040,0,0,7,8,10,9,57,0,47,79,2,0,0,7
04,001,CAPITAL,01487,048041,0,0,0,14,10,7,47,2,58,102,2,0,0,4
04,001,CAPITAL,01487,048042,0,0,0,9,11,18,64,5,70,85,2,0,0,5
04,001,CAPITAL,01487,048043,0,0,5,15,7,11,45,1,54,122,2,0,1,9
04,001,CAPITAL,01487,048044,0,0,20,7,13,10,43,0,39,121,1,0,0,6
04,001,CAPITAL,01487,048045,0,0,2,12,14,14,38,1,45,131,3,1,0,8
04,001,CAPITAL,01487,048046,0,0,18,9,14,14,52,3,41,103,2,2,0,3
04,001,CAPITAL,01487,048047,0,0,2,17,17,7,32,1,75,110,1,0,0,6
04,001,CAPITAL,01487,048048,0,0,0,11,8,9,55,0,82,100,1,2,0,5
04,001,CAPITAL,01487,048049,0,0,0,10,7,11,65,0,49,96,2,3,0,3
04,001,CAPITAL,01487,048050,0,0,6,8,9,8,41,0,39,128,3,1,0,6
04,001,CAPITAL,01487,048051,0,0,12,12,12,9,50,3,40,99,3,1,0,8
04,001,CAPITAL,01487,048052,0,0,10,10,14,0,51,4,39,114,2,0,1,15
04,001,CAPITAL,01487,048053,0,0,2,7,9,12,54,1,45,98,2,0,0,4
04,001,CAPITAL,01487,048054,0,0,11,16,11,8,34,2,62,84,4,3,0,6
04,001,CAPITAL,01487,048055,0,0,7,10,14,9,42,1,56,119,2,2,1,5
04,001,CAPITAL,01487,048056,0,0,12,6,8,8,38,3,51,120,0,0,0,6
04,001,CAPITAL,01487,048057,0,0,23,10,13,14,52,6,38,86,3,0,1,7
04,001,CAPITAL,01487,048058,0,0,17,11,16,15,47,6,48,107,2,2,0,4
04,001,CAPITAL,01487,048059,0,0,11,6,11,7,51,0,43,110,2,2,1,5
04,001,CAPITAL,01487,048060,0,0,17,17,9,4,35,2,47,115,4,2,0,15
04,001,CAPITAL,01487,048061,0,0,12,10,18,10,36,1,58,92,2,0,0,7
04,001,CAPITAL,01487,048062,0,0,20,17,16,9,33,4,47,81,2,2,0,4
04,001,CAPITAL,01487,048063,0,0,13,9,13,12,55,4,43,88,3,3,2,7
04,001,CAPITAL,01487,048064,0,0,0,8,4,9,41,0,40,128,1,2,0,4
04,001,CAPITAL,01487,048065,0,0,6,16,11,12,41,6,41,97,1,3,2,8
04,001,CAPITAL,01487,048066,0,0,18,11,7,11,38,1,44,112,3,3,1,7
04,001,CAPITAL,01487,048067,0,0,9,15,9,0,71,0,43,111,1,0,0,10
04,001,CAPITAL,01487,048068,0,0,11,12,20,10,42,1,45,97,4,1,6,9
04,001,CAPITAL,01487,048069,0,0,15,8,9,15,73,4,39,89,4,2,1,5
04,001,CAPITAL,01487,048070,0,0,16,8,6,14,36,0,53,111,1,3,0,6
04,001,CAPITAL,01487,048071,0,0,11,14,13,5,55,3,39,95,0,0,0,5
04,001,CAPITAL,01487,048072,0,0,10,12,18,9,53,0,45,104,2,1,2,5
04,001,CAPITAL,01487,048073,0,0,10,6,5,5,51,1,67,107,0,0,0,5
04,001,CAPITAL,01487,048074,0,0,3,12,12,13,56,1,50,110,1,0,0,3
04,001,CAPITAL,01488,048075,0,0,1,7,12,7,79,1,47,40,2,0,0,1
04,001,CAPITAL,01488,048076,0,0,1,0,4,9,6,1,58,3,1,0,0,1
04,001,CAPITAL,01488,048077,0,0,3,6,6,8,60,2,62,50,0,0,0,0
04,001,CAPITAL,01488,048078,0,0,8,5,9,5,75,0,57,47,2,2,2,2
04,001,CAPITAL,01488,048079,0,0,0,9,6,6,84,2,84,14,5,3,0,1
04,001,CAPITAL,01488,048080,0,0,0,7,5,6,72,4,65,51,2,1,1,4
04,001,CAPITAL,01488,048081,0,0,0,5,2,9,67,2,53,5,0,0,7,0
04,001,CAPITAL,01488,048082,0,0,5,3,6,4,66,1,75,46,3,0,2,1
04,001,CAPITAL,01489,048083,0,0,11,10,11,5,49,1,47,103,1,2,1,5
04,001,CAPITAL,01489,048084,0,0,12,12,13,16,49,0,46,97,1,2,0,3
04,001,CAPITAL,01489,048085,0,0,9,12,9,10,45,1,36,114,0,1,0,8
04,001,CAPITAL,01489,048086,0,0,14,15,13,5,38,0,49,118,0,0,0,4
04,001,CAPITAL,01489,048087,0,0,12,11,15,10,44,2,46,101,0,0,0,12
04,001,CAPITAL,01489,048088,0,0,5,13,14,4,33,0,38,145,0,1,0,8
04,001,CAPITAL,01489,048089,0,0,12,13,6,15,42,0,44,119,0,2,1,7
04,001,CAPITAL,01489,048090,0,0,3,13,9,7,49,1,46,109,3,1,0,7
04,001,CAPITAL,01489,048091,0,0,10,11,9,16,39,0,51,115,1,3,0,0
04,001,CAPITAL,01489,048092,0,0,4,6,15,7,36,0,50,117,1,0,0,8
04,001,CAPITAL,01489,048093,0,0,6,9,9,7,32,0,36,137,2,2,0,9
04,001,CAPITAL,01489,048094,0,0,18,12,8,13,54,1,42,87,2,0,0,5
04,001,CAPITAL,01489,048095,0,0,13,13,8,6,58,0,52,91,3,0,2,5
04,001,CAPITAL,01489,048096,0,0,6,14,10,12,49,0,34,111,1,0,1,10
04,001,CAPITAL,01489,048097,0,0,16,12,12,6,48,0,37,107,1,0,0,5
04,001,CAPITAL,01489,048098,0,0,5,18,11,18,44,1,42,102,3,0,0,7
04,001,CAPITAL,01489,048099,0,0,0,12,5,2,44,0,38,150,0,0,0,0
04,001,CAPITAL,01489,048100,0,0,7,11,4,8,39,0,44,109,4,1,0,11
04,001,CAPITAL,01489,048101,0,0,20,9,8,6,37,2,37,118,1,0,0,0
04,001,CAPITAL,01489,048102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01489,048103,0,0,15,9,2,13,46,2,48,100,3,0,0,8
04,001,CAPITAL,01489,048104,0,0,13,13,8,17,47,1,42,104,2,1,2,5
04,001,CAPITAL,01489,048105,0,0,11,11,10,7,44,1,45,97,2,1,0,9
04,001,CAPITAL,01489,048106,0,0,8,13,3,4,51,3,45,91,5,2,1,7
04,001,CAPITAL,01489,048107,0,0,13,5,9,5,31,1,41,146,2,0,0,9
04,001,CAPITAL,01489,048108,0,0,18,16,18,13,41,1,54,83,0,2,0,3
04,001,CAPITAL,01489,048109,0,0,10,6,6,13,45,3,6,98,6,1,0,12
04,001,CAPITAL,01489,048110,0,0,10,23,8,5,47,0,35,109,0,2,1,13
04,001,CAPITAL,01489,048111,0,0,16,14,7,8,36,0,53,104,0,0,0,7
04,001,CAPITAL,01489,048112,0,0,24,14,10,11,50,1,31,107,1,1,2,5
04,001,CAPITAL,01489,048113,0,0,3,10,10,13,48,2,37,132,3,2,0,8
04,001,CAPITAL,01489,048114,0,0,12,12,7,10,33,0,44,130,1,3,1,4
04,001,CAPITAL,01489,048115,0,0,10,14,11,6,50,0,44,99,5,3,0,5
04,001,CAPITAL,01489,048116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01489,048117,0,0,2,10,17,11,36,1,50,109,0,2,0,7
04,001,CAPITAL,01489,048118,0,0,10,13,9,11,26,2,38,124,3,3,0,5
04,001,CAPITAL,01489,048119,0,0,0,18,11,8,49,1,35,102,2,0,0,8
04,001,CAPITAL,01489,048120,0,0,30,20,20,0,67,1,60,78,2,0,0,1
04,001,CAPITAL,01489,048121,0,0,7,4,14,3,37,1,49,107,0,0,0,11
04,001,CAPITAL,01489,048122,0,0,0,16,18,13,57,0,57,84,4,0,0,5
04,001,CAPITAL,01489,048123,0,0,1,8,5,11,45,1,35,121,0,0,1,8
04,001,CAPITAL,01489,048124,0,0,3,11,10,15,43,4,35,126,0,1,0,6
04,001,CAPITAL,01489,048125,0,0,16,16,14,11,42,0,30,116,3,3,1,4
04,001,CAPITAL,01489,048126,0,0,19,13,10,10,40,2,46,110,2,2,1,5
04,001,CAPITAL,01489,048127,0,0,14,13,10,10,46,2,20,112,3,2,0,12
04,001,CAPITAL,01489,048128,0,0,12,20,14,11,42,1,43,109,1,3,0,9
04,001,CAPITAL,01489,048129,0,0,12,14,8,8,35,1,53,118,3,1,0,2
04,001,CAPITAL,01489,048130,0,0,2,11,10,9,42,0,49,104,1,0,1,9
04,001,CAPITAL,01489,048131,0,0,12,7,6,11,38,1,48,115,0,1,0,11
04,001,CAPITAL,01490,048132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01491,048133,0,0,8,12,9,12,50,1,42,85,2,0,0,7
04,001,CAPITAL,01491,048134,0,0,27,0,10,9,36,3,46,87,3,1,1,7
04,001,CAPITAL,01491,048135,0,0,20,6,2,17,40,0,33,97,1,1,1,7
04,001,CAPITAL,01491,048136,0,0,7,11,10,11,53,1,31,78,7,0,0,5
04,001,CAPITAL,01491,048137,0,0,5,21,8,9,46,0,40,90,3,1,0,5
04,001,CAPITAL,01491,048138,0,0,2,12,7,10,46,1,41,82,3,1,1,8
04,001,CAPITAL,01491,048139,0,0,4,12,4,6,41,1,35,90,0,2,1,4
04,001,CAPITAL,01491,048140,0,0,1,11,6,6,46,2,48,93,0,1,0,4
04,001,CAPITAL,01491,048141,0,0,16,11,12,7,56,1,28,91,1,1,0,4
04,001,CAPITAL,01491,048142,0,0,12,9,8,13,53,3,25,98,2,2,0,9
04,001,CAPITAL,01491,048143,0,0,8,14,10,15,57,1,44,88,1,0,0,5
04,001,CAPITAL,01491,048144,0,0,9,13,6,10,48,0,57,84,0,0,1,3
04,001,CAPITAL,01491,048145,0,0,6,19,5,13,45,1,38,94,1,0,0,6
04,001,CAPITAL,01491,048146,0,0,12,14,2,14,48,0,39,103,3,1,0,4
04,001,CAPITAL,01491,048147,0,0,3,7,5,0,55,6,41,105,4,0,1,18
04,001,CAPITAL,01491,048148,0,0,12,10,5,6,35,0,50,89,2,2,0,12
04,001,CAPITAL,01491,048149,0,0,3,12,7,9,48,0,37,105,3,0,0,4
04,001,CAPITAL,01491,048150,0,0,0,11,6,7,39,0,58,92,1,0,0,4
04,001,CAPITAL,01491,048151,0,0,0,13,9,6,51,1,51,89,2,0,0,11
04,001,CAPITAL,01491,048152,0,0,15,10,15,7,42,0,41,88,5,0,0,6
04,001,CAPITAL,01491,048153,0,0,10,15,9,11,40,0,40,79,2,3,1,4
04,001,CAPITAL,01491,048154,0,0,13,8,8,9,55,2,40,77,1,1,0,10
04,001,CAPITAL,01491,048155,0,0,12,7,14,7,36,0,34,121,0,2,1,0
04,001,CAPITAL,01491,048156,0,0,7,13,5,7,50,6,29,94,1,3,0,3
04,001,CAPITAL,01491,048157,0,0,9,16,10,11,58,0,45,72,2,1,0,4
04,001,CAPITAL,01491,048158,0,0,4,7,10,12,41,2,41,114,1,1,0,3
04,001,CAPITAL,01491,048159,0,0,11,11,8,7,33,1,48,101,2,1,0,9
04,001,CAPITAL,01491,048160,0,0,4,9,8,14,44,0,53,97,2,1,0,1
04,001,CAPITAL,01491,048161,0,0,30,5,9,14,54,1,33,94,3,2,0,4
04,001,CAPITAL,01491,048162,0,0,5,10,15,4,41,1,44,114,2,1,0,4
04,001,CAPITAL,01491,048163,0,0,18,12,12,7,51,0,30,104,1,0,0,4
04,001,CAPITAL,01491,048164,0,0,11,11,5,14,36,2,47,112,3,0,1,6
04,001,CAPITAL,01491,048165,0,0,16,8,18,7,40,0,32,102,0,0,1,9
04,001,CAPITAL,01491,048166,0,0,18,13,3,12,59,4,48,89,3,2,0,7
04,001,CAPITAL,01491,048167,0,0,13,11,8,15,44,1,36,77,2,3,2,7
04,001,CAPITAL,01491,048168,0,0,8,16,4,15,51,1,37,89,1,0,0,3
04,001,CAPITAL,01491,048169,0,0,8,7,8,9,37,0,46,90,1,1,0,7
04,001,CAPITAL,01491,048170,0,0,12,13,8,11,59,0,45,90,2,2,0,3
04,001,CAPITAL,01491,048171,0,0,16,2,8,5,44,1,44,99,0,0,1,8
04,001,CAPITAL,01491,048172,0,0,12,13,11,10,35,3,39,107,2,1,0,5
04,001,CAPITAL,01492,048173,0,0,14,6,9,13,42,2,50,85,3,2,0,3
04,001,CAPITAL,01492,048174,0,0,1,13,10,17,54,2,39,61,2,2,1,1
04,001,CAPITAL,01492,048175,0,0,11,9,9,8,55,2,45,88,1,3,0,1
04,001,CAPITAL,01492,048176,0,0,0,11,11,12,42,12,36,68,1,2,2,10
04,001,CAPITAL,01492,048177,0,0,0,10,17,5,60,0,38,81,3,0,0,0
04,001,CAPITAL,01492,048178,0,0,0,7,12,17,58,1,42,66,0,1,0,5
04,001,CAPITAL,01492,048179,0,0,2,13,13,14,40,3,43,76,2,1,0,1
04,001,CAPITAL,01492,048180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01492,048181,0,0,10,6,8,11,54,0,47,59,1,0,2,7
04,001,CAPITAL,01493,048182,0,0,12,12,16,1,45,0,33,100,0,1,1,3
04,001,CAPITAL,01493,048183,0,0,16,30,7,7,51,1,49,64,0,0,0,4
04,001,CAPITAL,01493,048184,0,0,13,12,25,7,48,1,33,86,0,1,0,5
04,001,CAPITAL,01493,048185,0,0,15,11,7,10,42,2,32,98,2,2,1,4
04,001,CAPITAL,01494,048186,0,0,9,16,7,12,40,0,39,93,2,2,1,8
04,001,CAPITAL,01494,048187,0,0,8,14,11,9,43,1,50,129,0,0,0,9
04,001,CAPITAL,01494,048188,0,0,9,12,13,5,34,0,49,116,2,1,0,11
04,001,CAPITAL,01494,048189,0,0,9,14,8,11,43,2,48,129,0,0,0,15
04,001,CAPITAL,01494,048190,0,0,16,11,4,7,50,0,54,103,4,1,0,8
04,001,CAPITAL,01494,048191,0,0,13,15,5,9,51,1,49,109,3,0,1,6
04,001,CAPITAL,01494,048192,0,0,6,12,6,6,45,0,53,98,3,4,0,8
04,001,CAPITAL,01494,048193,0,0,23,14,17,7,42,0,52,105,1,0,0,2
04,001,CAPITAL,01494,048194,0,0,10,11,13,11,34,0,57,126,1,2,0,2
04,001,CAPITAL,01494,048195,0,0,10,18,10,12,63,2,48,106,1,1,0,3
04,001,CAPITAL,01494,048196,0,0,5,15,10,7,47,0,40,100,1,1,0,8
04,001,CAPITAL,01494,048197,0,0,9,13,21,11,47,0,46,95,1,1,0,10
04,001,CAPITAL,01494,048198,0,0,9,18,9,14,42,1,55,95,2,0,0,7
04,001,CAPITAL,01494,048199,0,0,2,19,10,10,37,2,48,127,1,1,0,7
04,001,CAPITAL,01494,048200,0,0,10,8,13,14,44,0,51,114,2,3,0,1
04,001,CAPITAL,01494,048201,0,0,14,12,7,8,42,1,41,111,3,1,0,7
04,001,CAPITAL,01494,048202,0,0,15,16,13,9,42,0,44,95,4,1,0,3
04,001,CAPITAL,01494,048203,0,0,16,20,5,11,49,4,49,107,1,1,0,5
04,001,CAPITAL,01494,048204,0,0,11,13,12,9,39,0,59,111,3,0,0,0
04,001,CAPITAL,01494,048205,0,0,11,8,6,19,38,3,48,119,2,1,0,1
04,001,CAPITAL,01494,048206,0,0,1,16,14,3,48,10,67,99,3,0,0,0
04,001,CAPITAL,01494,048207,0,0,7,13,8,10,38,1,59,105,1,2,0,7
04,001,CAPITAL,01494,048208,0,0,11,22,8,9,46,2,48,101,1,1,0,6
04,001,CAPITAL,01495,048209,0,0,13,20,10,4,57,8,53,62,3,2,1,5
04,001,CAPITAL,01495,048210,0,0,15,9,16,11,47,0,47,97,2,3,0,4
04,001,CAPITAL,01495,048211,0,0,19,16,6,9,53,2,44,81,1,2,0,6
04,001,CAPITAL,01495,048212,0,0,2,12,9,15,45,1,54,78,1,1,0,5
04,001,CAPITAL,01495,048213,0,0,3,11,6,15,39,0,44,89,4,2,1,8
04,001,CAPITAL,01495,048214,0,0,4,12,6,8,57,2,58,86,0,2,0,3
04,001,CAPITAL,01495,048215,0,0,12,13,9,7,32,2,43,128,0,1,0,7
04,001,CAPITAL,01495,048216,0,0,2,18,4,8,38,0,51,101,2,1,0,2
04,001,CAPITAL,01495,048217,0,0,21,12,12,5,40,1,71,69,2,1,1,3
04,001,CAPITAL,01495,048218,0,0,2,19,9,10,54,0,62,89,3,0,1,4
04,001,CAPITAL,01495,048219,0,0,2,4,20,4,39,1,55,94,2,2,0,3
04,001,CAPITAL,01495,048220,0,0,29,10,6,3,42,4,59,110,0,1,0,2
04,001,CAPITAL,01495,048221,0,0,3,7,5,9,43,2,47,105,0,1,0,1
04,001,CAPITAL,01495,048222,0,0,0,0,6,1,0,1,56,7,0,1,2,1
04,001,CAPITAL,01495,048223,0,0,18,9,7,6,38,1,60,80,4,0,0,2
04,001,CAPITAL,01495,048224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04,001,CAPITAL,01495,048225,0,0,22,15,5,7,43,1,41,98,4,1,2,4
04,001,CAPITAL,01495,048226,0,0,0,10,8,7,55,0,41,89,1,2,1,6
04,001,CAPITAL,01495,048227,0,0,13,11,9,13,48,4,58,90,4,1,0,0
04,001,CAPITAL,01495,048228,0,0,11,18,15,7,49,0,40,95,1,1,0,8
04,001,CAPITAL,01495,048229,0,0,11,8,7,10,42,0,45,109,3,1,0,1
04,001,CAPITAL,01495,048230,0,0,39,10,9,11,29,0,60,99,1,3,0,5
04,001,CAPITAL,01495,048231,0,0,18,16,6,7,67,0,44,91,0,1,0,1
04,001,CAPITAL,01495,048232,0,0,3,14,13,18,45,1,43,80,18,1,0,5
04,001,CAPITAL,01495,048233,0,0,4,9,5,11,61,1,42,88,3,3,2,1
04,001,CAPITAL,01495,048234,0,0,11,16,5,5,55,2,49,93,3,4,0,3
04,001,CAPITAL,01495,048235,0,0,15,8,15,8,45,1,48,94,1,0,0,5
04,001,CAPITAL,01495,048236,0,0,17,11,7,3,46,0,62,78,0,0,4,5
04,001,CAPITAL,01495,048237,0,0,5,18,11,7,45,1,47,93,1,1,0,1
04,001,CAPITAL,01495,048238,0,0,10,12,13,4,68,1,36,75,3,1,0,2
04,001,CAPITAL,01495,048239,0,0,0,8,13,4,46,0,62,75,3,2,1,8
04,001,CAPITAL,01495,048240,0,0,5,4,6,0,39,0,42,117,6,0,0,10
04,001,CAPITAL,01495,048241,0,0,0,10,13,3,56,2,54,84,2,0,0,2
04,001,CAPITAL,01495,048242,0,0,18,17,7,11,39,2,53,67,3,0,0,5
04,001,CAPITAL,01495,048243,0,0,4,13,12,9,50,2,46,82,4,2,3,8
04,001,CAPITAL,01495,048244,0,0,13,12,12,7,42,1,53,107,1,0,0,6
04,001,CAPITAL,01495,048245,0,0,22,9,8,7,61,1,38,79,2,3,1,5
04,001,CAPITAL,01495,048246,0,0,4,12,5,13,56,2,51,75,1,2,0,1
04,001,CAPITAL,01495,048247,0,0,14,10,10,5,43,5,43,115,1,3,0,5
04,001,CAPITAL,01495,048248,0,0,16,14,9,4,51,1,53,96,1,1,0,2
04,001,CAPITAL,01495,048249,0,0,16,7,16,9,37,2,58,77,1,3,1,7
04,001,CAPITAL,01495,048250,0,0,8,12,5,10,59,2,48,98,2,1,1,4
04,001,CAPITAL,01495,048251,0,0,0,15,5,14,78,1,49,84,8,1,2,5
04,001,CAPITAL,01495,048252,0,0,6,10,7,7,53,2,49,89,0,1,1,4
04,001,CAPITAL,01495,048253,0,0,20,12,16,6,54,1,47,79,3,0,0,4
04,001,CAPITAL,01495,048254,0,0,24,8,10,9,63,2,53,91,2,0,0,2
04,001,CAPITAL,01495,048255,0,0,25,13,8,6,54,1,51,96,3,2,3,4
04,001,CAPITAL,01495,048256,0,0,21,12,6,9,49,1,58,88,1,1,2,8
04,001,CAPITAL,01495,048257,0,0,15,7,9,7,56,2,41,25,3,0,0,1
04,001,CAPITAL,01495,048258,0,0,11,17,4,7,49,1,56,84,6,2,1,6
04,001,CAPITAL,01495,048259,0,0,0,8,1,6,40,1,63,83,3,0,2,0
04,001,CAPITAL,01495,048260,0,0,22,11,17,10,43,3,45,99,5,2,0,0
04,001,CAPITAL,01495,048261,0,0,2,10,10,10,40,0,46,102,1,1,0,11
04,001,CAPITAL,01495,048262,0,0,8,11,19,3,46,1,59,73,5,0,1,2
04,001,CAPITAL,01495,048263,0,0,3,11,1,10,60,0,57,71,1,0,0,8
04,001,CAPITAL,01495,048264,0,0,3,8,3,15,55,0,52,93,3,0,0,6
04,001,CAPITAL,01496,048265,0,0,25,14,22,8,53,0,29,80,1,4,0,4
04,001,CAPITAL,01496,048266,0,0,15,9,9,10,48,1,63,92,1,4,0,1
04,001,CAPITAL,01496,048267,0,0,9,12,6,5,57,1,57,89,3,0,0,5
04,001,CAPITAL,01496,048268,0,0,1,10,12,6,55,9,0,98,0,0,0,0
04,001,CAPITAL,01496,048269,0,0,0,8,15,5,68,1,48,103,2,1,0,4
04,001,CAPITAL,01496,048270,0,0,12,8,4,0,48,1,45,107,3,1,1,8
04,001,CAPITAL,01496,048271,0,0,9,11,11,7,35,0,40,121,3,0,0,7
04,001,CAPITAL,01496,048272,0,0,0,17,13,8,45,2,53,95,1,1,0,4
04,001,CAPITAL,01496,048273,0,0,34,8,0,10,33,0,65,103,1,0,5,0
04,001,CAPITAL,01496,048274,0,0,13,8,6,11,62,1,60,91,1,1,1,1
04,001,CAPITAL,01496,048275,0,0,21,6,0,9,49,0,43,86,2,2,1,7
04,001,CAPITAL,01496,048276,0,0,30,16,7,11,35,1,38,87,2,0,1,4
04,001,CAPITAL,01496,048277,0,0,17,7,8,10,54,0,50,87,4,2,1,4
04,001,CAPITAL,01496,048278,0,0,16,9,12,14,44,0,49,84,4,1,0,2
04,001,CAPITAL,01496,048279,0,0,20,15,8,13,35,1,31,92,1,4,0,10
04,001,CAPITAL,01496,048280,0,0,17,12,9,13,43,1,68,86,2,0,1,5
04,001,CAPITAL,01496,048281,0,0,8,14,10,7,45,0,47,94,0,1,1,4
04,001,CAPITAL,01496,048282,0,0,1,11,9,8,58,1,46,81,1,0,0,5
04,001,CAPITAL,01496,048283,0,0,2,20,10,8,30,1,52,106,3,2,1,3
04,001,CAPITAL,01496,048284,0,0,16,12,18,0,59,0,56,81,0,0,0,5
04,001,CAPITAL,01496,048285,0,0,11,12,11,6,37,2,43,91,1,3,1,4
04,001,CAPITAL,01496,048286,0,0,0,9,15,4,43,5,41,81,1,1,0,0
04,001,CAPITAL,01496,048287,0,0,11,13,8,13,50,0,56,86,5,1,0,7
04,001,CAPITAL,01496,048288,0,0,18,6,11,7,50,1,54,92,1,1,1,1
04,001,CAPITAL,01496,048289,0,0,14,11,4,12,44,0,52,82,6,0,1,3
04,001,CAPITAL,01496,048290,0,0,2,10,5,10,40,2,46,121,4,1,0,8
04,001,CAPITAL,01496,048291,0,0,25,8,3,12,58,3,45,86,3,2,1,7
