codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00008,00005,00011,00009,00059,00012,00013,00006,00018,00017,00058
02,003,ALMIRANTE BROWN,00182,007721,0,0,24,14,13,172,0,52,0,2,0,2,0,1,0
02,003,ALMIRANTE BROWN,00182,007722,0,0,20,22,10,150,0,73,0,5,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007724,0,0,18,11,16,183,0,47,0,1,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007725,0,0,27,21,7,178,2,48,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007726,0,0,0,17,10,136,1,75,0,1,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007727,0,0,12,21,20,155,0,66,0,1,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007728,0,0,15,30,22,140,1,74,0,8,0,0,2,0,0
02,003,ALMIRANTE BROWN,00182,007729,0,0,13,22,17,153,2,65,0,1,0,0,0,1,1
02,003,ALMIRANTE BROWN,00182,007730,0,0,26,23,8,146,2,64,0,3,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007731,0,0,26,18,10,154,0,56,0,2,0,0,3,0,0
02,003,ALMIRANTE BROWN,00182,007732,0,0,19,20,14,150,0,72,0,2,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007733,0,0,23,14,13,166,0,55,0,2,0,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007734,0,0,31,20,7,152,1,60,0,2,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007735,0,0,14,13,14,181,0,50,0,1,0,0,1,1,1
02,003,ALMIRANTE BROWN,00182,007736,0,0,7,18,15,178,1,54,0,6,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007738,0,0,23,20,12,157,0,57,0,3,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007739,0,0,0,15,9,185,1,47,0,1,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007740,0,0,27,20,6,145,1,59,0,4,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007741,0,0,20,16,15,153,1,73,0,1,0,3,0,0,1
02,003,ALMIRANTE BROWN,00182,007742,0,0,10,24,12,0,1,59,0,3,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007743,0,0,10,18,16,163,0,77,0,2,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007744,0,0,14,17,10,148,0,67,0,2,0,2,0,0,1
02,003,ALMIRANTE BROWN,00182,007745,0,0,18,21,21,151,1,52,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007746,0,0,26,20,14,165,2,58,0,2,0,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007747,0,0,26,15,13,165,0,75,0,2,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007748,0,0,37,26,12,147,1,62,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007749,0,0,29,19,18,161,0,51,0,2,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007750,0,0,17,21,7,149,1,80,0,5,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007751,0,0,20,22,13,164,0,51,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007752,0,0,27,16,13,161,0,66,0,2,0,0,2,0,0
02,003,ALMIRANTE BROWN,00182,007753,0,0,17,19,13,171,1,54,0,2,0,1,0,2,0
02,003,ALMIRANTE BROWN,00182,007754,0,0,29,16,5,178,1,59,0,3,1,3,1,0,0
02,003,ALMIRANTE BROWN,00182,007755,0,0,20,24,7,191,1,54,0,2,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007756,0,0,31,11,15,179,0,57,0,0,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007757,0,0,14,16,14,179,0,59,0,7,0,0,1,0,1
02,003,ALMIRANTE BROWN,00182,007758,0,0,4,16,14,192,0,59,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007759,0,0,17,26,16,164,2,59,0,5,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007761,0,0,16,18,26,156,1,53,0,2,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007762,0,0,17,20,13,151,0,68,0,4,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007763,0,0,24,26,17,152,0,68,0,2,1,2,1,0,0
02,003,ALMIRANTE BROWN,00182,007764,0,0,14,27,14,142,0,69,0,1,2,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007765,0,0,17,12,14,180,0,46,0,2,1,1,2,0,0
02,003,ALMIRANTE BROWN,00182,007766,0,0,17,24,14,171,1,44,0,3,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007767,0,0,26,18,13,156,0,58,0,2,1,0,1,0,0
02,003,ALMIRANTE BROWN,00182,007768,0,0,15,23,17,159,2,60,0,1,0,0,1,0,0
02,003,ALMIRANTE BROWN,00182,007769,0,0,52,0,12,148,2,65,0,5,0,1,1,0,0
02,003,ALMIRANTE BROWN,00182,007770,0,0,24,17,12,161,0,59,0,3,0,2,0,0,1
02,003,ALMIRANTE BROWN,00182,007771,0,0,16,21,12,163,2,57,0,2,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007772,0,0,2,4,42,196,0,55,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007773,0,0,48,21,8,169,1,36,0,4,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007774,0,0,31,11,7,181,2,41,0,3,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007775,0,0,28,23,8,164,1,56,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007776,0,0,21,21,6,157,1,59,0,2,1,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007777,0,0,20,18,10,155,1,59,0,3,1,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007778,0,0,21,31,12,152,0,55,0,4,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007779,0,0,22,21,9,166,1,58,0,0,0,0,2,1,0
02,003,ALMIRANTE BROWN,00182,007780,0,0,17,23,15,151,0,74,0,6,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007781,0,0,20,16,21,164,1,62,0,7,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007782,0,0,22,16,16,150,1,57,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007783,0,0,24,22,16,178,0,44,0,0,0,3,0,0,0
02,003,ALMIRANTE BROWN,00182,007784,0,0,16,27,20,166,0,56,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007785,0,0,18,22,18,138,1,58,0,6,0,1,2,0,0
02,003,ALMIRANTE BROWN,00182,007786,0,0,27,23,7,176,2,53,0,4,1,1,1,0,0
02,003,ALMIRANTE BROWN,00182,007787,0,0,16,30,11,156,0,61,0,3,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007788,0,0,24,21,18,151,0,57,0,2,3,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007789,0,0,14,12,9,190,1,57,0,4,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007790,0,0,12,18,18,158,1,74,0,4,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007791,0,0,23,26,15,146,1,84,0,2,0,0,1,0,1
02,003,ALMIRANTE BROWN,00182,007792,0,0,28,21,15,138,0,76,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007793,0,0,29,11,10,159,0,61,0,4,0,2,2,0,1
02,003,ALMIRANTE BROWN,00182,007794,0,0,24,21,12,159,1,59,0,5,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007795,0,0,23,20,8,156,3,64,0,0,0,0,1,0,0
02,003,ALMIRANTE BROWN,00182,007796,0,0,21,19,16,135,1,64,0,1,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007797,0,0,21,30,12,137,1,72,0,6,1,1,0,1,1
02,003,ALMIRANTE BROWN,00182,007798,0,0,23,31,11,178,0,39,0,1,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007799,0,0,15,15,18,175,0,54,0,2,0,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007800,0,0,22,12,21,171,0,49,0,3,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007801,0,0,18,21,18,173,0,40,0,3,3,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007802,0,0,29,17,14,165,0,53,0,4,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007803,0,0,27,15,13,170,0,50,0,2,1,0,0,1,1
02,003,ALMIRANTE BROWN,00182,007804,0,0,26,21,11,156,3,54,0,1,0,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007805,0,0,30,18,11,152,1,63,0,3,1,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007806,0,0,26,13,12,141,0,68,0,4,1,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007807,0,0,33,13,21,148,0,57,0,1,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007808,0,0,11,21,10,145,1,85,0,2,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007809,0,0,20,30,13,153,2,55,0,1,0,0,0,1,1
02,003,ALMIRANTE BROWN,00182,007810,0,0,26,18,13,162,0,61,0,2,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007811,0,0,26,14,10,147,0,75,0,2,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007812,0,0,29,14,15,155,0,61,0,4,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007813,0,0,0,22,19,142,0,56,0,1,0,0,60,0,1
02,003,ALMIRANTE BROWN,00182,007814,0,0,29,22,14,157,0,45,0,3,1,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007815,0,0,23,12,16,192,1,41,0,0,1,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007816,0,0,20,22,13,148,0,57,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007817,0,0,17,36,20,125,1,76,0,2,1,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007818,0,0,29,13,0,157,0,0,0,8,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007819,0,0,31,13,17,183,1,52,0,2,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007820,0,0,26,16,11,138,1,70,0,4,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007821,0,0,22,25,17,155,1,69,0,1,2,3,0,0,0
02,003,ALMIRANTE BROWN,00182,007822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007823,0,0,21,24,18,151,0,59,0,3,0,3,0,1,2
02,003,ALMIRANTE BROWN,00182,007824,0,0,24,15,8,202,0,42,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007825,0,0,17,11,9,189,2,55,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007826,0,0,37,15,15,147,1,56,0,3,2,5,2,0,0
02,003,ALMIRANTE BROWN,00182,007827,0,0,3,0,16,146,1,52,0,3,1,5,0,1,0
02,003,ALMIRANTE BROWN,00182,007828,0,0,16,18,9,146,2,73,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007829,0,0,14,25,12,175,2,54,0,4,1,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007830,0,0,24,10,12,159,0,64,0,2,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007831,0,0,19,23,15,150,0,70,0,5,1,0,0,1,1
02,003,ALMIRANTE BROWN,00182,007832,0,0,23,18,13,143,0,73,0,4,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007833,0,0,19,25,12,166,1,64,0,2,1,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007834,0,0,0,22,14,168,0,0,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007835,0,0,24,12,12,151,1,68,0,1,1,2,0,1,0
02,003,ALMIRANTE BROWN,00182,007836,0,0,15,17,14,132,1,72,0,4,2,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007837,0,0,26,10,16,156,1,52,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007838,0,0,22,15,12,158,2,64,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007839,0,0,21,18,13,151,1,72,0,4,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007840,0,0,27,15,13,148,0,70,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007841,0,0,33,13,12,159,1,48,0,7,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007842,0,0,12,15,14,155,2,64,0,6,0,0,1,0,1
02,003,ALMIRANTE BROWN,00182,007843,0,0,8,25,18,152,0,68,0,0,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007844,0,0,20,28,17,132,0,66,0,2,1,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007845,0,0,15,11,12,181,2,50,0,4,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007846,0,0,25,18,13,173,0,50,0,4,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007847,0,0,16,20,11,183,1,45,0,2,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007849,0,0,26,18,17,157,1,57,0,2,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007850,0,0,25,20,16,167,0,62,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007851,0,0,16,21,13,158,1,62,0,3,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007852,0,0,13,19,11,151,0,72,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007853,0,0,22,22,17,159,1,51,0,3,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007854,0,0,14,14,9,191,0,39,0,0,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007855,0,0,33,23,6,173,0,55,0,1,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007856,0,0,28,14,20,162,1,50,0,5,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007857,0,0,16,22,8,143,1,84,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007858,0,0,28,22,4,155,0,68,0,6,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007859,0,0,25,17,6,168,0,52,0,4,1,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007860,0,0,25,15,19,156,0,59,0,3,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007861,0,0,30,18,8,157,0,57,0,5,0,1,3,0,0
02,003,ALMIRANTE BROWN,00182,007862,0,0,15,26,12,187,0,37,0,1,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007863,0,0,14,21,16,186,0,46,0,2,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007864,0,0,19,11,15,157,2,61,0,3,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007865,0,0,21,18,13,150,0,59,0,4,0,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007866,0,0,20,19,9,164,2,64,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007867,0,0,20,12,13,158,0,61,0,6,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007868,0,0,27,16,12,175,0,46,0,2,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007869,0,0,15,0,14,176,1,51,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007870,0,0,33,13,8,154,0,57,0,3,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007871,0,0,23,13,18,152,1,60,0,1,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007872,0,0,17,20,16,170,0,63,0,2,0,3,0,0,0
02,003,ALMIRANTE BROWN,00182,007873,0,0,13,16,15,160,0,58,0,2,1,6,0,0,0
02,003,ALMIRANTE BROWN,00182,007874,0,0,22,16,16,171,1,55,0,3,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007876,0,0,15,16,12,159,0,50,0,0,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007877,0,0,28,18,8,154,1,51,0,0,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007878,0,0,33,11,5,185,0,55,0,1,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007879,0,0,29,19,18,137,1,57,0,3,1,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007880,0,0,22,16,17,151,1,62,0,2,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007881,0,0,19,28,9,161,1,60,0,1,0,0,1,0,0
02,003,ALMIRANTE BROWN,00182,007882,0,0,26,16,12,148,1,81,0,2,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007883,0,0,25,17,15,160,0,55,0,5,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007884,0,0,18,16,15,16,0,59,0,1,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007885,0,0,25,19,10,168,1,58,0,0,1,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007886,0,0,20,28,13,142,0,64,0,5,1,0,2,0,0
02,003,ALMIRANTE BROWN,00182,007887,0,0,24,26,12,161,1,42,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007888,0,0,34,0,15,165,2,61,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007889,0,0,28,11,7,170,2,49,0,3,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007890,0,0,16,25,15,135,1,59,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007891,0,0,16,18,9,179,1,53,0,4,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007892,0,0,25,17,13,142,0,58,0,5,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007893,0,0,0,24,12,154,1,48,0,2,1,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007894,0,0,15,14,14,169,1,56,1,0,1,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007895,0,0,27,20,6,170,0,50,0,5,7,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007896,0,0,19,17,10,170,1,50,0,2,1,1,1,1,0
02,003,ALMIRANTE BROWN,00182,007897,0,0,34,14,14,154,1,54,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007898,0,0,23,16,19,148,2,55,0,2,1,1,1,1,0
02,003,ALMIRANTE BROWN,00182,007899,0,0,19,13,13,171,0,56,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007900,0,0,19,23,13,171,0,51,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007901,0,0,20,16,15,155,1,55,0,6,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007902,0,0,23,13,12,176,0,59,0,0,0,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007903,0,0,22,12,7,194,0,44,0,1,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007904,0,0,15,12,11,157,2,68,0,1,1,0,1,0,1
02,003,ALMIRANTE BROWN,00182,007905,0,0,11,16,11,170,2,58,0,3,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007906,0,0,25,10,11,174,2,49,0,1,0,0,1,1,0
02,003,ALMIRANTE BROWN,00182,007907,0,0,30,17,11,165,0,52,0,1,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007909,0,0,26,11,19,168,2,47,0,4,2,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007910,0,0,20,22,13,159,0,65,0,2,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007911,0,0,28,19,11,177,3,41,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007912,0,0,28,12,17,173,0,50,0,1,1,0,1,0,0
02,003,ALMIRANTE BROWN,00182,007913,0,0,27,22,10,151,0,52,0,5,1,0,0,3,1
02,003,ALMIRANTE BROWN,00182,007914,0,0,7,26,12,164,1,59,0,4,0,2,0,1,0
02,003,ALMIRANTE BROWN,00182,007915,0,0,22,18,20,144,2,69,0,3,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007916,0,0,25,28,13,127,1,79,0,8,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007918,0,0,29,18,8,162,2,55,0,1,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007919,0,0,23,27,10,166,0,54,0,2,0,3,0,0,0
02,003,ALMIRANTE BROWN,00182,007920,0,0,1,14,16,157,3,65,0,1,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007921,0,0,30,27,12,145,0,82,0,0,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007922,0,0,30,19,14,144,1,55,0,1,0,1,0,2,1
02,003,ALMIRANTE BROWN,00182,007923,0,0,32,13,10,171,0,47,0,3,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007924,0,0,12,15,14,161,1,68,0,3,0,3,0,0,1
02,003,ALMIRANTE BROWN,00182,007925,0,0,16,18,14,126,4,73,0,2,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007926,0,0,19,13,10,175,1,53,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007927,0,0,28,16,16,157,0,59,0,1,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007928,0,0,22,11,7,168,0,65,0,6,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007929,0,0,16,13,19,160,0,59,0,2,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007930,0,0,25,19,8,164,0,51,0,6,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007931,0,0,32,13,7,163,0,45,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007932,0,0,18,16,9,154,1,58,0,1,0,0,0,0,1
02,003,ALMIRANTE BROWN,00182,007933,0,0,10,23,4,169,2,56,0,3,1,0,0,1,0
02,003,ALMIRANTE BROWN,00182,007934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007935,0,0,24,15,10,168,0,53,0,5,1,1,1,1,0
02,003,ALMIRANTE BROWN,00182,007936,0,0,19,16,8,158,2,59,0,3,0,1,0,0,1
02,003,ALMIRANTE BROWN,00182,007937,0,0,23,24,14,170,2,45,0,1,2,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007938,0,0,20,20,12,178,0,53,0,8,0,0,2,1,1
02,003,ALMIRANTE BROWN,00182,007939,0,0,23,22,11,172,5,47,0,4,0,1,0,1,0
02,003,ALMIRANTE BROWN,00182,007940,0,0,10,15,9,174,0,58,0,2,0,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007941,0,0,23,17,8,191,1,46,0,3,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007942,0,0,31,19,13,159,1,62,0,4,1,2,0,0,0
02,003,ALMIRANTE BROWN,00182,007943,0,0,18,13,13,170,1,52,0,5,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007944,0,0,16,12,4,192,0,50,0,2,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007945,0,0,26,15,14,163,0,61,0,1,1,1,0,0,0
02,003,ALMIRANTE BROWN,00182,007946,0,0,28,0,12,0,0,0,0,2,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007947,0,0,24,17,18,125,0,90,0,4,1,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007948,0,0,27,17,11,167,1,51,0,2,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007949,0,0,22,18,9,177,1,62,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00182,007950,0,0,17,19,18,155,1,62,0,1,1,1,1,0,0
02,003,ALMIRANTE BROWN,00182,007951,0,0,11,9,9,88,0,26,0,3,0,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007962,0,0,35,22,11,137,0,73,0,1,0,0,0,0,0
02,003,ALMIRANTE BROWN,00183,007963,0,0,24,30,14,141,0,65,0,3,2,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007964,0,0,18,25,4,135,0,76,0,4,0,0,1,0,0
02,003,ALMIRANTE BROWN,00183,007965,0,0,17,21,14,144,1,79,0,1,1,1,0,0,1
02,003,ALMIRANTE BROWN,00183,007966,0,0,22,35,10,126,0,83,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007967,0,0,21,27,10,137,1,77,0,4,1,0,0,0,0
02,003,ALMIRANTE BROWN,00183,007968,0,0,0,20,27,137,1,65,0,4,0,0,0,0,3
02,003,ALMIRANTE BROWN,00183,007969,0,0,11,23,12,0,0,81,0,4,2,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007970,0,0,12,26,11,122,0,85,0,1,1,0,0,0,0
02,003,ALMIRANTE BROWN,00183,007971,0,0,16,33,11,119,0,86,0,1,0,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007972,0,0,26,17,11,107,1,88,0,6,0,0,0,1,1
02,003,ALMIRANTE BROWN,00183,007973,0,0,15,22,8,117,0,91,0,4,0,2,0,0,0
02,003,ALMIRANTE BROWN,00183,007974,0,0,25,19,18,130,0,79,0,2,1,0,1,0,0
02,003,ALMIRANTE BROWN,00183,007975,0,0,17,20,13,140,0,85,0,3,0,0,1,0,0
02,003,ALMIRANTE BROWN,00183,007976,0,0,24,19,16,130,1,71,0,2,1,0,0,0,1
02,003,ALMIRANTE BROWN,00183,007977,0,0,23,16,13,137,2,77,0,4,0,0,0,0,1
02,003,ALMIRANTE BROWN,00183,007978,0,0,14,26,19,125,1,81,0,1,0,0,0,0,0
02,003,ALMIRANTE BROWN,00183,007979,0,0,13,24,14,128,1,75,0,0,2,2,0,0,0
02,003,ALMIRANTE BROWN,00183,007980,0,0,21,13,21,128,0,88,0,1,0,0,0,0,0
02,003,ALMIRANTE BROWN,00183,007981,0,0,17,23,14,122,0,92,0,2,1,0,0,0,1
02,003,ALMIRANTE BROWN,00183,007982,0,0,13,28,15,111,1,84,0,6,1,0,0,1,0
02,003,ALMIRANTE BROWN,00183,007983,0,0,20,21,19,131,1,80,0,2,0,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007984,0,0,17,23,12,137,0,76,0,3,0,0,0,0,0
02,003,ALMIRANTE BROWN,00183,007985,0,0,20,31,12,116,0,95,0,4,0,0,0,0,1
02,003,ALMIRANTE BROWN,00183,007986,0,0,15,23,14,97,1,117,1,6,0,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007987,0,0,18,25,13,110,0,94,0,5,0,0,0,0,0
02,003,ALMIRANTE BROWN,00183,007988,0,0,23,17,17,135,3,72,0,3,1,0,0,1,0
02,003,ALMIRANTE BROWN,00183,007989,0,0,20,30,13,124,1,70,0,2,0,0,0,0,1
02,003,ALMIRANTE BROWN,00183,007990,0,0,2,16,10,148,0,87,0,2,0,0,0,0,1
02,003,ALMIRANTE BROWN,00183,007991,0,0,13,26,8,154,1,59,0,0,0,1,0,0,0
02,003,ALMIRANTE BROWN,00183,007992,0,0,17,30,19,113,0,81,0,4,1,1,0,0,0
