codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0014,0022,0038,0045,0101,0111,0281,0505,0506,0507
10,General Belgrano                        ,001,0008 ,0077,388,3,9,7,6,7,0,123,2,2,13,17,85
10,General Belgrano                        ,001,0008 ,0078,388,0,0,4,3,5,5,115,2,2,26,14,76
10,General Belgrano                        ,001,0008 ,0079,388,5,11,6,9,5,0,130,2,3,16,17,91
10,General Belgrano                        ,001,0008 ,0080,388,0,0,5,4,0,5,116,3,5,20,18,81
10,General Belgrano                        ,001,0008 ,0081,388,9,0,9,6,6,2,128,2,4,18,21,77
10,General Belgrano                        ,001,0008 ,0082,388,29,9,9,6,11,3,126,1,3,20,20,76
10,General Belgrano                        ,001,0008 ,0083,388,0,0,14,8,3,4,104,8,3,22,18,85
10,General Belgrano                        ,001,0008 ,0084,388,6,6,5,4,6,4,110,5,1,18,24,92
10,General Belgrano                        ,001,0008 ,0085,388,31,6,3,5,2,2,113,5,5,12,10,98
10,General Belgrano                        ,001,0008 ,0086,388,0,0,4,6,4,0,124,3,3,20,15,79
10,General Belgrano                        ,001,0008 ,0087,388,4,5,7,6,4,0,107,1,4,26,18,89
10,General Belgrano                        ,001,0008 ,0088,388,2,6,6,3,2,4,132,0,3,21,13,90
10,General Belgrano                        ,001,0008 ,0089,388,26,11,4,6,3,2,127,3,2,18,14,72
10,General Belgrano                        ,001,0008 ,0090,388,4,7,3,10,6,1,138,3,2,17,18,82
10,General Belgrano                        ,001,0008 ,0091,388,14,5,2,4,3,1,120,4,2,29,16,91
10,General Belgrano                        ,001,0008 ,0092,388,39,8,2,4,5,1,128,4,4,16,13,59
10,General Belgrano                        ,001,0008 ,0093,388,22,6,6,3,4,5,148,5,2,12,10,81
10,General Belgrano                        ,001,0008 ,0094,388,17,5,3,10,1,6,116,2,5,24,14,84
10,General Belgrano                        ,001,0008 ,0095,388,25,2,2,7,7,2,126,2,4,12,10,83
10,General Belgrano                        ,001,0008 ,0096,388,8,10,11,4,2,4,111,1,2,23,18,77
10,General Belgrano                        ,001,0008 ,0097,387,0,0,7,4,9,2,123,3,4,20,20,78
10,General Belgrano                        ,001,0008 ,0098,387,15,11,7,6,4,2,110,6,4,17,10,77
10,General Belgrano                        ,001,0008 ,0644,394,0,0,6,3,8,3,106,5,3,18,10,71
10,General Belgrano                        ,001,0008 ,0645,394,17,9,5,2,7,4,107,4,4,17,18,65
10,General Belgrano                        ,001,0008 ,0646,394,0,0,7,5,6,5,120,2,2,24,16,57
10,General Belgrano                        ,001,0008 ,0647,394,0,0,1,8,4,2,103,9,4,19,10,85
10,General Belgrano                        ,001,0008 ,0648,394,23,0,4,5,4,2,111,4,1,19,14,79
10,General Belgrano                        ,001,0008 ,0649,394,24,7,8,5,7,5,102,7,1,19,18,59
10,General Belgrano                        ,001,0008 ,0650,394,0,0,0,0,0,0,0,0,0,0,0,0
10,General Belgrano                        ,001,0008 ,0651,394,0,0,6,4,7,3,105,2,0,22,15,61
10,General Belgrano                        ,001,0008 ,0652,394,16,3,8,8,5,4,89,4,3,12,25,81
10,General Belgrano                        ,001,0008 ,0653,394,0,0,11,7,6,3,94,7,1,17,8,68
10,General Belgrano                        ,001,0008 ,0654,394,0,0,8,4,6,2,108,6,4,16,17,61
10,General Belgrano                        ,001,0008 ,0655,394,0,0,10,2,1,2,75,3,0,18,17,110
10,General Belgrano                        ,001,0008 ,0656,394,17,5,2,5,10,0,124,11,3,13,22,56
10,General Belgrano                        ,001,0008 ,0657,393,13,4,5,5,5,3,106,6,2,16,9,81
10,General Belgrano                        ,001,0008 ,0658,393,16,4,2,6,7,2,109,5,2,21,15,73
10,General Belgrano                        ,001,0008 ,0659,393,0,0,8,8,3,3,96,1,1,16,8,51
10,General Belgrano                        ,001,0008 ,0660,393,0,0,5,3,4,1,131,10,4,22,20,46
10,General Belgrano                        ,001,0008 ,0661,393,4,5,7,7,3,3,104,4,5,21,23,65
10,General Belgrano                        ,001,0008 ,0662,393,9,6,5,5,4,0,91,3,3,25,15,83
10,General Belgrano                        ,001,0008 ,0663,393,0,0,7,6,4,6,116,4,2,13,18,66
10,General Belgrano                        ,001,0008 ,0664,393,3,10,3,5,4,1,108,2,1,16,19,66
10,General Belgrano                        ,001,0008 ,0665,393,6,11,2,8,7,5,116,9,3,17,10,72
10,General Belgrano                        ,001,0008 ,0666,393,0,0,6,5,4,1,108,4,4,15,20,68
10,General Belgrano                        ,001,0008 ,0667,393,0,0,4,8,11,6,103,8,3,22,23,61
10,General Belgrano                        ,001,0008 ,0668,393,5,11,6,6,6,4,117,3,3,15,12,59
10,General Belgrano                        ,001,0008 ,0669,393,23,4,6,5,3,1,104,7,6,19,18,65
10,General Belgrano                        ,001,0008 ,0670,393,0,0,3,6,8,2,111,4,1,16,23,70
10,General Belgrano                        ,001,0008 ,0671,393,0,0,9,5,3,1,100,4,4,29,14,71
10,General Belgrano                        ,001,0009 ,0099,248,2,2,2,1,3,1,59,3,1,13,21,53
10,General Belgrano                        ,001,0009 ,0672,170,1,2,1,3,4,2,42,1,4,12,13,30
10,General Belgrano                        ,001,0010A,0100,397,2,4,5,9,2,1,127,2,1,8,25,86
10,General Belgrano                        ,001,0010A,0101,397,5,11,5,12,4,6,117,9,4,0,17,86
10,General Belgrano                        ,001,0010A,0102,397,0,0,10,12,0,1,135,7,2,27,17,68
10,General Belgrano                        ,001,0010A,0103,397,0,0,3,3,4,4,139,4,6,10,23,97
10,General Belgrano                        ,001,0010A,0104,397,0,0,7,4,4,2,130,1,0,8,21,102
10,General Belgrano                        ,001,0010A,0105,397,2,10,5,8,6,0,144,7,1,15,11,87
10,General Belgrano                        ,001,0010A,0106,397,0,0,2,3,2,3,114,6,2,17,17,90
10,General Belgrano                        ,001,0010A,0107,397,7,8,6,12,3,4,124,3,1,17,22,86
10,General Belgrano                        ,001,0010A,0108,397,19,14,3,6,8,3,107,1,1,12,25,84
10,General Belgrano                        ,001,0010A,0109,397,0,0,2,6,4,6,125,6,1,15,14,86
10,General Belgrano                        ,001,0010A,0110,397,0,0,4,5,2,1,125,1,1,23,21,91
10,General Belgrano                        ,001,0010A,0111,397,7,7,3,3,3,4,136,6,4,13,15,87
10,General Belgrano                        ,001,0010A,0112,397,20,7,5,3,1,5,105,4,3,22,16,105
10,General Belgrano                        ,001,0010A,0113,397,0,0,8,8,2,5,111,2,5,15,19,100
10,General Belgrano                        ,001,0010A,0114,397,0,0,8,3,4,3,113,2,3,23,19,105
10,General Belgrano                        ,001,0010A,0115,397,0,0,8,5,1,6,119,5,1,18,15,101
10,General Belgrano                        ,001,0010A,0116,397,132,5,9,6,0,3,113,5,3,14,24,95
10,General Belgrano                        ,001,0010A,0117,397,0,7,4,2,4,2,133,2,4,23,16,85
10,General Belgrano                        ,001,0010A,0118,397,2,9,4,6,6,3,142,2,0,23,11,85
10,General Belgrano                        ,001,0010A,0119,397,4,9,5,6,3,4,124,6,3,26,18,78
10,General Belgrano                        ,001,0010A,0120,397,4,11,3,4,8,1,111,2,4,21,17,93
10,General Belgrano                        ,001,0010A,0121,397,2,11,6,5,3,3,118,8,6,21,19,87
10,General Belgrano                        ,001,0010A,0122,397,5,11,4,7,2,2,117,1,4,22,22,94
10,General Belgrano                        ,001,0010A,0123,397,0,0,2,3,4,3,138,5,3,18,19,78
10,General Belgrano                        ,001,0010A,0124,397,0,0,3,4,6,3,111,3,1,23,18,83
10,General Belgrano                        ,001,0010A,0125,397,3,5,5,6,4,3,122,3,2,13,23,96
10,General Belgrano                        ,001,0010A,0126,397,0,0,8,8,2,1,126,4,4,18,16,93
10,General Belgrano                        ,001,0010A,0127,397,0,0,2,2,9,3,114,7,0,16,17,111
10,General Belgrano                        ,001,0010A,0128,397,0,0,1,5,4,5,128,1,3,14,5,106
10,General Belgrano                        ,001,0010A,0129,397,0,0,0,10,0,0,138,8,1,33,26,75
10,General Belgrano                        ,001,0010A,0130,397,0,0,5,7,3,4,105,1,5,19,20,94
10,General Belgrano                        ,001,0010A,0131,397,0,0,7,2,2,3,119,5,4,10,23,89
10,General Belgrano                        ,001,0010A,0132,397,0,0,2,2,6,2,113,8,4,14,14,109
10,General Belgrano                        ,001,0010A,0133,397,23,2,5,3,2,4,128,2,4,16,19,88
10,General Belgrano                        ,001,0010A,0134,397,27,12,1,5,0,4,117,3,5,20,15,93
10,General Belgrano                        ,001,0010A,0135,397,13,6,1,6,3,1,118,2,6,19,15,103
10,General Belgrano                        ,001,0010A,0136,397,0,0,12,6,3,1,112,5,1,9,21,85
10,General Belgrano                        ,001,0010A,0137,397,0,0,11,8,3,4,138,5,3,13,21,80
10,General Belgrano                        ,001,0010A,0138,397,27,2,2,8,11,8,116,4,5,16,13,94
10,General Belgrano                        ,001,0010A,0139,397,0,0,4,5,4,3,130,2,6,22,16,93
10,General Belgrano                        ,001,0010A,0140,397,14,6,7,3,7,4,125,3,3,27,13,83
10,General Belgrano                        ,001,0010A,0141,397,5,0,8,6,9,5,123,4,3,13,20,80
10,General Belgrano                        ,001,0010A,0142,397,0,0,2,5,2,3,121,2,3,13,16,103
10,General Belgrano                        ,001,0010A,0143,397,27,0,5,3,2,1,112,0,3,26,27,106
10,General Belgrano                        ,001,0010A,0144,397,21,8,8,3,4,7,137,1,2,11,14,92
10,General Belgrano                        ,001,0010A,0145,397,0,0,2,7,6,3,111,5,3,18,19,99
10,General Belgrano                        ,001,0010A,0146,397,3,14,7,8,8,3,115,6,0,9,19,89
10,General Belgrano                        ,001,0010A,0147,397,18,5,5,7,8,1,123,1,8,16,27,74
10,General Belgrano                        ,001,0010A,0148,396,2,13,3,8,6,3,111,4,0,10,25,90
10,General Belgrano                        ,001,0010A,0149,396,25,12,6,19,4,2,120,4,2,16,15,88
10,General Belgrano                        ,001,0010A,0150,396,20,5,5,6,3,2,128,2,4,22,20,75
10,General Belgrano                        ,001,0010A,0151,396,3,8,7,2,5,7,129,4,2,20,18,94
10,General Belgrano                        ,001,0010A,0673,395,30,10,7,2,3,2,102,6,1,8,13,58
10,General Belgrano                        ,001,0010A,0674,395,0,0,7,5,8,3,121,6,3,22,16,62
10,General Belgrano                        ,001,0010A,0675,395,0,6,5,6,7,4,107,7,2,13,18,80
10,General Belgrano                        ,001,0010A,0676,395,32,7,5,3,7,3,110,1,2,15,14,72
10,General Belgrano                        ,001,0010A,0677,395,0,0,8,6,7,1,84,4,2,11,22,69
10,General Belgrano                        ,001,0010A,0678,395,0,0,6,5,7,3,105,6,5,12,25,61
10,General Belgrano                        ,001,0010A,0679,395,17,11,6,2,7,4,113,4,1,16,20,68
10,General Belgrano                        ,001,0010A,0680,395,21,4,6,5,12,2,95,5,3,17,21,83
10,General Belgrano                        ,001,0010A,0681,395,23,5,5,5,7,7,120,2,4,12,17,70
10,General Belgrano                        ,001,0010A,0682,395,22,5,4,6,6,2,103,5,4,14,20,78
10,General Belgrano                        ,001,0010A,0683,395,0,0,3,5,3,5,116,12,3,7,15,77
10,General Belgrano                        ,001,0010A,0684,395,18,6,5,5,7,5,99,2,2,14,27,74
10,General Belgrano                        ,001,0010A,0685,395,16,19,8,5,3,0,88,6,1,14,14,85
10,General Belgrano                        ,001,0010A,0686,394,26,15,3,3,10,4,103,2,3,9,17,67
10,General Belgrano                        ,001,0010A,0687,394,25,6,2,11,5,6,104,12,5,19,16,73
10,General Belgrano                        ,001,0010A,0688,394,6,6,2,13,9,4,97,11,0,12,25,72
10,General Belgrano                        ,001,0010A,0689,394,11,2,5,12,1,4,107,4,3,17,19,79
10,General Belgrano                        ,001,0010A,0690,394,10,14,3,7,8,2,121,5,0,14,23,65
10,General Belgrano                        ,001,0010A,0691,394,6,8,2,8,2,7,112,4,4,14,19,63
10,General Belgrano                        ,001,0010A,0692,394,24,4,5,5,4,2,107,3,7,23,23,71
10,General Belgrano                        ,001,0010A,0693,394,23,0,9,5,2,0,110,7,0,22,17,67
10,General Belgrano                        ,001,0010A,0694,394,30,15,2,10,4,1,106,4,2,20,19,61
10,General Belgrano                        ,001,0010A,0695,394,0,0,2,9,5,4,107,6,3,13,81,72
10,General Belgrano                        ,001,0010A,0696,394,0,0,9,7,4,3,94,2,5,18,14,57
10,General Belgrano                        ,001,0010A,0697,394,4,2,2,4,6,1,113,10,4,20,12,67
10,General Belgrano                        ,001,0010A,0698,394,0,0,12,7,3,2,111,1,2,23,18,71
10,General Belgrano                        ,001,0010A,0699,394,17,12,7,10,7,1,104,9,0,10,21,66
10,General Belgrano                        ,001,0010A,0700,394,1,6,2,10,8,4,101,6,1,12,34,67
10,General Belgrano                        ,001,0010A,0701,394,0,0,3,6,3,16,99,4,2,26,16,70
10,General Belgrano                        ,001,0010A,0702,394,24,7,6,4,6,3,86,2,0,9,29,90
10,General Belgrano                        ,001,0010A,0703,394,16,10,4,5,1,2,106,1,8,22,17,84
10,General Belgrano                        ,001,0010A,0704,394,7,10,5,4,7,5,102,3,2,23,19,81
10,General Belgrano                        ,001,0010A,0705,394,0,0,8,2,3,5,85,4,1,21,20,74
10,General Belgrano                        ,001,0010A,0706,394,0,0,5,5,3,3,110,4,3,12,15,74
10,General Belgrano                        ,001,0010A,0707,394,0,0,7,3,6,6,103,2,1,18,23,71
10,General Belgrano                        ,001,0010A,0708,394,26,9,8,7,6,4,113,3,2,15,7,69
10,General Belgrano                        ,001,0010A,0709,394,0,0,11,10,4,6,89,10,2,16,20,79
10,General Belgrano                        ,001,0010A,0710,394,0,0,4,1,5,5,95,4,1,18,14,85
10,General Belgrano                        ,001,0010A,0711,394,0,0,6,3,6,4,93,0,2,14,9,72
10,General Belgrano                        ,001,0010A,0712,394,10,3,4,2,6,5,124,6,4,14,20,74
10,General Belgrano                        ,001,0010A,0713,394,29,4,6,11,4,6,109,7,3,24,17,64
10,General Belgrano                        ,001,0010A,0714,394,5,5,3,5,6,3,97,4,3,24,15,89
10,General Belgrano                        ,001,0010A,0715,394,0,0,3,7,4,4,110,5,2,12,18,75
10,General Belgrano                        ,001,0010A,0716,394,5,6,6,8,7,2,103,7,3,12,25,60
10,General Belgrano                        ,001,0010A,0717,394,18,5,4,3,7,5,93,8,7,22,20,77
