codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0008,0022,0079,0083,0178,0185,0187,0262,0327,0503,0515,0525,0531,0567,0576,0580
01,Comuna 01,001,0010 ,0236,347,4,6,0,1,0,0,0,0,6,1,0,9,6,1,25,1,42,131
01,Comuna 01,001,0010 ,0237,347,3,2,0,2,0,0,1,1,8,0,0,9,11,2,27,1,33,145
01,Comuna 01,001,0010 ,0238,347,3,2,1,1,0,0,0,0,11,0,1,6,10,0,29,0,34,141
01,Comuna 01,001,0010 ,0239,347,0,0,0,1,0,0,0,1,8,0,0,10,12,1,27,1,51,129
01,Comuna 01,001,0010 ,0240,347,3,1,0,0,1,0,1,1,11,0,0,7,6,1,29,2,49,134
01,Comuna 01,001,0010 ,0241,347,1,2,0,0,0,0,1,0,8,0,1,10,3,3,33,1,51,127
01,Comuna 01,001,0010 ,0242,347,0,2,0,0,2,0,0,0,14,1,0,7,10,0,31,4,44,125
01,Comuna 01,001,0010 ,0243,347,2,3,1,1,0,0,1,0,7,2,0,5,6,6,19,1,52,115
01,Comuna 01,001,0010 ,0244,347,1,2,0,2,1,0,0,0,8,0,0,9,6,0,29,1,37,138
01,Comuna 01,001,0010 ,0245,347,2,1,0,4,2,0,1,1,10,0,9,12,9,0,23,2,42,121
01,Comuna 01,001,0010 ,0246,347,3,7,0,0,0,0,1,1,10,0,2,8,8,0,21,1,42,127
01,Comuna 01,001,0010 ,0247,347,1,3,0,1,1,0,1,0,10,0,1,6,4,1,20,0,37,158
01,Comuna 01,001,0010 ,0248,347,1,3,0,1,0,0,0,0,9,0,0,10,12,2,27,1,47,128
01,Comuna 01,001,0010 ,0249,347,1,1,0,0,0,1,0,1,7,0,0,11,8,1,34,0,43,135
01,Comuna 01,001,0010 ,0250,347,3,4,1,1,1,1,0,2,6,0,1,6,10,3,22,3,35,145
01,Comuna 01,001,0010 ,0251,347,16,0,0,0,3,1,0,1,9,0,1,7,7,5,20,1,34,138
01,Comuna 01,001,0010 ,0252,347,1,2,1,0,1,0,0,1,7,2,1,10,10,3,32,4,37,125
01,Comuna 01,001,0010 ,0253,347,0,2,0,1,0,1,1,0,3,2,1,11,8,3,28,3,43,127
01,Comuna 01,001,0010 ,0254,346,3,1,0,1,0,1,1,0,12,0,2,4,4,5,32,1,44,130
01,Comuna 01,001,0010 ,0255,348,0,0,1,1,1,1,1,0,9,3,0,5,8,1,29,1,36,132
01,Comuna 01,001,0010 ,0256,346,4,2,1,2,0,1,2,0,6,0,2,7,5,1,33,3,35,134
01,Comuna 01,001,0010 ,0257,346,0,2,0,1,0,0,0,5,9,3,1,10,7,1,23,2,45,124
01,Comuna 01,001,0010 ,0258,346,1,4,0,0,2,0,0,1,7,1,0,9,5,2,20,1,40,141
01,Comuna 01,001,0010 ,0259,346,3,0,0,4,0,1,0,1,10,1,1,7,6,0,27,0,42,138
01,Comuna 01,001,0010 ,0260,346,2,3,1,2,1,1,2,0,4,0,0,7,4,1,33,2,35,137
01,Comuna 01,001,0011 ,0261,344,5,6,0,0,0,1,0,0,10,2,0,11,3,2,19,2,55,115
01,Comuna 01,001,0011 ,0262,344,5,2,0,2,4,1,1,1,8,2,0,9,15,2,32,1,53,98
01,Comuna 01,001,0011 ,0263,344,1,3,0,0,0,0,0,1,8,1,2,8,6,4,28,7,52,111
01,Comuna 01,001,0011 ,0264,344,6,4,1,2,1,0,0,0,8,0,0,7,6,2,23,2,47,108
01,Comuna 01,001,0011 ,0265,344,1,1,1,2,0,0,0,2,8,0,0,12,10,3,22,0,44,113
01,Comuna 01,001,0011 ,0266,343,2,4,1,0,0,0,1,1,16,2,0,9,5,4,19,2,59,102
01,Comuna 01,001,0011 ,0267,343,6,3,0,0,0,0,0,0,10,0,0,4,5,2,39,2,61,112
01,Comuna 01,001,0011 ,0268,343,1,4,0,4,3,1,1,0,6,0,0,10,9,0,22,1,60,108
01,Comuna 01,001,0011 ,0269,343,0,0,0,1,0,1,0,1,10,1,0,7,7,1,34,0,55,90
01,Comuna 01,001,0011 ,0270,343,2,3,0,0,0,0,0,0,9,0,0,8,7,2,24,5,52,114
01,Comuna 01,001,0011 ,0271,343,4,2,0,1,0,1,0,0,6,1,0,9,10,3,30,3,48,112
01,Comuna 01,001,0011 ,0272,343,6,0,0,0,0,0,0,0,7,0,0,4,3,4,18,2,64,121
01,Comuna 01,001,0011 ,0273,343,0,2,0,0,0,1,0,1,5,0,0,10,8,1,24,2,47,117
01,Comuna 01,001,0011 ,0274,343,0,7,0,5,2,0,0,1,5,0,0,9,6,0,34,4,43,113
01,Comuna 01,001,0011 ,0275,343,8,7,2,1,0,0,1,0,5,1,0,9,11,1,19,2,55,92
01,Comuna 01,001,0011 ,0276,343,2,1,1,0,0,1,1,0,2,2,0,5,8,2,24,2,47,117
01,Comuna 01,001,0011 ,0277,343,2,2,0,2,0,1,0,0,17,0,1,17,1,2,23,2,39,103
01,Comuna 01,001,0011 ,0278,343,2,3,0,1,0,0,0,0,13,1,0,9,6,0,24,1,53,109
01,Comuna 01,001,0011 ,0279,343,8,1,2,3,1,2,1,1,9,2,0,10,11,0,19,2,53,101
01,Comuna 01,001,0011 ,0280,343,4,2,1,1,1,0,3,2,7,2,0,16,13,1,20,2,52,94
01,Comuna 01,001,0011 ,0281,343,4,1,0,0,2,0,0,0,16,0,0,5,15,0,20,1,53,95
01,Comuna 01,001,0011 ,0282,343,2,3,0,0,0,0,1,0,9,0,0,11,9,1,32,6,47,112
01,Comuna 01,001,0011 ,0283,343,4,4,0,0,0,0,0,1,8,0,2,12,3,2,28,0,46,110
01,Comuna 01,001,0011 ,0284,343,3,1,0,1,1,1,1,1,7,0,1,8,6,0,46,2,39,110
01,Comuna 01,001,0011 ,0285,343,0,2,0,2,0,0,0,1,8,1,0,6,11,1,22,3,55,99
01,Comuna 01,001,0011 ,0286,343,4,3,0,2,1,0,1,1,4,1,0,7,5,3,30,3,55,103
01,Comuna 01,001,0011 ,0287,343,5,3,0,0,0,0,0,1,7,0,1,7,11,3,33,1,47,94
01,Comuna 01,001,0011 ,0288,343,1,1,0,3,0,2,1,1,8,2,0,9,8,1,34,1,44,99
01,Comuna 01,001,0011 ,0289,343,2,3,0,0,1,1,0,1,3,1,1,13,5,0,30,2,67,98
01,Comuna 01,001,0011 ,0290,343,2,2,1,2,0,0,1,1,4,0,2,15,6,0,33,2,58,107
01,Comuna 01,001,0011 ,0291,343,1,2,0,0,1,1,0,2,15,0,1,9,11,4,26,2,59,96
01,Comuna 01,001,0011 ,0292,343,5,7,0,2,0,0,1,0,11,1,0,6,5,5,21,1,58,101
01,Comuna 01,001,0011 ,0293,343,2,1,0,2,0,0,0,0,10,0,1,10,4,0,29,2,41,117
01,Comuna 01,001,0011 ,0294,344,5,4,0,1,0,0,2,0,7,1,0,2,9,3,31,1,59,102
01,Comuna 01,001,0011 ,0295,343,5,1,1,2,1,0,1,1,8,0,2,6,4,2,33,1,52,115
01,Comuna 01,001,0011 ,0296,343,5,2,0,1,0,0,0,0,12,1,0,10,8,2,25,2,43,116
01,Comuna 01,001,0012 ,0297,341,4,2,0,1,3,1,0,2,13,0,1,6,6,1,27,0,55,114
01,Comuna 01,001,0012 ,0298,341,4,2,0,0,0,0,0,1,4,1,0,8,0,1,30,4,53,113
01,Comuna 01,001,0012 ,0299,341,2,1,0,1,2,0,0,0,9,1,0,10,16,2,29,1,60,99
01,Comuna 01,001,0012 ,0300,341,0,0,1,1,0,0,1,3,11,0,0,6,5,3,20,4,50,118
01,Comuna 01,001,0012 ,0301,341,3,6,0,1,0,1,1,2,10,1,0,14,10,5,33,1,40,105
01,Comuna 01,001,0012 ,0302,341,6,0,6,1,2,0,0,4,11,0,2,20,14,2,27,2,49,106
01,Comuna 01,001,0012 ,0303,341,0,0,0,2,0,0,1,1,13,0,2,9,9,0,29,5,60,111
01,Comuna 01,001,0012 ,0304,341,1,4,1,1,2,0,1,1,9,2,1,11,6,4,26,3,59,109
01,Comuna 01,001,0012 ,0305,341,3,2,0,0,2,1,0,1,12,1,1,12,10,2,32,3,55,108
01,Comuna 01,001,0012 ,0306,341,3,1,1,1,0,2,0,0,11,1,1,8,9,4,22,1,63,106
01,Comuna 01,001,0012 ,0307,341,2,2,0,1,1,3,0,1,12,1,1,8,9,4,28,2,62,94
01,Comuna 01,001,0012 ,0308,340,0,1,0,1,1,4,0,1,12,1,1,9,8,1,24,3,54,108
01,Comuna 01,001,0012 ,0309,340,1,0,0,0,0,1,0,1,8,1,0,11,11,0,22,3,57,122
01,Comuna 01,001,0012 ,0310,340,2,3,0,0,0,1,1,0,5,0,1,13,11,0,26,3,55,112
01,Comuna 01,001,0012 ,0311,340,4,2,0,1,0,0,1,1,2,0,0,10,5,1,22,1,50,104
01,Comuna 01,001,0012 ,0312,340,5,2,0,2,3,1,1,0,8,2,0,11,8,2,22,0,47,100
01,Comuna 01,001,0012 ,0313,340,4,4,1,0,1,0,1,0,10,2,1,9,8,3,12,2,56,120
01,Comuna 01,001,0012 ,0314,340,3,2,0,1,0,0,0,1,8,4,0,7,10,3,27,1,57,107
01,Comuna 01,001,0012 ,0315,340,0,1,0,1,1,0,1,2,9,0,1,5,6,4,36,3,59,108
01,Comuna 01,001,0012 ,0316,340,2,2,0,2,1,4,0,1,6,0,0,9,10,2,26,2,54,98
01,Comuna 01,001,0012 ,0317,340,0,1,0,0,2,1,1,1,7,2,0,4,6,5,32,2,55,123
01,Comuna 01,001,0012 ,0318,340,5,3,0,3,2,3,0,2,11,0,1,13,14,0,25,0,54,102
01,Comuna 01,001,0012 ,0319,340,7,3,0,2,2,0,1,0,7,0,0,10,11,2,32,0,45,116
01,Comuna 01,001,0012 ,0320,340,1,5,1,1,3,0,0,2,11,2,1,10,12,2,28,0,57,107
01,Comuna 01,001,0012 ,0321,340,3,2,0,4,2,1,0,0,5,0,1,11,8,3,32,3,54,111
01,Comuna 01,001,0012 ,0322,340,8,3,0,1,0,0,0,3,8,1,2,12,15,4,20,1,42,116
01,Comuna 01,001,0012 ,0323,340,15,2,0,1,0,0,1,0,5,1,0,10,14,1,31,3,57,95
01,Comuna 01,001,0012 ,0324,339,1,1,2,2,3,1,0,0,6,3,0,14,12,1,39,0,62,97
01,Comuna 01,001,0012 ,0325,341,3,5,0,0,1,2,0,0,7,1,0,8,9,0,25,2,50,114
01,Comuna 01,001,0012 ,0326,339,2,2,0,2,6,1,0,1,7,1,1,8,9,2,28,0,55,115
01,Comuna 01,001,0012 ,0327,340,0,2,0,1,1,2,1,1,12,2,0,12,11,4,37,2,47,106
01,Comuna 01,001,0012 ,0328,340,8,1,1,1,0,0,0,0,15,2,0,8,10,3,31,4,54,106
01,Comuna 01,001,0012 ,0329,341,1,1,1,1,0,0,0,2,5,1,1,12,13,3,24,1,48,111
01,Comuna 01,001,0013 ,0330,348,7,2,0,4,1,1,0,1,9,2,0,6,8,1,39,4,49,122
01,Comuna 01,001,0013 ,0331,347,7,0,0,2,0,0,0,1,18,1,0,12,5,3,23,7,52,102
01,Comuna 01,001,0013 ,0332,347,2,3,1,1,1,0,1,4,10,1,1,9,9,1,30,1,58,106
01,Comuna 01,001,0013 ,0333,347,5,2,0,2,1,0,2,0,12,0,0,14,10,3,31,10,57,102
01,Comuna 01,001,0013 ,0334,347,2,3,0,1,0,1,1,2,4,8,0,12,9,5,27,4,61,104
01,Comuna 01,001,0013 ,0335,347,1,2,1,2,2,1,1,1,9,1,0,5,8,3,36,2,62,113
01,Comuna 01,001,0013 ,0336,347,5,1,0,0,2,0,1,1,7,0,3,15,9,4,31,2,67,112
01,Comuna 01,001,0013 ,0337,347,6,4,1,2,1,1,1,1,12,3,1,9,6,0,38,1,60,100
01,Comuna 01,001,0013 ,0338,347,7,10,0,4,8,2,0,1,11,0,1,9,17,4,30,0,52,96
01,Comuna 01,001,0013 ,0339,347,5,8,0,2,1,0,1,2,4,1,0,11,14,2,30,3,69,111
01,Comuna 01,001,0013 ,0340,347,4,0,0,1,0,1,0,0,7,0,1,12,4,6,29,2,71,112
01,Comuna 01,001,0013 ,0341,348,7,3,1,1,2,0,2,0,10,0,1,10,5,3,24,3,63,108
01,Comuna 01,001,0013 ,0342,347,2,7,0,1,1,0,1,0,8,0,0,15,9,0,21,4,64,101
01,Comuna 01,001,0013 ,0343,347,1,2,1,4,0,1,0,1,6,2,0,10,8,6,28,1,58,130
01,Comuna 01,001,0013 ,0344,345,3,6,0,1,0,1,0,1,10,3,1,13,10,1,35,1,53,93
01,Comuna 01,001,0013 ,0345,347,3,2,0,1,1,0,0,1,8,2,1,14,10,1,42,1,64,103
01,Comuna 01,001,0013 ,0346,348,2,1,1,4,2,1,0,1,6,0,1,8,7,1,31,2,58,114
01,Comuna 01,001,0013 ,0347,347,0,1,0,2,1,0,0,0,8,0,0,14,9,0,24,3,63,110
01,Comuna 01,001,0013 ,0348,347,6,2,1,2,0,0,0,1,6,0,1,12,10,0,40,3,49,100
01,Comuna 01,001,0013 ,0349,347,4,3,0,1,1,0,0,0,4,0,1,11,9,3,35,2,52,117
01,Comuna 01,001,0013 ,0350,349,4,5,0,3,1,2,0,3,8,0,1,15,8,2,35,3,76,84
01,Comuna 01,001,0013 ,0351,347,7,2,0,4,1,1,0,1,10,0,0,7,13,1,31,3,52,119
01,Comuna 01,001,0013 ,0352,347,3,5,0,2,0,2,0,2,9,0,1,11,8,3,21,2,52,132
01,Comuna 01,001,0013 ,0353,347,3,2,1,1,0,0,0,0,10,3,2,11,12,2,27,2,68,109
01,Comuna 01,001,0013 ,0354,347,4,0,0,0,1,0,0,0,14,2,1,9,7,1,35,4,61,118
01,Comuna 01,001,0013 ,0355,347,0,0,1,1,1,1,0,1,9,0,0,6,6,4,29,2,62,119
01,Comuna 01,001,0013 ,0356,347,3,3,0,2,3,0,0,0,8,2,1,19,5,0,31,0,59,113
01,Comuna 01,001,0013 ,0357,347,1,2,0,4,2,2,0,1,8,0,2,11,6,0,28,3,62,110
01,Comuna 01,001,0013 ,0358,346,2,1,0,1,0,0,0,3,11,2,1,11,3,2,39,3,64,115
01,Comuna 01,001,0013 ,0359,346,3,7,0,1,2,2,1,1,6,0,2,16,8,1,26,2,60,100
01,Comuna 01,001,0013 ,0360,347,0,1,3,1,0,4,0,0,8,0,2,11,10,3,27,3,45,124
01,Comuna 01,001,0013 ,0361,347,3,2,0,1,0,0,0,6,6,2,1,7,11,0,34,1,54,103
01,Comuna 01,001,0013 ,0362,347,1,5,0,1,0,1,1,1,13,0,0,10,14,3,25,2,53,114
01,Comuna 01,001,0013 ,0363,347,2,1,0,1,0,0,0,0,11,0,0,12,11,3,32,2,53,116
01,Comuna 01,001,0013 ,0364,347,5,2,0,4,1,0,2,0,10,0,0,16,13,0,30,2,62,109
01,Comuna 01,001,0013 ,0365,347,2,3,1,1,1,1,0,1,10,1,1,8,12,1,31,2,58,101
01,Comuna 01,001,0014 ,0366,342,3,4,0,0,2,1,0,0,15,4,1,7,9,2,31,0,45,115
01,Comuna 01,001,0014 ,0367,343,2,1,0,0,0,1,1,1,6,1,0,7,6,1,29,3,58,124
01,Comuna 01,001,0014 ,0368,340,3,2,0,0,1,0,0,1,8,1,1,10,10,0,21,3,58,107
01,Comuna 01,001,0014 ,0369,342,3,2,0,4,1,2,0,1,8,1,2,6,3,0,14,4,47,106
01,Comuna 01,001,0014 ,0370,349,3,4,0,1,0,0,0,0,7,1,0,6,9,1,25,2,47,124
01,Comuna 01,001,0014 ,0371,348,2,3,0,0,1,0,0,0,13,1,0,6,12,4,25,3,54,107
01,Comuna 01,001,0014 ,0372,349,7,3,0,3,2,2,0,2,11,1,0,0,6,1,22,3,51,46
01,Comuna 01,001,0014 ,0373,341,2,4,1,3,1,2,0,1,4,2,0,16,12,1,18,3,52,108
01,Comuna 01,001,0014 ,0374,341,1,5,0,1,0,2,3,1,6,0,0,4,5,0,29,1,51,105
01,Comuna 01,001,0014 ,0375,340,3,5,0,2,2,1,0,1,10,4,0,5,5,3,15,1,54,110
01,Comuna 01,001,0014 ,0376,341,3,3,0,0,2,0,1,0,8,0,0,7,3,1,27,2,51,125
01,Comuna 01,001,0014 ,0377,341,1,6,0,1,1,0,0,0,6,1,0,5,10,1,32,0,44,117
01,Comuna 01,001,0014 ,0378,340,3,5,0,1,0,2,0,1,12,0,1,9,11,2,20,1,50,112
01,Comuna 01,001,0014 ,0379,341,1,1,13,3,2,1,0,0,5,0,0,7,6,1,35,4,46,113
01,Comuna 01,001,0014 ,0380,341,1,3,0,0,0,1,0,0,6,2,0,5,4,1,31,2,62,103
01,Comuna 01,001,0015 ,0381,341,3,9,2,1,1,1,0,2,10,0,1,3,5,1,23,5,64,87
01,Comuna 01,001,0015 ,0382,341,7,3,0,4,1,0,2,1,10,2,1,8,9,3,30,4,67,88
01,Comuna 01,001,0015 ,0383,341,2,3,0,3,1,0,0,0,16,0,0,8,9,4,33,3,69,88
01,Comuna 01,001,0015 ,0384,341,3,0,2,1,1,0,0,1,8,0,2,10,8,2,38,2,67,92
01,Comuna 01,001,0015 ,0385,341,4,2,1,0,0,3,1,0,10,0,0,9,13,2,27,4,52,104
01,Comuna 01,001,0015 ,0386,340,2,3,0,3,0,3,0,3,11,0,0,5,8,4,32,3,64,88
01,Comuna 01,001,0015 ,0387,341,4,0,0,1,2,1,0,1,9,1,1,12,7,4,23,2,52,115
01,Comuna 01,001,0015 ,0388,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01,Comuna 01,001,0015 ,0389,340,5,0,0,2,0,1,0,0,10,0,0,14,6,3,23,4,65,98
01,Comuna 01,001,0015 ,0390,340,1,2,2,3,0,0,0,1,12,0,0,12,7,1,25,3,62,96
01,Comuna 01,001,0015 ,0391,340,2,0,0,2,0,0,0,0,11,1,0,10,11,3,35,2,73,82
01,Comuna 01,001,0015 ,0392,340,0,0,0,4,3,0,1,1,12,2,0,11,7,2,23,3,61,85
01,Comuna 01,001,0015 ,0393,340,1,4,0,1,1,1,0,2,9,0,0,10,2,5,37,2,64,83
01,Comuna 01,001,0015 ,0394,340,6,0,1,1,1,1,1,0,6,0,2,6,12,2,31,3,61,80
01,Comuna 01,001,0015 ,0395,340,2,2,1,2,1,1,1,1,7,1,0,18,7,7,24,3,56,89
01,Comuna 01,001,0015 ,0396,340,2,4,1,0,0,1,0,0,10,2,0,11,5,1,26,3,66,88
01,Comuna 01,001,0015 ,0397,340,2,1,1,3,1,2,0,1,13,0,0,13,7,1,34,2,52,96
01,Comuna 01,001,0015 ,0398,340,4,6,0,1,1,0,0,1,6,0,0,11,5,1,20,1,60,105
01,Comuna 01,001,0015 ,0399,340,2,6,2,1,0,1,0,0,9,0,0,16,14,4,22,5,81,83
01,Comuna 01,001,0015 ,0400,341,5,1,0,1,1,1,2,0,9,0,0,5,9,1,36,5,66,92
01,Comuna 01,001,0015 ,0401,340,4,2,0,1,1,1,0,1,15,0,1,3,10,2,30,1,80,65
01,Comuna 01,001,0015 ,0402,340,2,2,0,1,2,2,0,0,7,1,0,9,5,3,22,5,76,83
01,Comuna 01,001,0015 ,0403,340,3,6,1,2,0,1,0,0,17,0,0,7,8,2,32,2,70,76
01,Comuna 01,001,0015 ,0404,340,2,2,0,0,1,1,1,0,18,1,1,9,7,1,32,0,48,96
01,Comuna 01,001,0015 ,0405,340,2,8,1,1,1,4,0,2,9,1,0,11,7,2,23,3,45,104
01,Comuna 01,001,0016 ,0406,348,6,1,0,1,0,2,1,1,7,0,1,12,10,4,25,3,71,105
01,Comuna 01,001,0016 ,0407,347,1,2,1,3,1,0,0,2,5,0,0,15,17,4,39,4,60,97
01,Comuna 01,001,0016 ,0408,347,0,6,0,1,1,1,0,2,9,0,1,14,10,3,31,2,68,88
01,Comuna 01,001,0016 ,0409,347,6,0,0,2,0,1,0,3,6,2,0,16,7,4,20,0,77,99
01,Comuna 01,001,0016 ,0410,347,2,4,0,3,1,3,0,0,7,0,0,12,8,3,27,2,61,107
01,Comuna 01,001,0016 ,0411,347,1,5,2,1,1,1,0,0,11,0,0,13,8,0,28,1,58,119
01,Comuna 01,001,0016 ,0412,347,4,5,0,2,4,3,0,0,7,0,1,11,9,1,18,2,58,112
01,Comuna 01,001,0016 ,0413,347,1,3,0,1,0,0,0,1,7,0,0,16,11,6,30,4,64,99
01,Comuna 01,001,0016 ,0414,347,5,2,0,4,1,0,0,0,9,0,1,11,4,3,31,0,68,98
01,Comuna 01,001,0016 ,0415,347,3,6,0,1,0,0,0,1,9,0,0,10,7,2,26,3,61,104
01,Comuna 01,001,0016 ,0416,347,2,1,1,2,2,0,1,0,8,0,0,9,9,4,27,4,76,93
01,Comuna 01,001,0016 ,0417,347,0,1,0,0,2,0,0,0,11,0,3,9,5,3,26,4,52,108
01,Comuna 01,001,0016 ,0418,347,5,3,0,3,0,0,1,1,8,0,0,7,14,3,35,0,73,103
01,Comuna 01,001,0016 ,0419,347,6,4,0,0,0,2,0,0,11,1,2,8,11,0,29,2,74,92
01,Comuna 01,001,0016 ,0420,347,2,1,0,2,2,2,0,2,5,0,2,8,10,3,45,1,57,104
01,Comuna 01,001,0016 ,0421,347,2,1,0,1,1,1,3,2,6,0,2,0,10,1,29,3,67,105
01,Comuna 01,001,0016 ,0422,347,1,4,1,0,2,2,2,0,10,1,1,10,6,3,35,4,69,92
01,Comuna 01,001,0016 ,0423,347,0,4,0,3,1,1,0,0,7,1,0,10,14,1,25,4,59,110
01,Comuna 01,001,0016 ,0424,347,3,2,0,1,0,1,0,2,10,1,0,19,7,4,23,3,62,83
01,Comuna 01,001,0016 ,0425,348,3,5,1,0,1,2,0,1,11,1,0,8,13,2,25,3,56,124
01,Comuna 01,001,0016 ,0426,347,2,2,1,0,1,1,0,0,7,1,1,9,8,2,38,0,58,114
01,Comuna 01,001,0016 ,0427,347,4,3,1,3,0,6,0,0,3,0,0,11,6,2,25,1,70,108
01,Comuna 01,001,0016 ,0428,347,4,5,1,1,0,2,1,0,8,0,1,15,8,3,41,0,71,90
01,Comuna 01,001,0016 ,0429,347,3,4,2,5,1,1,1,1,6,0,1,5,9,3,24,2,65,119
01,Comuna 01,001,0017 ,0430,345,2,3,0,1,0,2,0,2,8,0,2,7,13,1,30,0,85,107
01,Comuna 01,001,0017 ,0431,345,3,3,0,0,1,2,0,0,13,0,0,12,11,1,26,2,68,101
01,Comuna 01,001,0017 ,0432,345,6,0,0,2,1,3,0,2,14,0,0,17,10,3,25,1,60,108
01,Comuna 01,001,0017 ,0433,345,6,2,1,2,2,4,0,2,7,0,0,11,12,4,36,2,55,116
01,Comuna 01,001,0017 ,0434,345,3,2,0,1,1,0,0,0,10,0,2,12,7,3,29,3,69,97
01,Comuna 01,001,0017 ,0435,345,2,6,0,0,0,0,1,0,10,0,2,16,14,2,30,5,60,105
01,Comuna 01,001,0017 ,0436,345,2,4,0,2,0,1,0,0,11,3,0,10,11,2,27,3,56,103
01,Comuna 01,001,0017 ,0437,345,1,3,1,2,0,0,0,0,9,1,0,8,8,2,26,0,69,115
01,Comuna 01,001,0017 ,0438,345,1,4,1,2,0,1,1,0,11,0,0,15,11,6,37,1,70,90
01,Comuna 01,001,0017 ,0439,345,1,3,1,3,0,0,0,0,8,1,0,12,7,0,26,6,69,117
01,Comuna 01,001,0017 ,0440,345,1,7,0,2,0,1,0,1,14,1,0,11,0,3,37,0,65,102
01,Comuna 01,001,0017 ,0441,345,1,1,0,0,0,1,0,1,6,4,2,9,10,3,35,3,77,94
01,Comuna 01,001,0017 ,0442,345,4,5,0,1,0,1,0,2,11,0,1,6,8,0,23,1,73,106
01,Comuna 01,001,0017 ,0443,345,4,3,1,1,2,1,0,0,10,2,0,16,11,4,32,0,66,101
01,Comuna 01,001,0017 ,0444,345,2,7,0,2,0,1,0,1,3,0,2,10,14,3,23,2,69,102
01,Comuna 01,001,0017 ,0445,345,2,4,0,1,3,3,0,3,8,0,0,7,6,4,21,1,63,104
01,Comuna 01,001,0017 ,0446,346,3,2,0,2,1,1,0,0,7,1,1,8,8,3,26,3,63,106
01,Comuna 01,001,0017 ,0447,345,6,3,0,0,0,0,0,1,12,0,2,14,12,1,27,0,78,90
01,Comuna 01,001,0017 ,0448,345,3,2,0,2,0,1,0,0,6,0,0,14,11,3,31,3,56,117
01,Comuna 01,001,0017 ,0449,345,8,0,1,2,0,0,0,0,10,3,1,8,16,7,24,6,67,97
01,Comuna 01,001,0017 ,0450,346,4,5,0,0,2,3,0,0,10,0,0,11,8,0,30,3,79,110
01,Comuna 01,001,0017 ,0451,344,3,0,0,3,3,1,0,0,8,3,3,5,11,2,30,4,62,93
01,Comuna 01,001,0017 ,0452,345,3,0,0,2,0,2,0,1,12,1,2,10,3,0,32,4,68,106
01,Comuna 01,001,0017 ,0453,345,4,0,0,1,1,4,2,0,8,0,0,9,9,6,37,4,80,96
01,Comuna 01,001,0017 ,0454,345,4,2,0,0,0,1,1,0,4,1,3,14,11,3,34,1,61,115
01,Comuna 01,001,0017 ,0455,345,1,5,2,1,0,0,1,1,12,1,1,13,18,4,31,4,60,84
01,Comuna 01,001,0017 ,0456,345,1,2,0,6,0,0,1,0,6,0,0,19,8,3,32,6,56,106
01,Comuna 01,001,0017 ,0457,345,2,3,0,1,0,0,1,1,6,0,0,9,13,1,41,3,64,106
01,Comuna 01,001,0017 ,0458,345,7,2,0,1,1,0,1,1,7,0,0,14,12,1,34,3,51,100
01,Comuna 01,001,0017 ,0459,344,2,3,0,3,0,1,2,1,9,0,1,6,8,4,29,1,64,118
01,Comuna 01,001,0017 ,0460,345,2,2,0,1,1,1,0,0,12,0,0,7,6,6,22,3,70,109
01,Comuna 01,001,0017 ,0461,345,4,3,1,3,1,0,1,0,10,0,0,13,11,5,23,4,69,95
01,Comuna 01,001,0017 ,0462,344,1,8,0,1,1,1,0,0,13,2,0,8,8,2,18,2,69,106
01,Comuna 01,001,0017 ,0463,344,2,3,0,2,2,0,0,0,9,0,3,13,11,0,35,1,53,109
01,Comuna 01,001,0017 ,0464,344,1,3,1,3,3,0,0,0,5,0,1,12,13,1,44,4,50,107
01,Comuna 01,001,0018 ,0465,341,0,4,0,1,1,1,1,1,11,1,0,14,7,2,29,0,72,85
01,Comuna 01,001,0018 ,0466,341,3,6,0,1,0,3,0,1,5,1,0,11,11,0,34,5,65,79
01,Comuna 01,001,0018 ,0467,341,2,7,0,1,0,1,1,0,7,2,2,9,8,5,32,2,56,81
01,Comuna 01,001,0018 ,0468,341,3,3,0,2,3,0,0,0,10,1,1,11,8,3,32,3,57,91
01,Comuna 01,001,0018 ,0469,341,5,0,1,5,0,4,0,2,7,1,1,4,8,1,20,4,60,103
01,Comuna 01,001,0018 ,0470,341,7,1,1,1,0,1,0,0,7,1,1,10,10,2,29,2,71,89
01,Comuna 01,001,0018 ,0471,341,1,2,1,1,1,0,1,0,9,1,0,18,5,1,33,4,59,99
01,Comuna 01,001,0018 ,0472,341,5,3,1,2,1,0,0,0,11,0,0,12,9,1,27,1,60,106
01,Comuna 01,001,0018 ,0473,342,15,0,0,5,1,1,0,1,15,0,4,16,11,1,35,1,41,92
01,Comuna 01,001,0018 ,0474,341,4,2,0,1,1,1,1,2,6,3,1,12,8,2,27,3,57,91
01,Comuna 01,001,0018 ,0475,341,2,4,2,2,0,0,1,0,7,0,1,7,8,5,33,1,65,85
01,Comuna 01,001,0018 ,0476,341,1,4,0,2,0,0,0,1,11,0,1,5,4,3,35,2,89,85
01,Comuna 01,001,0018 ,0477,340,1,4,1,1,3,0,0,1,8,1,0,9,9,0,26,2,65,97
01,Comuna 01,001,0018 ,0478,340,4,1,0,0,0,1,0,1,11,2,2,9,6,1,27,2,55,103
01,Comuna 01,001,0018 ,0479,340,3,5,1,1,1,1,0,1,10,1,0,12,6,3,19,2,59,103
