codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,00001,00067,00005,00066
05,001,CAPITAL,02041,054724,0,0,0,4,84,123,14
05,001,CAPITAL,02041,054725,0,0,21,25,67,132,14
05,001,CAPITAL,02041,054726,0,0,32,15,83,116,14
05,001,CAPITAL,02041,054727,0,0,25,12,76,136,11
05,001,CAPITAL,02041,054728,0,0,26,11,72,140,13
05,001,CAPITAL,02041,054729,0,0,16,4,71,164,15
05,001,CAPITAL,02041,054730,0,0,3,16,84,118,18
05,001,CAPITAL,02041,054731,0,0,0,18,76,124,15
05,001,CAPITAL,02041,054732,0,0,0,0,0,0,0
05,001,CAPITAL,02041,054733,0,0,18,16,81,104,23
05,001,CAPITAL,02041,054734,0,0,27,10,97,103,20
05,001,CAPITAL,02041,054735,0,0,16,8,75,134,17
05,001,CAPITAL,02041,054736,0,0,11,33,101,111,6
05,001,CAPITAL,02041,054737,0,0,1,20,77,129,18
05,001,CAPITAL,02041,054738,0,0,6,6,78,107,16
05,001,CAPITAL,02041,054739,0,0,0,14,67,133,0
05,001,CAPITAL,02041,054740,0,0,8,22,72,111,19
05,001,CAPITAL,02041,054741,0,0,0,10,68,138,12
05,001,CAPITAL,02041,054742,0,0,16,19,94,98,8
05,001,CAPITAL,02041,054743,0,0,16,10,74,135,12
05,001,CAPITAL,02041,054744,0,0,0,0,0,0,0
05,001,CAPITAL,02041,054745,0,0,35,15,88,105,16
05,001,CAPITAL,02041,054746,0,0,26,10,78,131,11
05,001,CAPITAL,02041,054747,0,0,23,6,70,130,16
05,001,CAPITAL,02041,054748,0,0,2,9,80,124,25
05,001,CAPITAL,02041,054749,0,0,14,13,72,131,12
05,001,CAPITAL,02041,054750,0,0,16,16,96,97,15
05,001,CAPITAL,02042,054751,0,0,25,16,103,105,7
05,001,CAPITAL,02042,054752,0,0,1,16,81,121,18
05,001,CAPITAL,02042,054753,0,0,37,16,90,104,3
05,001,CAPITAL,02042,054754,0,0,30,26,86,98,11
05,001,CAPITAL,02042,054755,0,0,53,16,95,97,2
05,001,CAPITAL,02042,054756,0,0,28,23,95,84,13
05,001,CAPITAL,02042,054757,0,0,32,24,86,103,13
05,001,CAPITAL,02042,054758,0,0,19,25,86,95,20
05,001,CAPITAL,02042,054759,0,0,31,14,110,97,15
05,001,CAPITAL,02042,054760,0,0,14,15,96,124,12
05,001,CAPITAL,02042,054761,0,0,22,13,91,110,12
05,001,CAPITAL,02042,054762,0,0,3,17,88,114,14
05,001,CAPITAL,02042,054763,0,0,0,17,107,94,17
05,001,CAPITAL,02042,054764,0,0,4,17,94,115,17
05,001,CAPITAL,02042,054765,0,0,2,13,99,103,16
05,001,CAPITAL,02042,054766,0,0,29,11,80,114,10
05,001,CAPITAL,02042,054767,0,0,1,11,106,105,17
05,001,CAPITAL,02042,054768,0,0,33,29,99,90,13
05,001,CAPITAL,02042,054769,0,0,38,15,114,90,22
05,001,CAPITAL,02042,054770,0,0,30,15,106,94,22
05,001,CAPITAL,02042,054771,0,0,5,17,85,94,16
05,001,CAPITAL,02042,054772,0,0,30,16,95,87,24
05,001,CAPITAL,02042,054773,0,0,20,18,103,105,14
05,001,CAPITAL,02042,054774,0,0,0,15,90,103,9
05,001,CAPITAL,02042,054775,0,0,120,17,104,82,19
05,001,CAPITAL,02042,054776,0,0,1,23,109,104,12
05,001,CAPITAL,02042,054777,0,0,0,15,101,88,15
05,001,CAPITAL,02042,054778,0,0,1,16,109,105,12
05,001,CAPITAL,02042,054779,0,0,33,21,92,90,13
05,001,CAPITAL,02042,054780,0,0,33,12,85,104,22
05,001,CAPITAL,02042,054781,0,0,19,13,131,84,22
05,001,CAPITAL,02042,054782,0,0,14,17,110,89,13
05,001,CAPITAL,02042,054783,0,0,2,16,117,83,12
05,001,CAPITAL,02042,054784,0,0,4,22,96,107,5
05,001,CAPITAL,02042,054785,0,0,19,21,102,96,14
05,001,CAPITAL,02042,054786,0,0,1,18,109,93,19
05,001,CAPITAL,02042,054787,0,0,4,10,96,95,20
05,001,CAPITAL,02042,054788,0,0,21,3,104,108,19
05,001,CAPITAL,02042,054789,0,0,3,16,80,117,11
05,001,CAPITAL,02042,054790,0,0,29,18,107,83,15
05,001,CAPITAL,02042,054791,0,0,0,13,112,110,11
05,001,CAPITAL,02042,054792,0,0,3,17,90,105,10
05,001,CAPITAL,02042,054793,0,0,3,12,74,125,14
05,001,CAPITAL,02042,054794,0,0,1,4,82,121,12
05,001,CAPITAL,02042,054795,0,0,21,20,99,96,13
05,001,CAPITAL,02042,054796,0,0,0,12,116,84,12
05,001,CAPITAL,02042,054797,0,0,8,24,90,101,11
05,001,CAPITAL,02042,054798,0,0,30,17,88,95,16
05,001,CAPITAL,02042,054799,0,0,18,10,126,83,13
05,001,CAPITAL,02042,054800,0,0,0,24,130,87,9
05,001,CAPITAL,02042,054801,0,0,26,12,92,121,11
05,001,CAPITAL,02042,054802,0,0,6,18,80,93,20
05,001,CAPITAL,02042,054803,0,0,2,18,91,108,15
05,001,CAPITAL,02042,054804,0,0,3,16,86,95,13
05,001,CAPITAL,02042,054805,0,0,2,17,95,116,16
05,001,CAPITAL,02042,054806,0,0,0,20,101,104,13
05,001,CAPITAL,02042,054807,0,0,12,15,102,114,13
05,001,CAPITAL,02042,054808,0,0,2,19,86,112,15
05,001,CAPITAL,02042,054809,0,0,4,21,114,83,0
05,001,CAPITAL,02042,054810,0,0,31,23,94,95,16
05,001,CAPITAL,02042,054811,0,0,27,18,83,113,13
05,001,CAPITAL,02042,054812,0,0,31,17,94,92,19
05,001,CAPITAL,02042,054813,0,0,0,23,84,113,17
05,001,CAPITAL,02042,054814,0,0,0,22,122,1,0
05,001,CAPITAL,02042,054815,0,0,49,12,114,66,16
05,001,CAPITAL,02042,054816,0,0,23,24,99,99,13
05,001,CAPITAL,02042,054817,0,0,36,23,96,76,8
05,001,CAPITAL,02042,054818,0,0,20,23,97,118,16
05,001,CAPITAL,02042,054819,0,0,19,20,79,130,10
05,001,CAPITAL,02042,054820,0,0,21,19,100,103,9
05,001,CAPITAL,02042,054821,0,0,9,14,95,111,16
05,001,CAPITAL,02042,054822,0,0,20,20,126,92,13
05,001,CAPITAL,02042,054823,0,0,33,23,95,100,7
05,001,CAPITAL,02042,054824,0,0,35,15,97,109,13
05,001,CAPITAL,02042,054825,0,0,0,22,83,114,11
05,001,CAPITAL,02042,054826,0,0,45,10,102,105,18
05,001,CAPITAL,02042,054827,0,0,0,15,109,99,12
05,001,CAPITAL,02042,054828,0,0,22,16,102,98,9
05,001,CAPITAL,02042,054829,0,0,25,19,83,108,11
05,001,CAPITAL,02042,054830,0,0,25,12,88,123,11
05,001,CAPITAL,02042,054831,0,0,1,19,89,120,10
05,001,CAPITAL,02042,054832,0,0,2,12,115,101,13
05,001,CAPITAL,02042,054833,0,0,3,15,87,109,10
05,001,CAPITAL,02042,054834,0,0,1,18,94,110,14
05,001,CAPITAL,02042,054835,0,0,7,23,92,106,16
05,001,CAPITAL,02042,054836,0,0,6,16,99,88,14
05,001,CAPITAL,02042,054837,0,0,5,15,111,93,12
05,001,CAPITAL,02042,054838,0,0,26,19,79,97,16
05,001,CAPITAL,02042,054839,0,0,0,15,100,93,18
05,001,CAPITAL,02042,054840,0,0,25,17,105,88,17
05,001,CAPITAL,02042,054841,0,0,30,14,102,116,7
05,001,CAPITAL,02042,054842,0,0,30,17,109,100,4
05,001,CAPITAL,02042,054843,0,0,0,22,91,99,24
05,001,CAPITAL,02042,054844,0,0,1,19,93,90,14
05,001,CAPITAL,02042,054845,0,0,18,17,49,101,16
05,001,CAPITAL,02042,054846,0,0,30,20,96,107,11
05,001,CAPITAL,02042,054847,0,0,23,16,118,76,19
05,001,CAPITAL,02042,054848,0,0,1,14,106,108,21
05,001,CAPITAL,02042,054849,0,0,8,25,84,98,9
05,001,CAPITAL,02042,054850,0,0,0,17,87,120,83
05,001,CAPITAL,02042,054851,0,0,0,8,84,109,10
05,001,CAPITAL,02042,054852,0,0,0,15,88,101,0
05,001,CAPITAL,02042,054853,0,0,4,10,89,105,22
05,001,CAPITAL,02042,054854,0,0,0,7,90,92,10
05,001,CAPITAL,02042,054855,0,0,18,25,101,99,8
05,001,CAPITAL,02042,054856,0,0,23,15,111,105,20
05,001,CAPITAL,02042,054857,0,0,4,13,6,91,8
05,001,CAPITAL,02042,054858,0,0,2,19,102,97,9
05,001,CAPITAL,02042,054859,0,0,19,25,85,101,12
05,001,CAPITAL,02042,054860,0,0,3,9,90,115,14
05,001,CAPITAL,02042,054861,0,0,0,0,0,0,0
05,001,CAPITAL,02042,054862,0,0,27,17,96,80,12
05,001,CAPITAL,02042,054863,0,0,13,17,105,104,15
05,001,CAPITAL,02042,054864,0,0,1,9,108,3,15
05,001,CAPITAL,02042,054865,0,0,3,15,81,103,16
05,001,CAPITAL,02042,054866,0,0,9,13,92,83,15
05,001,CAPITAL,02042,054867,0,0,1,17,95,100,9
05,001,CAPITAL,02042,054868,0,0,0,14,118,87,10
05,001,CAPITAL,02042,054869,0,0,3,21,96,111,7
05,001,CAPITAL,02042,054870,0,0,2,14,96,96,14
05,001,CAPITAL,02042,054871,0,0,21,21,96,103,9
05,001,CAPITAL,02042,054872,0,0,1,19,116,85,9
05,001,CAPITAL,02042,054873,0,0,2,16,84,131,4
05,001,CAPITAL,02042,054874,0,0,1,18,77,140,10
05,001,CAPITAL,02042,054875,0,0,2,12,112,92,11
05,001,CAPITAL,02042,054876,0,0,2,18,102,105,13
05,001,CAPITAL,02042,054877,0,0,6,7,113,89,16
05,001,CAPITAL,02042,054878,0,0,3,19,85,98,12
05,001,CAPITAL,02042,054879,0,0,4,16,92,98,19
05,001,CAPITAL,02042,054880,0,0,28,16,97,102,13
05,001,CAPITAL,02042,054881,0,0,0,26,83,101,18
05,001,CAPITAL,02042,054882,0,0,1,20,92,91,17
05,001,CAPITAL,02042,054883,0,0,2,22,97,102,14
05,001,CAPITAL,02042,054884,0,0,1,12,110,92,12
05,001,CAPITAL,02042,054885,0,0,0,17,118,84,13
05,001,CAPITAL,02042,054886,0,0,4,10,63,70,9
05,001,CAPITAL,02042,054887,0,0,3,15,62,62,11
05,001,CAPITAL,02043,054888,0,0,32,16,108,82,14
05,001,CAPITAL,02043,054889,0,0,41,12,102,111,12
05,001,CAPITAL,02043,054890,0,0,12,16,92,101,15
05,001,CAPITAL,02043,054891,0,0,19,16,108,105,7
05,001,CAPITAL,02043,054892,0,0,29,17,100,95,12
05,001,CAPITAL,02043,054893,0,0,3,11,111,71,15
05,001,CAPITAL,02043,054894,0,0,46,22,118,64,12
05,001,CAPITAL,02043,054895,0,0,1,8,101,12,12
05,001,CAPITAL,02043,054896,0,0,22,21,118,77,15
05,001,CAPITAL,02043,054897,0,0,23,10,113,93,21
05,001,CAPITAL,02043,054898,0,0,1,21,109,83,20
05,001,CAPITAL,02043,054899,0,0,2,23,100,112,12
05,001,CAPITAL,02043,054900,0,0,2,18,103,100,12
05,001,CAPITAL,02043,054901,0,0,2,19,47,89,10
05,001,CAPITAL,02043,054902,0,0,2,16,93,109,14
05,001,CAPITAL,02043,054903,0,0,1,11,131,79,17
05,001,CAPITAL,02043,054904,0,0,0,5,101,107,15
05,001,CAPITAL,02043,054905,0,0,0,25,103,105,16
05,001,CAPITAL,02043,054906,0,0,0,14,85,109,17
05,001,CAPITAL,02043,054907,0,0,28,18,101,94,20
05,001,CAPITAL,02043,054908,0,0,25,10,127,85,19
05,001,CAPITAL,02043,054909,0,0,37,15,108,77,21
05,001,CAPITAL,02043,054910,0,0,26,12,139,70,15
05,001,CAPITAL,02043,054911,0,0,29,9,127,68,13
05,001,CAPITAL,02043,054912,0,0,2,16,107,91,11
05,001,CAPITAL,02043,054913,0,0,21,26,108,118,5
05,001,CAPITAL,02043,054914,0,0,35,15,108,92,16
05,001,CAPITAL,02043,054915,0,0,20,24,99,93,7
05,001,CAPITAL,02043,054916,0,0,34,16,103,111,12
05,001,CAPITAL,02043,054917,0,0,1,0,101,90,21
05,001,CAPITAL,02043,054918,0,0,5,9,105,124,8
05,001,CAPITAL,02043,054919,0,0,0,21,98,89,31
05,001,CAPITAL,02043,054920,0,0,0,20,92,87,20
05,001,CAPITAL,02043,054921,0,0,1,20,109,83,14
05,001,CAPITAL,02043,054922,0,0,8,18,114,105,7
05,001,CAPITAL,02043,054923,0,0,0,13,111,75,11
05,001,CAPITAL,02043,054924,0,0,1,16,105,96,16
05,001,CAPITAL,02043,054925,0,0,3,22,115,71,14
05,001,CAPITAL,02043,054926,0,0,23,23,79,112,16
05,001,CAPITAL,02043,054927,0,0,0,17,124,78,0
05,001,CAPITAL,02043,054928,0,0,0,16,106,86,22
05,001,CAPITAL,02043,054929,0,0,0,18,90,106,9
05,001,CAPITAL,02043,054930,0,0,26,17,102,103,19
05,001,CAPITAL,02043,054931,0,0,25,12,132,64,10
05,001,CAPITAL,02043,054932,0,0,3,13,153,70,13
05,001,CAPITAL,02043,054933,0,0,27,14,115,89,12
05,001,CAPITAL,02043,054934,0,0,0,0,112,88,17
05,001,CAPITAL,02043,054935,0,0,1,11,108,91,14
05,001,CAPITAL,02043,054936,0,0,22,21,114,91,13
05,001,CAPITAL,02043,054937,0,0,0,9,126,81,15
05,001,CAPITAL,02043,054938,0,0,2,17,110,104,12
05,001,CAPITAL,02043,054939,0,0,37,16,97,94,14
05,001,CAPITAL,02043,054940,0,0,2,14,133,84,7
05,001,CAPITAL,02043,054941,0,0,122,16,109,91,9
05,001,CAPITAL,02043,054942,0,0,32,15,118,81,10
05,001,CAPITAL,02043,054943,0,0,0,15,98,85,14
05,001,CAPITAL,02043,054944,0,0,1,103,117,97,0
05,001,CAPITAL,02043,054945,0,0,2,22,98,80,14
05,001,CAPITAL,02043,054946,0,0,0,13,93,112,15
05,001,CAPITAL,02043,054947,0,0,2,17,108,99,11
05,001,CAPITAL,02043,054948,0,0,2,18,112,90,8
05,001,CAPITAL,02043,054949,0,0,0,11,93,117,13
05,001,CAPITAL,02043,054950,0,0,18,19,114,93,13
05,001,CAPITAL,02043,054951,0,0,1,11,136,88,16
05,001,CAPITAL,02043,054952,0,0,1,21,90,101,13
05,001,CAPITAL,02043,054953,0,0,0,14,117,78,16
05,001,CAPITAL,02043,054954,0,0,0,17,104,104,11
05,001,CAPITAL,02043,054955,0,0,0,19,114,75,20
05,001,CAPITAL,02043,054956,0,0,0,13,132,67,12
05,001,CAPITAL,02043,054957,0,0,0,8,95,102,8
05,001,CAPITAL,02043,054958,0,0,0,16,89,123,9
05,001,CAPITAL,02043,054959,0,0,0,15,126,92,0
05,001,CAPITAL,02043,054960,0,0,30,17,110,84,18
05,001,CAPITAL,02043,054961,0,0,34,24,113,79,10
05,001,CAPITAL,02043,054962,0,0,1,16,113,85,14
05,001,CAPITAL,02043,054963,0,0,5,16,121,108,6
05,001,CAPITAL,02043,054964,0,0,0,14,107,109,12
05,001,CAPITAL,02043,054965,0,0,35,19,107,79,19
05,001,CAPITAL,02043,054966,0,0,1,22,116,85,20
05,001,CAPITAL,02043,054967,0,0,0,16,98,100,13
05,001,CAPITAL,02043,054968,0,0,0,7,123,85,12
05,001,CAPITAL,02043,054969,0,0,0,16,107,69,17
05,001,CAPITAL,02043,054970,0,0,27,14,144,75,0
05,001,CAPITAL,02043,054971,0,0,20,21,113,94,21
05,001,CAPITAL,02043,054972,0,0,37,19,104,94,17
05,001,CAPITAL,02043,054973,0,0,28,14,122,82,15
05,001,CAPITAL,02043,054974,0,0,0,14,100,111,12
05,001,CAPITAL,02043,054975,0,0,2,17,123,76,5
05,001,CAPITAL,02043,054976,0,0,1,12,86,121,13
05,001,CAPITAL,02043,054977,0,0,0,16,125,86,0
05,001,CAPITAL,02043,054978,0,0,1,20,100,103,11
05,001,CAPITAL,02043,054979,0,0,30,17,113,82,9
05,001,CAPITAL,02043,054980,0,0,29,16,97,87,19
05,001,CAPITAL,02043,054981,0,0,2,20,94,100,13
05,001,CAPITAL,02043,054982,0,0,26,15,110,74,12
05,001,CAPITAL,02044,054983,0,0,0,15,62,132,14
05,001,CAPITAL,02044,054984,0,0,0,22,77,80,8
05,001,CAPITAL,02044,054985,0,0,0,11,80,134,10
05,001,CAPITAL,02044,054986,0,0,0,17,70,125,19
05,001,CAPITAL,02044,054987,0,0,0,17,81,142,9
05,001,CAPITAL,02044,054988,0,0,7,9,80,120,0
05,001,CAPITAL,02044,054989,0,0,10,13,75,129,16
05,001,CAPITAL,02044,054990,0,0,4,4,68,149,14
05,001,CAPITAL,02044,054991,0,0,0,0,77,101,0
05,001,CAPITAL,02044,054992,0,0,0,11,99,109,13
05,001,CAPITAL,02044,054993,0,0,38,15,72,109,8
05,001,CAPITAL,02044,054994,0,0,19,13,73,130,22
05,001,CAPITAL,02044,054995,0,0,29,9,73,98,17
05,001,CAPITAL,02044,054996,0,0,4,12,69,130,21
05,001,CAPITAL,02044,054997,0,0,0,17,76,105,21
05,001,CAPITAL,02044,054998,0,0,0,12,84,130,16
05,001,CAPITAL,02044,054999,0,0,3,10,86,127,6
05,001,CAPITAL,02044,055000,0,0,0,17,65,142,11
05,001,CAPITAL,02044,055001,0,0,0,23,100,104,0
05,001,CAPITAL,02044,055002,0,0,1,17,70,140,12
05,001,CAPITAL,02044,055003,0,0,31,12,82,134,12
05,001,CAPITAL,02044,055004,0,0,4,15,66,152,8
05,001,CAPITAL,02044,055005,0,0,1,12,80,128,14
05,001,CAPITAL,02044,055006,0,0,0,18,67,131,12
05,001,CAPITAL,02044,055007,0,0,1,6,76,129,10
05,001,CAPITAL,02044,055008,0,0,0,19,73,128,0
05,001,CAPITAL,02044,055009,0,0,30,13,67,141,13
05,001,CAPITAL,02044,055010,0,0,22,8,78,127,18
05,001,CAPITAL,02044,055011,0,0,8,13,65,155,0
05,001,CAPITAL,02044,055012,0,0,5,10,76,115,20
05,001,CAPITAL,02044,055013,0,0,2,14,68,110,10
05,001,CAPITAL,02044,055014,0,0,5,18,64,117,14
05,001,CAPITAL,02044,055015,0,0,28,14,74,137,17
05,001,CAPITAL,02044,055016,0,0,24,21,95,89,10
05,001,CAPITAL,02044,055017,0,0,1,10,90,137,16
05,001,CAPITAL,02044,055018,0,0,15,15,83,137,15
05,001,CAPITAL,02044,055019,0,0,26,12,80,116,13
05,001,CAPITAL,02044,055020,0,0,1,16,56,101,9
05,001,CAPITAL,02044,055021,0,0,0,13,87,129,6
05,001,CAPITAL,02044,055022,0,0,0,16,60,136,7
05,001,CAPITAL,02044,055023,0,0,1,11,86,114,11
05,001,CAPITAL,02044,055024,0,0,30,13,82,118,8
05,001,CAPITAL,02044,055025,0,0,0,22,72,117,10
05,001,CAPITAL,02044,055026,0,0,13,15,78,121,12
05,001,CAPITAL,02044,055027,0,0,14,13,78,140,9
05,001,CAPITAL,02044,055028,0,0,7,12,67,148,12
05,001,CAPITAL,02044,055029,0,0,2,6,95,131,14
05,001,CAPITAL,02044,055030,0,0,16,11,84,134,14
05,001,CAPITAL,02044,055031,0,0,0,17,74,122,14
05,001,CAPITAL,02044,055032,0,0,20,11,93,114,14
05,001,CAPITAL,02044,055033,0,0,3,10,74,139,4
05,001,CAPITAL,02044,055034,0,0,7,19,75,123,15
05,001,CAPITAL,02044,055035,0,0,4,13,76,126,22
05,001,CAPITAL,02044,055036,0,0,3,13,92,119,0
05,001,CAPITAL,02044,055037,0,0,0,9,67,140,9
05,001,CAPITAL,02044,055038,0,0,0,8,79,125,0
05,001,CAPITAL,02044,055039,0,0,8,11,89,101,11
05,001,CAPITAL,02044,055040,0,0,18,17,89,117,16
05,001,CAPITAL,02044,055041,0,0,0,10,72,116,5
05,001,CAPITAL,02044,055042,0,0,1,13,111,184,14
05,001,CAPITAL,02044,055043,0,0,0,15,89,129,15
05,001,CAPITAL,02044,055044,0,0,18,9,66,150,10
05,001,CAPITAL,02044,055045,0,0,0,4,74,130,16
05,001,CAPITAL,02044,055046,0,0,0,13,87,126,12
05,001,CAPITAL,02044,055047,0,0,19,14,71,126,21
05,001,CAPITAL,02044,055048,0,0,5,15,95,99,12
05,001,CAPITAL,02044,055049,0,0,4,11,73,116,15
05,001,CAPITAL,02044,055050,0,0,17,6,58,85,7
05,001,CAPITAL,02044,055051,0,0,13,9,59,81,5
05,001,CAPITAL,02045,055052,0,0,49,14,79,111,15
05,001,CAPITAL,02045,055053,0,0,0,18,79,117,9
05,001,CAPITAL,02045,055054,0,0,2,12,79,128,16
05,001,CAPITAL,02045,055055,0,0,1,18,74,140,11
05,001,CAPITAL,02045,055056,0,0,31,17,88,110,13
05,001,CAPITAL,02045,055057,0,0,35,8,80,124,16
05,001,CAPITAL,02045,055058,0,0,15,16,69,123,12
05,001,CAPITAL,02045,055059,0,0,4,11,89,123,18
05,001,CAPITAL,02045,055060,0,0,0,15,78,113,0
05,001,CAPITAL,02045,055061,0,0,0,0,0,0,0
05,001,CAPITAL,02045,055062,0,0,10,15,83,137,27
05,001,CAPITAL,02045,055063,0,0,15,9,79,141,11
05,001,CAPITAL,02045,055064,0,0,4,12,62,149,25
05,001,CAPITAL,02045,055065,0,0,22,17,62,144,27
05,001,CAPITAL,02045,055066,0,0,23,14,87,118,12
05,001,CAPITAL,02045,055067,0,0,2,10,81,129,10
05,001,CAPITAL,02045,055068,0,0,23,13,72,154,14
05,001,CAPITAL,02045,055069,0,0,0,10,72,135,22
05,001,CAPITAL,02045,055070,0,0,25,15,75,145,12
05,001,CAPITAL,02045,055071,0,0,24,11,70,131,12
05,001,CAPITAL,02045,055072,0,0,26,17,70,131,9
05,001,CAPITAL,02045,055073,0,0,20,10,83,141,9
05,001,CAPITAL,02045,055074,0,0,0,15,80,139,11
05,001,CAPITAL,02045,055075,0,0,38,14,90,111,8
05,001,CAPITAL,02045,055076,0,0,21,11,75,119,18
05,001,CAPITAL,02045,055077,0,0,21,18,60,140,17
05,001,CAPITAL,02045,055078,0,0,21,8,81,131,10
05,001,CAPITAL,02045,055079,0,0,21,13,76,122,7
05,001,CAPITAL,02045,055080,0,0,0,15,71,134,20
05,001,CAPITAL,02045,055081,0,0,4,16,85,132,10
05,001,CAPITAL,02045,055082,0,0,4,17,97,113,9
05,001,CAPITAL,02045,055083,0,0,6,14,99,109,17
05,001,CAPITAL,02045,055084,0,0,21,10,57,83,6
05,001,CAPITAL,02045,055085,0,0,0,13,57,72,8
05,001,CAPITAL,02046,055086,0,0,20,15,106,101,21
05,001,CAPITAL,02046,055087,0,0,3,10,94,114,16
05,001,CAPITAL,02046,055088,0,0,1,11,107,112,14
05,001,CAPITAL,02046,055089,0,0,3,22,113,92,11
05,001,CAPITAL,02046,055090,0,0,23,19,93,107,26
05,001,CAPITAL,02046,055091,0,0,19,12,86,116,10
05,001,CAPITAL,02046,055092,0,0,28,11,88,120,19
05,001,CAPITAL,02046,055093,0,0,15,14,82,128,10
05,001,CAPITAL,02046,055094,0,0,1,14,105,109,26
05,001,CAPITAL,02046,055095,0,0,3,15,81,86,26
05,001,CAPITAL,02046,055096,0,0,28,14,98,95,21
05,001,CAPITAL,02046,055097,0,0,3,14,142,82,13
05,001,CAPITAL,02046,055098,0,0,2,11,112,102,17
05,001,CAPITAL,02046,055099,0,0,0,8,90,124,21
05,001,CAPITAL,02046,055100,0,0,1,0,80,108,11
05,001,CAPITAL,02046,055101,0,0,3,14,94,101,15
05,001,CAPITAL,02046,055102,0,0,5,16,82,122,10
05,001,CAPITAL,02046,055103,0,0,1,16,92,118,22
05,001,CAPITAL,02046,055104,0,0,0,12,93,121,0
05,001,CAPITAL,02046,055105,0,0,19,9,103,115,16
05,001,CAPITAL,02046,055106,0,0,8,19,80,111,9
05,001,CAPITAL,02046,055107,0,0,0,15,66,131,18
05,001,CAPITAL,02046,055108,0,0,0,21,84,121,21
05,001,CAPITAL,02046,055109,0,0,0,17,92,90,19
05,001,CAPITAL,02046,055110,0,0,2,16,100,91,16
05,001,CAPITAL,02046,055111,0,0,24,18,98,96,0
05,001,CAPITAL,02046,055112,0,0,28,20,100,104,12
05,001,CAPITAL,02046,055113,0,0,2,13,83,112,8
05,001,CAPITAL,02046,055114,0,0,22,22,96,100,9
05,001,CAPITAL,02046,055115,0,0,23,17,123,91,14
05,001,CAPITAL,02046,055116,0,0,3,26,75,119,14
05,001,CAPITAL,02046,055117,0,0,3,19,104,105,11
05,001,CAPITAL,02046,055118,0,0,30,15,100,112,10
05,001,CAPITAL,02046,055119,0,0,24,19,50,151,9
05,001,CAPITAL,02046,055120,0,0,38,11,114,100,12
05,001,CAPITAL,02046,055121,0,0,41,15,98,107,14
05,001,CAPITAL,02046,055122,0,0,2,14,89,103,22
05,001,CAPITAL,02046,055123,0,0,7,19,96,87,18
05,001,CAPITAL,02046,055124,0,0,35,17,94,112,13
05,001,CAPITAL,02046,055125,0,0,0,25,93,109,16
05,001,CAPITAL,02046,055126,0,0,4,26,105,96,6
05,001,CAPITAL,02046,055127,0,0,6,8,73,118,13
05,001,CAPITAL,02046,055128,0,0,2,16,82,121,10
05,001,CAPITAL,02046,055129,0,0,0,14,97,88,14
05,001,CAPITAL,02046,055130,0,0,2,15,110,102,14
05,001,CAPITAL,02046,055131,0,0,3,20,94,110,18
05,001,CAPITAL,02046,055132,0,0,0,13,75,111,18
05,001,CAPITAL,02046,055133,0,0,4,0,0,109,10
05,001,CAPITAL,02046,055134,0,0,20,11,84,141,14
05,001,CAPITAL,02046,055135,0,0,21,12,101,103,9
05,001,CAPITAL,02046,055136,0,0,31,14,120,81,15
05,001,CAPITAL,02046,055137,0,0,18,28,92,107,13
05,001,CAPITAL,02046,055138,0,0,22,11,79,93,0
05,001,CAPITAL,02046,055139,0,0,0,20,74,93,17
05,001,CAPITAL,02047,055140,0,0,38,13,106,95,12
05,001,CAPITAL,02047,055141,0,0,57,15,104,83,8
05,001,CAPITAL,02047,055142,0,0,29,15,72,72,8
05,001,CAPITAL,02047,055143,0,0,29,14,77,52,4
05,001,CAPITAL,02048,055144,0,0,28,12,93,116,7
05,001,CAPITAL,02048,055145,0,0,28,17,105,109,6
05,001,CAPITAL,02048,055146,0,0,21,11,85,123,8
05,001,CAPITAL,02048,055147,0,0,25,22,100,115,5
05,001,CAPITAL,02048,055148,0,0,25,13,96,120,4
05,001,CAPITAL,02048,055149,0,0,2,15,113,95,2
05,002,GOYA,02049,055150,0,0,18,12,109,99,7
05,002,GOYA,02049,055151,0,0,1,11,117,108,5
05,002,GOYA,02049,055152,0,0,12,11,116,111,4
05,002,GOYA,02049,055153,0,0,15,19,128,88,7
05,002,GOYA,02049,055154,0,0,1,19,125,89,1
05,002,GOYA,02049,055155,0,0,0,16,130,76,5
05,002,GOYA,02049,055156,0,0,19,13,95,113,4
05,002,GOYA,02049,055157,0,0,2,9,123,89,3
05,002,GOYA,02049,055158,0,0,25,11,106,88,8
05,002,GOYA,02049,055159,0,0,1,8,131,73,5
05,002,GOYA,02049,055160,0,0,0,16,101,133,8
05,002,GOYA,02049,055161,0,0,3,12,113,94,4
05,002,GOYA,02049,055162,0,0,15,14,126,103,3
05,002,GOYA,02049,055163,0,0,0,0,0,0,0
05,002,GOYA,02049,055164,0,0,6,16,110,100,6
05,002,GOYA,02049,055165,0,0,1,8,91,137,6
05,002,GOYA,02049,055166,0,0,0,15,116,115,3
05,002,GOYA,02049,055167,0,0,2,12,144,62,16
05,002,GOYA,02049,055168,0,0,4,24,114,90,7
05,002,GOYA,02049,055169,0,0,0,15,35,173,4
05,002,GOYA,02049,055170,0,0,1,18,118,100,3
05,002,GOYA,02049,055171,0,0,25,13,115,90,6
05,002,GOYA,02049,055172,0,0,21,4,110,114,6
05,002,GOYA,02049,055173,0,0,0,22,114,85,5
05,002,GOYA,02049,055174,0,0,0,16,119,88,1
