codprov,depto,coddepto,circuito,mesa,electores,blancos,nulos,0194,0505,0532
09,Formosa,001,0005 ,0306,347,16,4,5,158,111
09,Formosa,001,0005 ,0307,348,29,5,3,167,92
09,Formosa,001,0005 ,0308,347,12,8,2,154,100
09,Formosa,001,0005 ,0309,347,14,4,4,155,109
09,Formosa,001,0005 ,0310,347,19,0,6,154,100
09,Formosa,001,0005 ,0311,346,16,0,5,164,96
09,Formosa,001,0005 ,0312,346,16,5,7,160,99
09,Formosa,001,0005 ,0313,347,20,2,3,163,96
09,Formosa,001,0005 ,0314,347,29,3,9,158,99
09,Formosa,001,0005 ,0315,348,19,1,0,0,0
09,Formosa,001,0005 ,0316,347,0,1,3,167,92
09,Formosa,001,0005 ,0317,347,12,4,5,157,106
09,Formosa,001,0005 ,0318,347,14,4,2,174,87
09,Formosa,001,0005 ,0319,348,19,3,2,152,101
09,Formosa,001,0005 ,0320,347,14,3,4,159,101
09,Formosa,001,0005 ,0321,347,10,4,1,137,125
09,Formosa,001,0005 ,0322,347,14,4,7,139,117
09,Formosa,001,0005 ,0323,347,13,4,6,175,82
09,Formosa,001,0005 ,0324,346,24,2,2,151,100
09,Formosa,001,0005 ,0325,347,17,4,3,166,90
09,Formosa,001,0005 ,0326,346,22,4,1,158,98
09,Formosa,001,0005 ,0327,347,20,6,1,165,94
09,Formosa,001,0005 ,0328,347,13,5,1,165,85
09,Formosa,001,0005 ,0329,347,11,0,5,183,81
09,Formosa,001,0005 ,0330,347,16,1,3,165,96
09,Formosa,001,0005 ,0331,347,11,6,2,170,91
09,Formosa,001,0005 ,0332,346,0,4,4,184,77
09,Formosa,001,0005 ,0333,347,15,3,6,157,94
09,Formosa,001,0005 ,0334,347,23,1,6,163,88
09,Formosa,001,0005 ,0335,347,15,6,3,149,101
09,Formosa,001,0005 ,0336,347,22,5,2,168,85
09,Formosa,001,0005 ,0337,347,10,4,3,181,89
09,Formosa,001,0005 ,0338,347,8,4,3,164,106
09,Formosa,001,0005 ,0339,347,10,0,5,171,101
09,Formosa,001,0005 ,0340,347,16,2,0,163,85
09,Formosa,001,0005 ,0341,347,0,0,4,158,87
09,Formosa,001,0005 ,0342,346,9,3,0,0,0
09,Formosa,001,0005 ,0343,346,25,4,4,163,83
09,Formosa,001,0005 ,0344,346,19,3,5,186,70
09,Formosa,001,0005 ,0345,348,11,4,0,152,106
09,Formosa,001,0005 ,0346,347,22,4,4,154,87
09,Formosa,001,0005 ,0347,348,16,1,9,152,85
09,Formosa,001,0005 ,0348,348,15,1,4,182,89
09,Formosa,001,0005 ,0349,346,6,1,1,167,102
09,Formosa,001,0005 ,0350,347,17,6,6,152,95
09,Formosa,001,0005 ,0351,347,19,5,0,160,100
09,Formosa,001,0005 ,0352,346,13,3,3,166,94
09,Formosa,001,0005 ,0353,347,16,5,5,171,92
09,Formosa,001,0005 ,0354,347,14,5,4,158,90
09,Formosa,001,0005 ,0355,346,9,0,1,135,127
09,Formosa,001,0005 ,0356,347,12,0,3,156,102
09,Formosa,001,0005 ,0357,346,15,4,3,167,96
09,Formosa,001,0005 ,0358,347,12,5,0,168,103
09,Formosa,001,0005 ,0359,347,6,5,2,129,113
09,Formosa,001,0005 ,0360,347,9,6,3,173,91
09,Formosa,001,0005 ,0361,347,0,0,0,0,0
09,Formosa,001,0005 ,0362,346,5,5,4,149,0
09,Formosa,001,0005 ,0363,347,11,2,7,159,84
09,Formosa,001,0005 ,0364,346,1,2,2,165,92
09,Formosa,001,0005 ,0365,347,20,4,8,159,96
09,Formosa,001,0005 ,0366,345,24,3,2,152,93
09,Formosa,001,0005 ,0367,346,5,1,6,168,98
09,Formosa,001,0005 ,0368,347,14,4,5,152,114
09,Formosa,001,0005 ,0369,346,6,19,4,176,81
09,Formosa,001,0005 ,0370,348,19,0,2,163,99
09,Formosa,001,0005 ,0371,347,0,0,3,125,113
09,Formosa,001,0005 ,0372,347,9,4,5,169,89
09,Formosa,001,0005 ,0373,347,5,0,5,185,102
09,Formosa,001,0005 ,0374,347,13,8,8,157,91
09,Formosa,001,0005 ,0375,347,12,2,4,171,91
09,Formosa,001,0005 ,0376,347,16,5,3,174,74
09,Formosa,001,0005 ,0377,347,17,1,2,156,106
09,Formosa,001,0005 ,0378,347,26,3,1,156,105
09,Formosa,001,0005 ,0379,347,22,3,4,122,124
09,Formosa,001,0005 ,0380,348,12,6,6,175,80
09,Formosa,001,0005 ,0381,345,20,3,3,138,96
09,Formosa,001,0005 ,0382,345,17,3,1,165,93
09,Formosa,001,0005 ,0383,347,12,4,5,139,115
